FACILITY_ID,REPORTING_YEAR,FACILITY_NAME,GHG_NAME,GHG_QUANTITY
1002787,2011,LEHIGH CEMENT COMPANY LLC,Biogenic Carbon dioxide,76644.0
1002787,2011,LEHIGH CEMENT COMPANY LLC,Carbon Dioxide,1102500.0
1002787,2011,LEHIGH CEMENT COMPANY LLC,Methane,52.0
1002787,2011,LEHIGH CEMENT COMPANY LLC,Nitrous Oxide,8.0
1003002,2011,RIVER CEMENT COMPANY DBA BUZZI UNICEM USA,Biogenic Carbon dioxide,0.0
1003002,2011,RIVER CEMENT COMPANY DBA BUZZI UNICEM USA,Carbon Dioxide,962910.0
1003002,2011,RIVER CEMENT COMPANY DBA BUZZI UNICEM USA,Methane,35.0
1003002,2011,RIVER CEMENT COMPANY DBA BUZZI UNICEM USA,Nitrous Oxide,5.087
1003008,2011,Holcim (US) Inc. - Portland Plant,Biogenic Carbon dioxide,0.0
1003008,2011,Holcim (US) Inc. - Portland Plant,Carbon Dioxide,614823.0
1003008,2011,Holcim (US) Inc. - Portland Plant,Methane,39.12
1003008,2011,Holcim (US) Inc. - Portland Plant,Nitrous Oxide,5.403
1003067,2011,GCC RIO GRANDE INC,Biogenic Carbon dioxide,0.0
1003067,2011,GCC RIO GRANDE INC,Carbon Dioxide,583215.0
1003067,2011,GCC RIO GRANDE INC,Methane,25.0
1003067,2011,GCC RIO GRANDE INC,Nitrous Oxide,4.0
1003303,2011,Brooksville South Cement Plant,Biogenic Carbon dioxide,4444.6
1003303,2011,Brooksville South Cement Plant,Carbon Dioxide,424251.3
1003303,2011,Brooksville South Cement Plant,Methane,19.47
1003303,2011,Brooksville South Cement Plant,Nitrous Oxide,2.75
1003594,2011,DRAGON CEMENT,Biogenic Carbon dioxide,0.0
1003594,2011,DRAGON CEMENT,Carbon Dioxide,328351.8
1003594,2011,DRAGON CEMENT,Methane,13.06
1003594,2011,DRAGON CEMENT,Nitrous Oxide,1.904
1003643,2011,PHOENIX CEMENT COMPANY\S CLARKDALE FACILITY,Biogenic Carbon dioxide,0.0
1003643,2011,PHOENIX CEMENT COMPANY\S CLARKDALE FACILITY,Carbon Dioxide,321104.3
1003643,2011,PHOENIX CEMENT COMPANY\S CLARKDALE FACILITY,Methane,13.07
1003643,2011,PHOENIX CEMENT COMPANY\S CLARKDALE FACILITY,Nitrous Oxide,1.901
1003770,2011,GIANT CEMENT COMPANY,Biogenic Carbon dioxide,0.0
1003770,2011,GIANT CEMENT COMPANY,Carbon Dioxide,307469.7
1003770,2011,GIANT CEMENT COMPANY,Methane,5.62
1003770,2011,GIANT CEMENT COMPANY,Nitrous Oxide,0.809
1003872,2011,Brooksville North Cement Plant,Biogenic Carbon dioxide,0.0
1003872,2011,Brooksville North Cement Plant,Carbon Dioxide,0.0
1003872,2011,Brooksville North Cement Plant,Methane,0.0
1003872,2011,Brooksville North Cement Plant,Nitrous Oxide,0.0
1003883,2011,"AMERICAN CEMENT COMPANY, LLC",Biogenic Carbon dioxide,0.0
1003883,2011,"AMERICAN CEMENT COMPANY, LLC",Carbon Dioxide,270038.0
1003883,2011,"AMERICAN CEMENT COMPANY, LLC",Methane,13.67
1003883,2011,"AMERICAN CEMENT COMPANY, LLC",Nitrous Oxide,1.98
1003891,2011,LEHIGH CEMENT COMPANY LLC,Biogenic Carbon dioxide,0.0
1003891,2011,LEHIGH CEMENT COMPANY LLC,Carbon Dioxide,288653.7
1003891,2011,LEHIGH CEMENT COMPANY LLC,Methane,0.0
1003891,2011,LEHIGH CEMENT COMPANY LLC,Nitrous Oxide,0.0
1004078,2011,"Holcim (US), Inc.",Biogenic Carbon dioxide,0.0
1004078,2011,"Holcim (US), Inc.",Carbon Dioxide,467712.0
1004078,2011,"Holcim (US), Inc.",Methane,25.63
1004078,2011,"Holcim (US), Inc.",Nitrous Oxide,3.676
1004131,2011,HOLCIM (US) INC. DEVIL\S SLIDE PLANT,Biogenic Carbon dioxide,0.0
1004131,2011,HOLCIM (US) INC. DEVIL\S SLIDE PLANT,Carbon Dioxide,519711.0
1004131,2011,HOLCIM (US) INC. DEVIL\S SLIDE PLANT,Methane,37.99
1004131,2011,HOLCIM (US) INC. DEVIL\S SLIDE PLANT,Nitrous Oxide,5.221
1004174,2011,NEVADA CEMENT COMPANY,Biogenic Carbon dioxide,0.0
1004174,2011,NEVADA CEMENT COMPANY,Carbon Dioxide,223784.0
1004174,2011,NEVADA CEMENT COMPANY,Methane,0.0
1004174,2011,NEVADA CEMENT COMPANY,Nitrous Oxide,0.0
1004270,2011,CAPITOL CEMENT PLANT,Biogenic Carbon dioxide,0.0
1004270,2011,CAPITOL CEMENT PLANT,Carbon Dioxide,441607.8
1004270,2011,CAPITOL CEMENT PLANT,Methane,20.6
1004270,2011,CAPITOL CEMENT PLANT,Nitrous Oxide,3.0
1004289,2011,LONE STAR IND INC DBA BUZZI UNICEM USA PRYOR CEMENT PLANT,Biogenic Carbon dioxide,0.0
1004289,2011,LONE STAR IND INC DBA BUZZI UNICEM USA PRYOR CEMENT PLANT,Carbon Dioxide,109072.2
1004289,2011,LONE STAR IND INC DBA BUZZI UNICEM USA PRYOR CEMENT PLANT,Methane,0.0
1004289,2011,LONE STAR IND INC DBA BUZZI UNICEM USA PRYOR CEMENT PLANT,Nitrous Oxide,0.0
1004385,2011,Central Plains Cement Company LLC,Biogenic Carbon dioxide,25521.0
1004385,2011,Central Plains Cement Company LLC,Carbon Dioxide,626685.0
1004385,2011,Central Plains Cement Company LLC,Methane,13.6
1004385,2011,Central Plains Cement Company LLC,Nitrous Oxide,3.61
1004539,2011,GCC DACOTAH,Biogenic Carbon dioxide,0.0
1004539,2011,GCC DACOTAH,Carbon Dioxide,432785.0
1004539,2011,GCC DACOTAH,Methane,23.0
1004539,2011,GCC DACOTAH,Nitrous Oxide,3.0
1004612,2011,LEHIGH SOUTHWEST CEMENT CO.,Biogenic Carbon dioxide,16382.0
1004612,2011,LEHIGH SOUTHWEST CEMENT CO.,Carbon Dioxide,188796.4
1004612,2011,LEHIGH SOUTHWEST CEMENT CO.,Methane,5.82
1004612,2011,LEHIGH SOUTHWEST CEMENT CO.,Nitrous Oxide,0.88
1004721,2011,CEMEX CONSTRUCTION MATERIALS ATLANTIC LLC,Biogenic Carbon dioxide,1392.0
1004721,2011,CEMEX CONSTRUCTION MATERIALS ATLANTIC LLC,Carbon Dioxide,363992.0
1004721,2011,CEMEX CONSTRUCTION MATERIALS ATLANTIC LLC,Methane,17.69
1004721,2011,CEMEX CONSTRUCTION MATERIALS ATLANTIC LLC,Nitrous Oxide,2.53
1004758,2011,CEMEX MIAMI,Biogenic Carbon dioxide,10510.4
1004758,2011,CEMEX MIAMI,Carbon Dioxide,391854.4
1004758,2011,CEMEX MIAMI,Methane,11.44
1004758,2011,CEMEX MIAMI,Nitrous Oxide,1.54
1004810,2011,Holcim (US) Inc,Biogenic Carbon dioxide,0.0
1004810,2011,Holcim (US) Inc,Carbon Dioxide,737442.1
1004810,2011,Holcim (US) Inc,Methane,36.82
1004810,2011,Holcim (US) Inc,Nitrous Oxide,5.17
1004899,2011,ST MARYS CEMENT INC-DIXON PLANT,Biogenic Carbon dioxide,0.0
1004899,2011,ST MARYS CEMENT INC-DIXON PLANT,Carbon Dioxide,0.0
1004899,2011,ST MARYS CEMENT INC-DIXON PLANT,Methane,0.0
1004899,2011,ST MARYS CEMENT INC-DIXON PLANT,Nitrous Oxide,0.0
1005302,2011,LONE STAR INDUSTRIES INC,Biogenic Carbon dioxide,58794.0
1005302,2011,LONE STAR INDUSTRIES INC,Carbon Dioxide,928426.0
1005302,2011,LONE STAR INDUSTRIES INC,Methane,24.74
1005302,2011,LONE STAR INDUSTRIES INC,Nitrous Oxide,10.49
1005331,2011,CEMEX SOUTHEAST LLC,Biogenic Carbon dioxide,33430.3
1005331,2011,CEMEX SOUTHEAST LLC,Carbon Dioxide,337048.6
1005331,2011,CEMEX SOUTHEAST LLC,Methane,26.95
1005331,2011,CEMEX SOUTHEAST LLC,Nitrous Oxide,3.64
1005352,2011,LEHIGH CEMENT CO LLC,Biogenic Carbon dioxide,0.0
1005352,2011,LEHIGH CEMENT CO LLC,Carbon Dioxide,345888.3
1005352,2011,LEHIGH CEMENT CO LLC,Methane,12.3
1005352,2011,LEHIGH CEMENT CO LLC,Nitrous Oxide,1.789
1005360,2011,LAFARGE BUILDING MATERIALS INC,Biogenic Carbon dioxide,0.0
1005360,2011,LAFARGE BUILDING MATERIALS INC,Carbon Dioxide,975841.0
1005360,2011,LAFARGE BUILDING MATERIALS INC,Methane,78.57
1005360,2011,LAFARGE BUILDING MATERIALS INC,Nitrous Oxide,11.43
1005458,2011,Argos Cement LLC,Biogenic Carbon dioxide,0.0
1005458,2011,Argos Cement LLC,Carbon Dioxide,474672.0
1005458,2011,Argos Cement LLC,Methane,19.47
1005458,2011,Argos Cement LLC,Nitrous Oxide,2.801
1005622,2011,KEYSTONE CEMENT COMPANY,Biogenic Carbon dioxide,0.0
1005622,2011,KEYSTONE CEMENT COMPANY,Carbon Dioxide,384132.0
1005622,2011,KEYSTONE CEMENT COMPANY,Methane,11.13
1005622,2011,KEYSTONE CEMENT COMPANY,Nitrous Oxide,1.626
1005629,2011,St Marys Cement INC,Biogenic Carbon dioxide,0.0
1005629,2011,St Marys Cement INC,Carbon Dioxide,833109.9
1005629,2011,St Marys Cement INC,Methane,34.65
1005629,2011,St Marys Cement INC,Nitrous Oxide,5.039
1005639,2011,LAFARGE NA WHITEHALL PLANT,Biogenic Carbon dioxide,0.0
1005639,2011,LAFARGE NA WHITEHALL PLANT,Carbon Dioxide,259837.0
1005639,2011,LAFARGE NA WHITEHALL PLANT,Methane,23.31
1005639,2011,LAFARGE NA WHITEHALL PLANT,Nitrous Oxide,3.16
1005662,2011,Mitsubishi Cement Corp Cushenbury Cement Plant,Biogenic Carbon dioxide,39073.0
1005662,2011,Mitsubishi Cement Corp Cushenbury Cement Plant,Carbon Dioxide,934005.0
1005662,2011,Mitsubishi Cement Corp Cushenbury Cement Plant,Methane,60.5
1005662,2011,Mitsubishi Cement Corp Cushenbury Cement Plant,Nitrous Oxide,8.44
1005720,2011,"Lafarge North America, Inc.",Biogenic Carbon dioxide,1508.0
1005720,2011,"Lafarge North America, Inc.",Carbon Dioxide,333721.0
1005720,2011,"Lafarge North America, Inc.",Methane,8.8
1005720,2011,"Lafarge North America, Inc.",Nitrous Oxide,1.57
1005742,2011,LEHIGH CEMENT/EVANSVILLE CEMENT PLT & QUARRY,Biogenic Carbon dioxide,19021.0
1005742,2011,LEHIGH CEMENT/EVANSVILLE CEMENT PLT & QUARRY,Carbon Dioxide,602512.0
1005742,2011,LEHIGH CEMENT/EVANSVILLE CEMENT PLT & QUARRY,Methane,28.0
1005742,2011,LEHIGH CEMENT/EVANSVILLE CEMENT PLT & QUARRY,Nitrous Oxide,4.0
1005874,2011,HOLCIM (US) INC. D/B/A LAFARGE ALPENA,Biogenic Carbon dioxide,2326.0
1005874,2011,HOLCIM (US) INC. D/B/A LAFARGE ALPENA,Carbon Dioxide,2028082.0
1005874,2011,HOLCIM (US) INC. D/B/A LAFARGE ALPENA,Methane,87.49
1005874,2011,HOLCIM (US) INC. D/B/A LAFARGE ALPENA,Nitrous Oxide,13.8
1005946,2011,LAFARGE NORTH AMERICA INC SEATTLE,Biogenic Carbon dioxide,0.0
1005946,2011,LAFARGE NORTH AMERICA INC SEATTLE,Carbon Dioxide,0.0
1005946,2011,LAFARGE NORTH AMERICA INC SEATTLE,Methane,0.0
1005946,2011,LAFARGE NORTH AMERICA INC SEATTLE,Nitrous Oxide,0.0
1005978,2011,MOUNTAIN CEMENT CO,Biogenic Carbon dioxide,0.0
1005978,2011,MOUNTAIN CEMENT CO,Carbon Dioxide,545380.3
1005978,2011,MOUNTAIN CEMENT CO,Methane,0.0
1005978,2011,MOUNTAIN CEMENT CO,Nitrous Oxide,0.0
1005987,2011,CONTINENTAL CEMENT COMPANY LLC,Biogenic Carbon dioxide,0.0
1005987,2011,CONTINENTAL CEMENT COMPANY LLC,Carbon Dioxide,679147.2
1005987,2011,CONTINENTAL CEMENT COMPANY LLC,Methane,16.97
1005987,2011,CONTINENTAL CEMENT COMPANY LLC,Nitrous Oxide,2.46
1006077,2011,Davenport Plant,Biogenic Carbon dioxide,0.0
1006077,2011,Davenport Plant,Carbon Dioxide,748858.0
1006077,2011,Davenport Plant,Methane,25.33
1006077,2011,Davenport Plant,Nitrous Oxide,3.68
1006110,2011,"Lone Star Industries, Inc. /dba/ BUZZI UNICEM USA",Biogenic Carbon dioxide,0.0
1006110,2011,"Lone Star Industries, Inc. /dba/ BUZZI UNICEM USA",Carbon Dioxide,204426.9
1006110,2011,"Lone Star Industries, Inc. /dba/ BUZZI UNICEM USA",Methane,0.0
1006110,2011,"Lone Star Industries, Inc. /dba/ BUZZI UNICEM USA",Nitrous Oxide,0.0
1006112,2011,LONE STAR INDUSTRIES,Biogenic Carbon dioxide,23591.7
1006112,2011,LONE STAR INDUSTRIES,Carbon Dioxide,762797.7
1006112,2011,LONE STAR INDUSTRIES,Methane,19.74
1006112,2011,LONE STAR INDUSTRIES,Nitrous Oxide,2.861
1006136,2011,ESSROC MATERIALS INC,Biogenic Carbon dioxide,0.0
1006136,2011,ESSROC MATERIALS INC,Carbon Dioxide,386874.7
1006136,2011,ESSROC MATERIALS INC,Methane,1.78
1006136,2011,ESSROC MATERIALS INC,Nitrous Oxide,0.26
1006164,2011,"Argos San Juan, Corp.",Biogenic Carbon dioxide,0.0
1006164,2011,"Argos San Juan, Corp.",Carbon Dioxide,131057.0
1006164,2011,"Argos San Juan, Corp.",Methane,0.0
1006164,2011,"Argos San Juan, Corp.",Nitrous Oxide,0.0
1006185,2011,Trident,Biogenic Carbon dioxide,0.0
1006185,2011,Trident,Carbon Dioxide,261611.0
1006185,2011,Trident,Methane,13.9
1006185,2011,Trident,Nitrous Oxide,2.06
1006212,2011,Fairborn Cement Company LLC,Biogenic Carbon dioxide,0.0
1006212,2011,Fairborn Cement Company LLC,Carbon Dioxide,296637.0
1006212,2011,Fairborn Cement Company LLC,Methane,11.21
1006212,2011,Fairborn Cement Company LLC,Nitrous Oxide,1.63
1006234,2011,LEHIGH CEMENT CO LLC,Biogenic Carbon dioxide,0.0
1006234,2011,LEHIGH CEMENT CO LLC,Carbon Dioxide,726144.0
1006234,2011,LEHIGH CEMENT CO LLC,Methane,29.14
1006234,2011,LEHIGH CEMENT CO LLC,Nitrous Oxide,4.12
1006363,2011,"GCC Permian, LLC",Biogenic Carbon dioxide,0.0
1006363,2011,"GCC Permian, LLC",Carbon Dioxide,259927.3
1006363,2011,"GCC Permian, LLC",Methane,0.0
1006363,2011,"GCC Permian, LLC",Nitrous Oxide,0.0
1006401,2011,CalPortland Company Colton Plant,Biogenic Carbon dioxide,0.0
1006401,2011,CalPortland Company Colton Plant,Carbon Dioxide,0.0
1006401,2011,CalPortland Company Colton Plant,Methane,0.0
1006401,2011,CalPortland Company Colton Plant,Nitrous Oxide,0.0
1006450,2011,HERCULES CEMENT STOCKERTOWN PLT QUARRY,Biogenic Carbon dioxide,0.0
1006450,2011,HERCULES CEMENT STOCKERTOWN PLT QUARRY,Carbon Dioxide,605302.3
1006450,2011,HERCULES CEMENT STOCKERTOWN PLT QUARRY,Methane,29.4
1006450,2011,HERCULES CEMENT STOCKERTOWN PLT QUARRY,Nitrous Oxide,4.24
1006642,2011,NATIONAL CEMENT CO OF CALIFORNIA INC,Biogenic Carbon dioxide,20687.9
1006642,2011,NATIONAL CEMENT CO OF CALIFORNIA INC,Carbon Dioxide,382430.3
1006642,2011,NATIONAL CEMENT CO OF CALIFORNIA INC,Methane,8.1
1006642,2011,NATIONAL CEMENT CO OF CALIFORNIA INC,Nitrous Oxide,1.29
1006659,2011,ARGOS CEMENT LLC. - ROBERTA PLANT,Biogenic Carbon dioxide,0.0
1006659,2011,ARGOS CEMENT LLC. - ROBERTA PLANT,Carbon Dioxide,786015.0
1006659,2011,ARGOS CEMENT LLC. - ROBERTA PLANT,Methane,18.49
1006659,2011,ARGOS CEMENT LLC. - ROBERTA PLANT,Nitrous Oxide,4.92
1006669,2011,CalPortland Company Rillito Plant,Biogenic Carbon dioxide,0.0
1006669,2011,CalPortland Company Rillito Plant,Carbon Dioxide,550624.3
1006669,2011,CalPortland Company Rillito Plant,Methane,24.11
1006669,2011,CalPortland Company Rillito Plant,Nitrous Oxide,3.51
1006738,2011,ILLINOIS CEMENT CO,Biogenic Carbon dioxide,0.0
1006738,2011,ILLINOIS CEMENT CO,Carbon Dioxide,293367.0
1006738,2011,ILLINOIS CEMENT CO,Methane,0.0
1006738,2011,ILLINOIS CEMENT CO,Nitrous Oxide,0.0
1006785,2011,ARMSTRONG CEMENT & SUPPLY,Biogenic Carbon dioxide,0.0
1006785,2011,ARMSTRONG CEMENT & SUPPLY,Carbon Dioxide,125765.2
1006785,2011,ARMSTRONG CEMENT & SUPPLY,Methane,11.06
1006785,2011,ARMSTRONG CEMENT & SUPPLY,Nitrous Oxide,1.61
1006815,2011,HOLCIM (US) INC.,Biogenic Carbon dioxide,0.0
1006815,2011,HOLCIM (US) INC.,Carbon Dioxide,1186981.0
1006815,2011,HOLCIM (US) INC.,Methane,36.43
1006815,2011,HOLCIM (US) INC.,Nitrous Oxide,5.181
1006842,2011,CalPortland Company Mojave Plant,Biogenic Carbon dioxide,0.0
1006842,2011,CalPortland Company Mojave Plant,Carbon Dioxide,1041309.2
1006842,2011,CalPortland Company Mojave Plant,Methane,39.82
1006842,2011,CalPortland Company Mojave Plant,Nitrous Oxide,5.79
1007033,2011,"CEMEX de Puerto Rico, Inc.",Biogenic Carbon dioxide,0.0
1007033,2011,"CEMEX de Puerto Rico, Inc.",Carbon Dioxide,227297.0
1007033,2011,"CEMEX de Puerto Rico, Inc.",Methane,0.0
1007033,2011,"CEMEX de Puerto Rico, Inc.",Nitrous Oxide,0.0
1007052,2011,TARMAC PENNSUCO COMPLEX,Biogenic Carbon dioxide,605.6
1007052,2011,TARMAC PENNSUCO COMPLEX,Carbon Dioxide,670806.4
1007052,2011,TARMAC PENNSUCO COMPLEX,Methane,24.31
1007052,2011,TARMAC PENNSUCO COMPLEX,Nitrous Oxide,3.518
1007208,2011,Alamo San Antonio Cement Plant,Biogenic Carbon dioxide,0.0
1007208,2011,Alamo San Antonio Cement Plant,Carbon Dioxide,771784.1
1007208,2011,Alamo San Antonio Cement Plant,Methane,29.3
1007208,2011,Alamo San Antonio Cement Plant,Nitrous Oxide,4.26
1007216,2011,"EAGLE MATERIALS, INC.",Biogenic Carbon dioxide,3844.0
1007216,2011,"EAGLE MATERIALS, INC.",Carbon Dioxide,237412.0
1007216,2011,"EAGLE MATERIALS, INC.",Methane,34.9
1007216,2011,"EAGLE MATERIALS, INC.",Nitrous Oxide,3.98
1007552,2011,ASH GROVE CEMENT COMPANY-Louisville,Biogenic Carbon dioxide,0.0
1007552,2011,ASH GROVE CEMENT COMPANY-Louisville,Carbon Dioxide,791940.0
1007552,2011,ASH GROVE CEMENT COMPANY-Louisville,Methane,32.41
1007552,2011,ASH GROVE CEMENT COMPANY-Louisville,Nitrous Oxide,4.72
1007563,2011,HOLCIM (US) INC STE GENEVIEVE PLANT,Biogenic Carbon dioxide,1132.0
1007563,2011,HOLCIM (US) INC STE GENEVIEVE PLANT,Carbon Dioxide,2498458.3
1007563,2011,HOLCIM (US) INC STE GENEVIEVE PLANT,Methane,83.45
1007563,2011,HOLCIM (US) INC STE GENEVIEVE PLANT,Nitrous Oxide,12.584
1007566,2011,ARGOS USA -Martinsburg,Biogenic Carbon dioxide,0.0
1007566,2011,ARGOS USA -Martinsburg,Carbon Dioxide,653183.2
1007566,2011,ARGOS USA -Martinsburg,Methane,43.88
1007566,2011,ARGOS USA -Martinsburg,Nitrous Oxide,6.39
