FACILITY_ID,REPORTING_YEAR,GHG_QUANTITY,FACILITY_NAME,GHG_NAME
1003286,2011,594.04,Chevron Pascagoula Refinery,Methane
1003286,2011,676984.1,Chevron Pascagoula Refinery,Carbon Dioxide
1003306,2011,0.0,CONTINENTAL REFINING COMPANY LLC,Biogenic Carbon dioxide
1003306,2011,0.0,CONTINENTAL REFINING COMPANY LLC,Carbon Dioxide
1003306,2011,0.0,CONTINENTAL REFINING COMPANY LLC,Methane
1003306,2011,0.0,CONTINENTAL REFINING COMPANY LLC,Nitrous Oxide
1003355,2011,0.0,GALLUP REFINERY,Biogenic Carbon dioxide
1003355,2011,0.532,GALLUP REFINERY,Nitrous Oxide
1003355,2011,59.36,GALLUP REFINERY,Methane
1003355,2011,81280.5,GALLUP REFINERY,Carbon Dioxide
1003472,2011,0.0,Superior Refining Company LLC,Biogenic Carbon dioxide
1003472,2011,0.577,Superior Refining Company LLC,Nitrous Oxide
1003472,2011,71.31,Superior Refining Company LLC,Methane
1003472,2011,94209.2,Superior Refining Company LLC,Carbon Dioxide
1003564,2011,0.0,Andeavor EL PASO ALL SITES,Biogenic Carbon dioxide
1003564,2011,1.253,Andeavor EL PASO ALL SITES,Nitrous Oxide
1003564,2011,93.17,Andeavor EL PASO ALL SITES,Methane
1003564,2011,236370.2,Andeavor EL PASO ALL SITES,Carbon Dioxide
1003589,2011,0.0,SHELL CHEMICAL COMPANY,Biogenic Carbon dioxide
1003589,2011,0.003,SHELL CHEMICAL COMPANY,Nitrous Oxide
1003589,2011,18.54,SHELL CHEMICAL COMPANY,Methane
1003589,2011,2169.2,SHELL CHEMICAL COMPANY,Carbon Dioxide
1003610,2011,5.208,CHEVRON PRODS.CO. RICHMOND REFY,Nitrous Oxide
1003610,2011,96.95,CHEVRON PRODS.CO. RICHMOND REFY,Methane
1003610,2011,892930.3,CHEVRON PRODS.CO. RICHMOND REFY,Carbon Dioxide
1003670,2011,0.0,PETRO STAR INC NORTH POLE REFINERY,Biogenic Carbon dioxide
1003670,2011,0.0,PETRO STAR INC NORTH POLE REFINERY,Carbon Dioxide
1003670,2011,0.0,PETRO STAR INC NORTH POLE REFINERY,Nitrous Oxide
1003670,2011,12.4,PETRO STAR INC NORTH POLE REFINERY,Methane
1003689,2011,0.0,Alon Bakersfield Refining,Biogenic Carbon dioxide
1003689,2011,0.03,Alon Bakersfield Refining,Nitrous Oxide
1003689,2011,28.0,Alon Bakersfield Refining,Methane
1003689,2011,7027.0,Alon Bakersfield Refining,Carbon Dioxide
1003904,2011,0.0,TESORO CORPORATION-ANACORTES REFINERY,Biogenic Carbon dioxide
1003904,2011,3.166,TESORO CORPORATION-ANACORTES REFINERY,Nitrous Oxide
1003904,2011,117.79,TESORO CORPORATION-ANACORTES REFINERY,Methane
1003904,2011,522951.3,TESORO CORPORATION-ANACORTES REFINERY,Carbon Dioxide
1004130,2011,0.0,HOUSTON REFINING,Biogenic Carbon dioxide
1004130,2011,4.008,HOUSTON REFINING,Nitrous Oxide
1004130,2011,458.0,HOUSTON REFINING,Methane
1004130,2011,678590.0,HOUSTON REFINING,Carbon Dioxide
1004211,2011,0.0,SHELL PUGET SOUND REFINERY,Biogenic Carbon dioxide
1004211,2011,3.83,SHELL PUGET SOUND REFINERY,Nitrous Oxide
1004211,2011,222.21,SHELL PUGET SOUND REFINERY,Methane
1004211,2011,668077.4,SHELL PUGET SOUND REFINERY,Carbon Dioxide
1004213,2011,0.0,"POTAC, LLC",Biogenic Carbon dioxide
1004213,2011,0.011,"POTAC, LLC",Nitrous Oxide
1004213,2011,5.0,"POTAC, LLC",Methane
1004213,2011,1122.0,"POTAC, LLC",Carbon Dioxide
1004267,2011,0.0,KERN OIL & REFINING CO.,Biogenic Carbon dioxide
1004267,2011,0.084,KERN OIL & REFINING CO.,Nitrous Oxide
1004267,2011,33.58,KERN OIL & REFINING CO.,Methane
1004267,2011,9119.5,KERN OIL & REFINING CO.,Carbon Dioxide
1004291,2011,0.0,HOLLYFRONTIER EL DORADO REFINING LLC,Biogenic Carbon dioxide
1004291,2011,2.03,HOLLYFRONTIER EL DORADO REFINING LLC,Nitrous Oxide
1004291,2011,83.38,HOLLYFRONTIER EL DORADO REFINING LLC,Methane
1004291,2011,339806.5,HOLLYFRONTIER EL DORADO REFINING LLC,Carbon Dioxide
1004305,2011,0.0,Phillips 66 BAYWAY REFINERY,Biogenic Carbon dioxide
1004305,2011,8.918,Phillips 66 BAYWAY REFINERY,Nitrous Oxide
1004305,2011,92.1,Phillips 66 BAYWAY REFINERY,Methane
1004305,2011,1540030.0,Phillips 66 BAYWAY REFINERY,Carbon Dioxide
1004362,2011,0.0,PARAMOUNT PETROLEUM CORPORATION,Biogenic Carbon dioxide
1004362,2011,0.0,PARAMOUNT PETROLEUM CORPORATION,Nitrous Oxide
1004362,2011,23.13,PARAMOUNT PETROLEUM CORPORATION,Methane
1004362,2011,7443.7,PARAMOUNT PETROLEUM CORPORATION,Carbon Dioxide
1004370,2011,0.0,TEXAS CITY REFINERY,Biogenic Carbon dioxide
1004370,2011,2.756,TEXAS CITY REFINERY,Nitrous Oxide
1004370,2011,115.08,TEXAS CITY REFINERY,Methane
1004370,2011,464250.0,TEXAS CITY REFINERY,Carbon Dioxide
1004381,2011,0.0,"Coffeyville Resources Refining & Marketing, LLC",Biogenic Carbon dioxide
1004381,2011,1.891,"Coffeyville Resources Refining & Marketing, LLC",Nitrous Oxide
1004381,2011,295.88,"Coffeyville Resources Refining & Marketing, LLC",Methane
1004381,2011,299846.4,"Coffeyville Resources Refining & Marketing, LLC",Carbon Dioxide
1004459,2011,0.0,WYOMING REFINING COMPANY,Biogenic Carbon dioxide
1004459,2011,0.29,WYOMING REFINING COMPANY,Nitrous Oxide
1004459,2011,16.24,WYOMING REFINING COMPANY,Methane
1004459,2011,49438.4,WYOMING REFINING COMPANY,Carbon Dioxide
1004630,2011,0.0,CONVENT REFINERY,Biogenic Carbon dioxide
1004630,2011,4.373,CONVENT REFINERY,Nitrous Oxide
1004630,2011,151.27,CONVENT REFINERY,Methane
1004630,2011,786310.1,CONVENT REFINERY,Carbon Dioxide
1004636,2011,0.0,PELICAN REFINING CO LLC,Biogenic Carbon dioxide
1004636,2011,0.0,PELICAN REFINING CO LLC,Carbon Dioxide
1004636,2011,0.0,PELICAN REFINING CO LLC,Nitrous Oxide
1004636,2011,6.0,PELICAN REFINING CO LLC,Methane
1004891,2011,1.186,"IES DOWNSTREAM, LLC - KAPOLEI REFINERY",Nitrous Oxide
1004891,2011,23.15,"IES DOWNSTREAM, LLC - KAPOLEI REFINERY",Methane
1004891,2011,202731.7,"IES DOWNSTREAM, LLC - KAPOLEI REFINERY",Carbon Dioxide
1004904,2011,0.0,VENTURA REFINING & TRANSMISSION,Biogenic Carbon dioxide
1004904,2011,0.0,VENTURA REFINING & TRANSMISSION,Nitrous Oxide
1004904,2011,6.02,VENTURA REFINING & TRANSMISSION,Methane
1004904,2011,7.0,VENTURA REFINING & TRANSMISSION,Carbon Dioxide
1005125,2011,0.0,CALUMET SHREVPORT REFINING LLC,Biogenic Carbon dioxide
1005125,2011,0.011,CALUMET SHREVPORT REFINING LLC,Nitrous Oxide
1005125,2011,27.21,CALUMET SHREVPORT REFINING LLC,Methane
1005125,2011,3757.0,CALUMET SHREVPORT REFINING LLC,Carbon Dioxide
1005390,2011,0.0,Canton Refinery,Biogenic Carbon dioxide
1005390,2011,1.023,Canton Refinery,Nitrous Oxide
1005390,2011,32.89,Canton Refinery,Methane
1005390,2011,171378.0,Canton Refinery,Carbon Dioxide
1005585,2011,0.0,Galveston Bay Refinery,Biogenic Carbon dioxide
1005585,2011,7.291,Galveston Bay Refinery,Nitrous Oxide
1005585,2011,1220.69,Galveston Bay Refinery,Methane
1005585,2011,1134893.3,Galveston Bay Refinery,Carbon Dioxide
1005590,2011,0.0,AMERICAN REFINING GROUP INC,Biogenic Carbon dioxide
1005590,2011,0.404,AMERICAN REFINING GROUP INC,Nitrous Oxide
1005590,2011,24.48,AMERICAN REFINING GROUP INC,Methane
1005590,2011,3493.3,AMERICAN REFINING GROUP INC,Carbon Dioxide
1005743,2011,0.0,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",Biogenic Carbon dioxide
1005743,2011,4.801,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",Nitrous Oxide
1005743,2011,93.62,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",Methane
1005743,2011,623803.0,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",Carbon Dioxide
1005769,2011,0.0,HOLLYFRONTIER WOODS CROSS REFINING LLC,Biogenic Carbon dioxide
1005769,2011,0.34,HOLLYFRONTIER WOODS CROSS REFINING LLC,Nitrous Oxide
1005769,2011,100.95,HOLLYFRONTIER WOODS CROSS REFINING LLC,Methane
1005769,2011,57737.8,HOLLYFRONTIER WOODS CROSS REFINING LLC,Carbon Dioxide
1005789,2011,0.0,ConocoPhillips Alaska Inc - KRU CPF1,Biogenic Carbon dioxide
1005789,2011,0.0,ConocoPhillips Alaska Inc - KRU CPF1,Carbon Dioxide
1005789,2011,0.0,ConocoPhillips Alaska Inc - KRU CPF1,Nitrous Oxide
1005789,2011,6.4,ConocoPhillips Alaska Inc - KRU CPF1,Methane
1005803,2011,0.0,"Calumet Specialty Products, LLC",Biogenic Carbon dioxide
1005803,2011,0.017,"Calumet Specialty Products, LLC",Nitrous Oxide
1005803,2011,47.77,"Calumet Specialty Products, LLC",Methane
1005803,2011,1679.0,"Calumet Specialty Products, LLC",Carbon Dioxide
1005879,2011,0.0,HUNT REFINING COMPANY,Biogenic Carbon dioxide
1005879,2011,0.131,HUNT REFINING COMPANY,Nitrous Oxide
1005879,2011,71.22,HUNT REFINING COMPANY,Methane
1005879,2011,34675.6,HUNT REFINING COMPANY,Carbon Dioxide
1005899,2011,0.0,COUNTRYMARK REFINING & LOGISTICS LLC,Biogenic Carbon dioxide
1005899,2011,0.402,COUNTRYMARK REFINING & LOGISTICS LLC,Nitrous Oxide
1005899,2011,16.81,COUNTRYMARK REFINING & LOGISTICS LLC,Methane
1005899,2011,67111.3,COUNTRYMARK REFINING & LOGISTICS LLC,Carbon Dioxide
1005903,2011,0.0,PASADENA REFINING SYSTEM,Biogenic Carbon dioxide
1005903,2011,1.574,PASADENA REFINING SYSTEM,Nitrous Oxide
1005903,2011,168.75,PASADENA REFINING SYSTEM,Methane
1005903,2011,233738.7,PASADENA REFINING SYSTEM,Carbon Dioxide
1005911,2011,0.0,Norco Manufacturing Complex,Biogenic Carbon dioxide
1005911,2011,40.232,Norco Manufacturing Complex,Nitrous Oxide
1005911,2011,1552.78,Norco Manufacturing Complex,Methane
1005911,2011,1144505.5,Norco Manufacturing Complex,Carbon Dioxide
1005966,2011,0.0,Tesoro Mandan Refinery,Biogenic Carbon dioxide
1005966,2011,1.35,Tesoro Mandan Refinery,Nitrous Oxide
1005966,2011,86.91,Tesoro Mandan Refinery,Methane
1005966,2011,229562.0,Tesoro Mandan Refinery,Carbon Dioxide
1005992,2011,0.0,SWEENY REFINERY,Biogenic Carbon dioxide
1005992,2011,5.453,SWEENY REFINERY,Nitrous Oxide
1005992,2011,135.54,SWEENY REFINERY,Methane
1005992,2011,962953.7,SWEENY REFINERY,Carbon Dioxide
1005997,2011,0.0,PETRO STAR VALDEZ REFINERY,Biogenic Carbon dioxide
1005997,2011,0.003,PETRO STAR VALDEZ REFINERY,Nitrous Oxide
1005997,2011,251.8,PETRO STAR VALDEZ REFINERY,Carbon Dioxide
1005997,2011,672.75,PETRO STAR VALDEZ REFINERY,Methane
1006012,2011,0.0,PHILLIPS 66 CO - LAKE CHARLES REFINERY,Biogenic Carbon dioxide
1006012,2011,3.26,PHILLIPS 66 CO - LAKE CHARLES REFINERY,Nitrous Oxide
1006012,2011,181.57,PHILLIPS 66 CO - LAKE CHARLES REFINERY,Methane
1006012,2011,592998.5,PHILLIPS 66 CO - LAKE CHARLES REFINERY,Carbon Dioxide
1006032,2011,0.0,FORELAND REFINING CORP EAGLE SPRINGS REFINERY,Biogenic Carbon dioxide
1006032,2011,0.0,FORELAND REFINING CORP EAGLE SPRINGS REFINERY,Carbon Dioxide
1006032,2011,0.0,FORELAND REFINING CORP EAGLE SPRINGS REFINERY,Nitrous Oxide
1006032,2011,1.76,FORELAND REFINING CORP EAGLE SPRINGS REFINERY,Methane
1006039,2011,0.0,"Tesoro Refining and Marketing Company, Salt Lake City Refinery",Biogenic Carbon dioxide
1006039,2011,1.52,"Tesoro Refining and Marketing Company, Salt Lake City Refinery",Nitrous Oxide
1006039,2011,67.73,"Tesoro Refining and Marketing Company, Salt Lake City Refinery",Methane
1006039,2011,249094.2,"Tesoro Refining and Marketing Company, Salt Lake City Refinery",Carbon Dioxide
1006062,2011,4.573,VALERO REFINING HOUSTON REFINERY,Nitrous Oxide
1006062,2011,212.377,VALERO REFINING HOUSTON REFINERY,Methane
1006062,2011,789432.968,VALERO REFINING HOUSTON REFINERY,Carbon Dioxide
1006068,2011,0.0,EXXONMOBIL OIL JOLIET REFINERY,Biogenic Carbon dioxide
1006068,2011,5.658,EXXONMOBIL OIL JOLIET REFINERY,Nitrous Oxide
1006068,2011,178.44,EXXONMOBIL OIL JOLIET REFINERY,Methane
1006068,2011,1005002.4,EXXONMOBIL OIL JOLIET REFINERY,Carbon Dioxide
1006078,2011,0.0,BP Husky Refining LLC,Biogenic Carbon dioxide
1006078,2011,2.259,BP Husky Refining LLC,Nitrous Oxide
1006078,2011,296.15,BP Husky Refining LLC,Methane
1006078,2011,404702.0,BP Husky Refining LLC,Carbon Dioxide
1006099,2011,0.0,PHILLIPS 66 SANTA MARIA REFINERY,Biogenic Carbon dioxide
1006099,2011,0.0,PHILLIPS 66 SANTA MARIA REFINERY,Nitrous Oxide
1006099,2011,8.76,PHILLIPS 66 SANTA MARIA REFINERY,Methane
1006099,2011,7490.8,PHILLIPS 66 SANTA MARIA REFINERY,Carbon Dioxide
1006189,2011,0.531,CHEVRON PRODUCTS CO - SALT LAKE REFINERY,Nitrous Oxide
1006189,2011,46.81,CHEVRON PRODUCTS CO - SALT LAKE REFINERY,Methane
1006189,2011,85175.3,CHEVRON PRODUCTS CO - SALT LAKE REFINERY,Carbon Dioxide
1006301,2011,0.0,BORGER REFINERY,Biogenic Carbon dioxide
1006301,2011,4.249,BORGER REFINERY,Nitrous Oxide
1006301,2011,371.76,BORGER REFINERY,Methane
1006301,2011,688717.2,BORGER REFINERY,Carbon Dioxide
1006307,2011,0.0,CALCASIEU REFINING COMPANY,Biogenic Carbon dioxide
1006307,2011,0.82,CALCASIEU REFINING COMPANY,Nitrous Oxide
1006307,2011,272.53,CALCASIEU REFINING COMPANY,Methane
1006307,2011,81940.2,CALCASIEU REFINING COMPANY,Carbon Dioxide
1006359,2011,0.0,SEADRIFT COKE L.P.,Biogenic Carbon dioxide
1006359,2011,0.853,SEADRIFT COKE L.P.,Nitrous Oxide
1006359,2011,85.21,SEADRIFT COKE L.P.,Methane
1006359,2011,128216.0,SEADRIFT COKE L.P.,Carbon Dioxide
1006388,2011,0.0,DETROIT REFINERY,Biogenic Carbon dioxide
1006388,2011,1.421,DETROIT REFINERY,Nitrous Oxide
1006388,2011,74.81,DETROIT REFINERY,Methane
1006388,2011,242203.8,DETROIT REFINERY,Carbon Dioxide
1006395,2011,0.0,SAN FRANCISCO REFINERY AT RODEO,Biogenic Carbon dioxide
1006395,2011,1.36,SAN FRANCISCO REFINERY AT RODEO,Nitrous Oxide
1006395,2011,46.31,SAN FRANCISCO REFINERY AT RODEO,Methane
1006395,2011,265778.2,SAN FRANCISCO REFINERY AT RODEO,Carbon Dioxide
1006444,2011,0.0,"Delek Refining, Ltd",Biogenic Carbon dioxide
1006444,2011,2.22,"Delek Refining, Ltd",Nitrous Oxide
1006444,2011,93.55,"Delek Refining, Ltd",Methane
1006444,2011,200165.0,"Delek Refining, Ltd",Carbon Dioxide
1006448,2011,0.0,Silver Eagle Refining-Woods Cross,Biogenic Carbon dioxide
1006448,2011,0.015,Silver Eagle Refining-Woods Cross,Nitrous Oxide
1006448,2011,20.09,Silver Eagle Refining-Woods Cross,Methane
1006448,2011,1489.1,Silver Eagle Refining-Woods Cross,Carbon Dioxide
1006451,2011,0.0,"Limetree Bay Terminals, LLC",Biogenic Carbon dioxide
1006451,2011,8.782,"Limetree Bay Terminals, LLC",Nitrous Oxide
1006451,2011,1111.4,"Limetree Bay Terminals, LLC",Methane
1006451,2011,1281936.1,"Limetree Bay Terminals, LLC",Carbon Dioxide
1006468,2011,0.0,BP CHERRY POINT REFINERY,Biogenic Carbon dioxide
1006468,2011,2.938,BP CHERRY POINT REFINERY,Nitrous Oxide
1006468,2011,305.14,BP CHERRY POINT REFINERY,Methane
1006468,2011,498629.0,BP CHERRY POINT REFINERY,Carbon Dioxide
1006499,2011,0.0,CALUMET LUBRICANTS CO LP CALUMET COTTON VALLEY,Biogenic Carbon dioxide
1006499,2011,0.01,CALUMET LUBRICANTS CO LP CALUMET COTTON VALLEY,Nitrous Oxide
1006499,2011,16.28,CALUMET LUBRICANTS CO LP CALUMET COTTON VALLEY,Methane
1006499,2011,1019.9,CALUMET LUBRICANTS CO LP CALUMET COTTON VALLEY,Carbon Dioxide
1006500,2011,0.0,CALUMET LUBRICANTS CO LP,Biogenic Carbon dioxide
1006500,2011,0.011,CALUMET LUBRICANTS CO LP,Nitrous Oxide
1006500,2011,172.59,CALUMET LUBRICANTS CO LP,Methane
1006500,2011,1875.7,CALUMET LUBRICANTS CO LP,Carbon Dioxide
1006508,2011,0.0,Antelope Refining,Biogenic Carbon dioxide
1006508,2011,0.002,Antelope Refining,Nitrous Oxide
1006508,2011,1.25,Antelope Refining,Methane
1006508,2011,252.9,Antelope Refining,Carbon Dioxide
1006531,2011,0.0,GOODWAY REFINING LLC,Biogenic Carbon dioxide
1006531,2011,0.005,GOODWAY REFINING LLC,Nitrous Oxide
1006531,2011,8.45,GOODWAY REFINING LLC,Methane
1006531,2011,509.5,GOODWAY REFINING LLC,Carbon Dioxide
1006627,2011,0.0,Tesoro CARSON REFINERY,Biogenic Carbon dioxide
1006627,2011,4.505,Tesoro CARSON REFINERY,Nitrous Oxide
1006627,2011,369.45,Tesoro CARSON REFINERY,Methane
1006627,2011,767519.7,Tesoro CARSON REFINERY,Carbon Dioxide
