FACILITY_ID,REPORTING_YEAR,GHG_NAME,GHG_QUANTITY,FACILITY_NAME
1001556,2011,Carbon Dioxide,23351.2,Streeter Station
1001556,2011,Methane,2.72,Streeter Station
1001556,2011,Nitrous Oxide,0.395,Streeter Station
1001564,2011,Biogenic Carbon dioxide,0.0,Muscatine
1001564,2011,Carbon Dioxide,1313452.9,Muscatine
1001564,2011,Methane,151.49,Muscatine
1001564,2011,Nitrous Oxide,22.035,Muscatine
1001567,2011,Biogenic Carbon dioxide,0.0,Pella
1001567,2011,Carbon Dioxide,81428.7,Pella
1001567,2011,Methane,9.08,Pella
1001567,2011,Nitrous Oxide,1.318,Pella
1001570,2011,Biogenic Carbon dioxide,0.0,Earl F Wisdom
1001570,2011,Carbon Dioxide,23857.5,Earl F Wisdom
1001570,2011,Methane,2.21,Earl F Wisdom
1001570,2011,Nitrous Oxide,0.317,Earl F Wisdom
1001571,2011,Biogenic Carbon dioxide,0.0,Fair Station
1001571,2011,Carbon Dioxide,155943.8,Fair Station
1001571,2011,Methane,18.43,Fair Station
1001571,2011,Nitrous Oxide,2.681,Fair Station
1001572,2011,Biogenic Carbon dioxide,0.0,Cimarron River
1001572,2011,Carbon Dioxide,54602.2,Cimarron River
1001572,2011,Methane,1.01,Cimarron River
1001572,2011,Nitrous Oxide,0.101,Cimarron River
1001573,2011,Biogenic Carbon dioxide,0.0,Fort Dodge aka Judson Large
1001573,2011,Carbon Dioxide,247297.5,Fort Dodge aka Judson Large
1001573,2011,Methane,4.59,Fort Dodge aka Judson Large
1001573,2011,Nitrous Oxide,0.459,Fort Dodge aka Judson Large
1001574,2011,Biogenic Carbon dioxide,0.0,Great Bend Station aka Arthur Mullergren
1001574,2011,Carbon Dioxide,47817.3,Great Bend Station aka Arthur Mullergren
1001574,2011,Methane,0.89,Great Bend Station aka Arthur Mullergren
1001574,2011,Nitrous Oxide,0.089,Great Bend Station aka Arthur Mullergren
1001575,2011,Biogenic Carbon dioxide,0.0,Riverton
1001575,2011,Carbon Dioxide,430976.2,Riverton
1001575,2011,Methane,37.09,Riverton
1001575,2011,Nitrous Oxide,5.311,Riverton
1001579,2011,Biogenic Carbon dioxide,0.0,E.W. Brown
1001579,2011,Carbon Dioxide,2817831.4,E.W. Brown
1001579,2011,Methane,418.25,E.W. Brown
1001579,2011,Nitrous Oxide,65.8,E.W. Brown
1001580,2011,Biogenic Carbon dioxide,0.0,City of Coffeyville Light & Power
1001580,2011,Carbon Dioxide,1432.5,City of Coffeyville Light & Power
1001580,2011,Methane,0.03,City of Coffeyville Light & Power
1001580,2011,Nitrous Oxide,0.003,City of Coffeyville Light & Power
1001585,2011,Biogenic Carbon dioxide,0.0,Paddys Run
1001585,2011,Carbon Dioxide,15769.2,Paddys Run
1001585,2011,Methane,0.29,Paddys Run
1001585,2011,Nitrous Oxide,0.029,Paddys Run
1001586,2011,Biogenic Carbon dioxide,0.0,Garden City
1001586,2011,Carbon Dioxide,43969.9,Garden City
1001586,2011,Methane,0.82,Garden City
1001586,2011,Nitrous Oxide,0.082,Garden City
1001587,2011,Biogenic Carbon dioxide,0.0,Big Sandy
1001587,2011,Carbon Dioxide,5627976.4,Big Sandy
1001587,2011,Methane,650.66,Big Sandy
1001587,2011,Nitrous Oxide,94.641,Big Sandy
1001597,2011,Biogenic Carbon dioxide,159.6,Elmer Smith
1001597,2011,Carbon Dioxide,2808537.6,Elmer Smith
1001597,2011,Methane,359.3,Elmer Smith
1001597,2011,Nitrous Oxide,52.226,Elmer Smith
1001598,2011,Carbon Dioxide,7939357.1,Shawnee
1001598,2011,Methane,84.92,Shawnee
1001598,2011,Nitrous Oxide,135.872,Shawnee
1001599,2011,Biogenic Carbon dioxide,0.0,Coleman
1001599,2011,Carbon Dioxide,3496165.6,Coleman
1001599,2011,Methane,411.7,Coleman
1001599,2011,Nitrous Oxide,59.877,Coleman
1001600,2011,Biogenic Carbon dioxide,0.0,Robert Reid
1001600,2011,Carbon Dioxide,129646.8,Robert Reid
1001600,2011,Methane,15.13,Robert Reid
1001600,2011,Nitrous Oxide,2.204,Robert Reid
1001601,2011,Biogenic Carbon dioxide,0.0,Louisiana 2
1001601,2011,Carbon Dioxide,0.0,Louisiana 2
1001601,2011,Methane,0.0,Louisiana 2
1001601,2011,Nitrous Oxide,0.0,Louisiana 2
1001602,2011,Biogenic Carbon dioxide,0.0,R S Nelson
1001602,2011,Carbon Dioxide,4940138.0,R S Nelson
1001602,2011,Methane,472.7,R S Nelson
1001602,2011,Nitrous Oxide,67.994,R S Nelson
1001603,2011,Biogenic Carbon dioxide,0.0,Coughlin Power Station
1001603,2011,Carbon Dioxide,99581.2,Coughlin Power Station
1001603,2011,Methane,1.85,Coughlin Power Station
1001603,2011,Nitrous Oxide,0.185,Coughlin Power Station
1001604,2011,Biogenic Carbon dioxide,0.0,Teche Power Station
1001604,2011,Carbon Dioxide,500006.2,Teche Power Station
1001604,2011,Methane,9.28,Teche Power Station
1001604,2011,Nitrous Oxide,0.928,Teche Power Station
1001605,2011,Biogenic Carbon dioxide,0.0,Little Gypsy
1001605,2011,Carbon Dioxide,1141842.4,Little Gypsy
1001605,2011,Methane,21.18,Little Gypsy
1001605,2011,Nitrous Oxide,2.118,Little Gypsy
1001606,2011,Biogenic Carbon dioxide,0.0,Ninemile Point
1001606,2011,Carbon Dioxide,2601499.7,Ninemile Point
1001606,2011,Methane,48.24,Ninemile Point
1001606,2011,Nitrous Oxide,4.824,Ninemile Point
1001608,2011,Biogenic Carbon dioxide,0.0,Michoud
1001608,2011,Carbon Dioxide,1483644.9,Michoud
1001608,2011,Methane,27.52,Michoud
1001608,2011,Nitrous Oxide,2.752,Michoud
1001609,2011,Biogenic Carbon dioxide,0.0,Arsenal Hill Power Plant
1001609,2011,Carbon Dioxide,1180886.9,Arsenal Hill Power Plant
1001609,2011,Methane,21.91,Arsenal Hill Power Plant
1001609,2011,Nitrous Oxide,2.191,Arsenal Hill Power Plant
1001610,2011,Biogenic Carbon dioxide,0.0,Lieberman Power Plant
1001610,2011,Carbon Dioxide,66155.9,Lieberman Power Plant
1001610,2011,Methane,1.23,Lieberman Power Plant
1001610,2011,Nitrous Oxide,0.123,Lieberman Power Plant
1001612,2011,Biogenic Carbon dioxide,0.0,George Neal North
1001612,2011,Carbon Dioxide,5727353.3,George Neal North
1001612,2011,Methane,657.83,George Neal North
1001612,2011,Nitrous Oxide,95.661,George Neal North
1001613,2011,Biogenic Carbon dioxide,0.0,Monroe
1001613,2011,Carbon Dioxide,0.0,Monroe
1001613,2011,Methane,0.0,Monroe
1001613,2011,Nitrous Oxide,0.0,Monroe
1001615,2011,Biogenic Carbon dioxide,0.0,William F Wyman
1001615,2011,Carbon Dioxide,97652.3,William F Wyman
1001615,2011,Methane,0.75,William F Wyman
1001615,2011,Nitrous Oxide,0.15,William F Wyman
1001616,2011,Biogenic Carbon dioxide,0.0,C P Crane LLC
1001616,2011,Carbon Dioxide,1127136.0,C P Crane LLC
1001616,2011,Methane,130.45,C P Crane LLC
1001616,2011,Nitrous Oxide,18.968,C P Crane LLC
1001617,2011,Biogenic Carbon dioxide,0.0,Gould Street
1001617,2011,Carbon Dioxide,16782.2,Gould Street
1001617,2011,Methane,0.31,Gould Street
1001617,2011,Nitrous Oxide,0.031,Gould Street
1001634,2011,Biogenic Carbon dioxide,0.0,OKLAHOMA STATE UNIVERSITY
1001634,2011,Carbon Dioxide,30200.2,OKLAHOMA STATE UNIVERSITY
1001634,2011,Methane,0.57,OKLAHOMA STATE UNIVERSITY
1001634,2011,Nitrous Oxide,0.057,OKLAHOMA STATE UNIVERSITY
1001674,2011,Biogenic Carbon dioxide,0.0,SUNBURY GENERATION LP
1001674,2011,Carbon Dioxide,1124899.2,SUNBURY GENERATION LP
1001674,2011,Methane,132.84,SUNBURY GENERATION LP
1001674,2011,Nitrous Oxide,19.322,SUNBURY GENERATION LP
1001709,2011,Biogenic Carbon dioxide,0.0,OCCIDENTAL CHEMICAL CORPORATION - Taft Facility
1001709,2011,Carbon Dioxide,2323465.5,OCCIDENTAL CHEMICAL CORPORATION - Taft Facility
1001709,2011,Methane,43.1,OCCIDENTAL CHEMICAL CORPORATION - Taft Facility
1001709,2011,Nitrous Oxide,4.31,OCCIDENTAL CHEMICAL CORPORATION - Taft Facility
1001877,2011,Biogenic Carbon dioxide,0.0,ALCOA INC - WARRICK OPERATIONS
1001877,2011,Carbon Dioxide,6130047.0,ALCOA INC - WARRICK OPERATIONS
1001877,2011,Methane,724.44,ALCOA INC - WARRICK OPERATIONS
1001877,2011,Nitrous Oxide,105.375,ALCOA INC - WARRICK OPERATIONS
1002371,2011,Biogenic Carbon dioxide,0.0,J.B. Sims Generation Station
1002371,2011,Carbon Dioxide,279061.5,J.B. Sims Generation Station
1002371,2011,Methane,32.44,J.B. Sims Generation Station
1002371,2011,Nitrous Oxide,4.717,J.B. Sims Generation Station
1002492,2011,Biogenic Carbon dioxide,0.0,Devon
1002492,2011,Carbon Dioxide,15804.2,Devon
1002492,2011,Methane,0.634,Devon
1002492,2011,Nitrous Oxide,0.126,Devon
1002802,2011,Biogenic Carbon dioxide,0.0,KLEEN ENERGY SYSTEMS POWER PLANT
1002802,2011,Carbon Dioxide,691933.3,KLEEN ENERGY SYSTEMS POWER PLANT
1002802,2011,Methane,12.83,KLEEN ENERGY SYSTEMS POWER PLANT
1002802,2011,Nitrous Oxide,1.283,KLEEN ENERGY SYSTEMS POWER PLANT
1002818,2011,Biogenic Carbon dioxide,0.0,TREASURE COAST ENERGY CENTER
1002818,2011,Carbon Dioxide,646065.4,TREASURE COAST ENERGY CENTER
1002818,2011,Methane,12.0,TREASURE COAST ENERGY CENTER
1002818,2011,Nitrous Oxide,1.203,TREASURE COAST ENERGY CENTER
1003160,2011,Biogenic Carbon dioxide,0.0,Air Products La Porte Facility
1003160,2011,Carbon Dioxide,54866.7,Air Products La Porte Facility
1003160,2011,Methane,1.01,Air Products La Porte Facility
1003160,2011,Nitrous Oxide,0.101,Air Products La Porte Facility
1003190,2011,Biogenic Carbon dioxide,0.0,SOUTH TEXAS ELECTRIC COOP
1003190,2011,Carbon Dioxide,157871.0,SOUTH TEXAS ELECTRIC COOP
1003190,2011,Methane,2.97,SOUTH TEXAS ELECTRIC COOP
1003190,2011,Nitrous Oxide,0.297,SOUTH TEXAS ELECTRIC COOP
1003576,2011,Biogenic Carbon dioxide,0.0,Rochester Gas & Electric Corp
1003576,2011,Carbon Dioxide,3741.2,Rochester Gas & Electric Corp
1003576,2011,Methane,0.06,Rochester Gas & Electric Corp
1003576,2011,Nitrous Oxide,0.006,Rochester Gas & Electric Corp
1003652,2011,Biogenic Carbon dioxide,0.0,"HERMISTON GENERATING COMPANY, L.P."
1003652,2011,Carbon Dioxide,928031.4,"HERMISTON GENERATING COMPANY, L.P."
1003652,2011,Methane,17.21,"HERMISTON GENERATING COMPANY, L.P."
1003652,2011,Nitrous Oxide,1.721,"HERMISTON GENERATING COMPANY, L.P."
1004066,2011,Biogenic Carbon dioxide,0.0,Fredonia Generating Station
1004066,2011,Carbon Dioxide,27289.7,Fredonia Generating Station
1004066,2011,Methane,0.53,Fredonia Generating Station
1004066,2011,Nitrous Oxide,0.06,Fredonia Generating Station
1004367,2011,Biogenic Carbon dioxide,0.0,PUGET SOUND ENERGY - SUMAS
1004367,2011,Carbon Dioxide,82218.6,PUGET SOUND ENERGY - SUMAS
1004367,2011,Methane,1.52,PUGET SOUND ENERGY - SUMAS
1004367,2011,Nitrous Oxide,0.152,PUGET SOUND ENERGY - SUMAS
1004420,2011,Biogenic Carbon dioxide,0.0,Tom G.Smith Power Plant
1004420,2011,Carbon Dioxide,4467.9,Tom G.Smith Power Plant
1004420,2011,Methane,0.01,Tom G.Smith Power Plant
1004420,2011,Nitrous Oxide,0.0,Tom G.Smith Power Plant
1004576,2011,Biogenic Carbon dioxide,0.0,ASTORIA ENERGY LLC & ASTORIA ENERGY II LLC
1004576,2011,Carbon Dioxide,1885673.5,ASTORIA ENERGY LLC & ASTORIA ENERGY II LLC
1004576,2011,Methane,35.46,ASTORIA ENERGY LLC & ASTORIA ENERGY II LLC
1004576,2011,Nitrous Oxide,3.616,ASTORIA ENERGY LLC & ASTORIA ENERGY II LLC
1005110,2011,Biogenic Carbon dioxide,0.0,Carville Energy Center
1005110,2011,Carbon Dioxide,1025955.8,Carville Energy Center
1005110,2011,Methane,19.03,Carville Energy Center
1005110,2011,Nitrous Oxide,1.903,Carville Energy Center
1005210,2011,Biogenic Carbon dioxide,0.0,SILAS RAY POWER PLANT
1005210,2011,Carbon Dioxide,65471.6,SILAS RAY POWER PLANT
1005210,2011,Methane,1.22,SILAS RAY POWER PLANT
1005210,2011,Nitrous Oxide,0.122,SILAS RAY POWER PLANT
1005399,2011,Biogenic Carbon dioxide,0.0,ST. GEORGE CITY POWER: MILLCREEK GENERATION STATION
1005399,2011,Carbon Dioxide,35826.2,ST. GEORGE CITY POWER: MILLCREEK GENERATION STATION
1005399,2011,Methane,0.67,ST. GEORGE CITY POWER: MILLCREEK GENERATION STATION
1005399,2011,Nitrous Oxide,0.067,ST. GEORGE CITY POWER: MILLCREEK GENERATION STATION
1005510,2011,Biogenic Carbon dioxide,0.0,DETROIT PUBLIC LIGHTING
1005510,2011,Carbon Dioxide,0.0,DETROIT PUBLIC LIGHTING
1005510,2011,Methane,0.0,DETROIT PUBLIC LIGHTING
1005510,2011,Nitrous Oxide,0.001,DETROIT PUBLIC LIGHTING
1005585,2011,Biogenic Carbon dioxide,0.0,Galveston Bay Refinery
1005585,2011,Carbon Dioxide,2431549.2,Galveston Bay Refinery
1005585,2011,Methane,45.1,Galveston Bay Refinery
1005585,2011,Nitrous Oxide,4.51,Galveston Bay Refinery
1005599,2011,Biogenic Carbon dioxide,0.0,Utah State University
1005599,2011,Carbon Dioxide,25061.2,Utah State University
1005599,2011,Methane,0.0,Utah State University
1005599,2011,Nitrous Oxide,0.0,Utah State University
1005620,2011,Biogenic Carbon dioxide,0.0,HMP&L Station 2
1005620,2011,Carbon Dioxide,2267172.3,HMP&L Station 2
1005620,2011,Methane,267.49,HMP&L Station 2
1005620,2011,Nitrous Oxide,38.917,HMP&L Station 2
1005625,2011,Biogenic Carbon dioxide,0.0,North Texas
1005625,2011,Carbon Dioxide,0.0,North Texas
1005625,2011,Methane,0.0,North Texas
1005625,2011,Nitrous Oxide,0.0,North Texas
1005628,2011,Biogenic Carbon dioxide,0.0,Intermountain Generating Station
1005628,2011,Carbon Dioxide,11713162.4,Intermountain Generating Station
1005628,2011,Methane,1383.893,Intermountain Generating Station
1005628,2011,Nitrous Oxide,201.301,Intermountain Generating Station
1005667,2011,Carbon Dioxide,273852.5,Whitewater Valley
1005667,2011,Methane,3.0,Whitewater Valley
1005667,2011,Nitrous Oxide,4.678,Whitewater Valley
1005671,2011,Biogenic Carbon dioxide,0.0,Greens Bayou
1005671,2011,Carbon Dioxide,160572.3,Greens Bayou
1005671,2011,Methane,2.978,Greens Bayou
1005671,2011,Nitrous Oxide,0.298,Greens Bayou
1005702,2011,Biogenic Carbon dioxide,0.0,Doyle Energy Facility
1005702,2011,Carbon Dioxide,116441.9,Doyle Energy Facility
1005702,2011,Methane,2.15,Doyle Energy Facility
1005702,2011,Nitrous Oxide,0.215,Doyle Energy Facility
1005709,2011,Biogenic Carbon dioxide,0.0,"Armstrong Power, LLC"
1005709,2011,Carbon Dioxide,85694.3,"Armstrong Power, LLC"
1005709,2011,Methane,1.59,"Armstrong Power, LLC"
1005709,2011,Nitrous Oxide,0.159,"Armstrong Power, LLC"
1005713,2011,Biogenic Carbon dioxide,0.0,Limestone
1005713,2011,Carbon Dioxide,13345333.8,Limestone
1005713,2011,Methane,1486.448,Limestone
1005713,2011,Nitrous Oxide,216.211,Limestone
1005714,2011,Biogenic Carbon dioxide,0.0,San Jacinto Steam Electric Station
1005714,2011,Carbon Dioxide,657200.9,San Jacinto Steam Electric Station
1005714,2011,Methane,12.19,San Jacinto Steam Electric Station
1005714,2011,Nitrous Oxide,1.219,San Jacinto Steam Electric Station
1005731,2011,Biogenic Carbon dioxide,0.0,Pittsfield Generating
1005731,2011,Carbon Dioxide,92045.5,Pittsfield Generating
1005731,2011,Methane,1.86,Pittsfield Generating
1005731,2011,Nitrous Oxide,0.214,Pittsfield Generating
1005737,2011,Biogenic Carbon dioxide,0.0,Sewaren Generating Station
1005737,2011,Carbon Dioxide,72058.6,Sewaren Generating Station
1005737,2011,Methane,1.37,Sewaren Generating Station
1005737,2011,Nitrous Oxide,0.142,Sewaren Generating Station
1005756,2011,Biogenic Carbon dioxide,0.0,"Calumet Energy Team, LLC"
1005756,2011,Carbon Dioxide,19855.3,"Calumet Energy Team, LLC"
1005756,2011,Methane,0.36,"Calumet Energy Team, LLC"
1005756,2011,Nitrous Oxide,0.036,"Calumet Energy Team, LLC"
1005774,2011,Biogenic Carbon dioxide,0.0,Glenwood
1005774,2011,Carbon Dioxide,184123.3,Glenwood
1005774,2011,Methane,3.46,Glenwood
1005774,2011,Nitrous Oxide,0.354,Glenwood
1005775,2011,Carbon Dioxide,880217.5,Genoa
1005775,2011,Methane,9.44,Genoa
1005775,2011,Nitrous Oxide,14.71,Genoa
1005778,2011,Biogenic Carbon dioxide,0.0,Chanute 2
1005778,2011,Carbon Dioxide,10318.1,Chanute 2
1005778,2011,Methane,0.19,Chanute 2
1005778,2011,Nitrous Oxide,0.019,Chanute 2
1005784,2011,Biogenic Carbon dioxide,0.0,Port Jefferson Energy Center
1005784,2011,Carbon Dioxide,364541.1,Port Jefferson Energy Center
1005784,2011,Methane,7.99,Port Jefferson Energy Center
1005784,2011,Nitrous Oxide,1.019,Port Jefferson Energy Center
1005799,2011,Biogenic Carbon dioxide,0.0,Mid-Georgia Cogeneration
1005799,2011,Carbon Dioxide,112038.8,Mid-Georgia Cogeneration
1005799,2011,Methane,2.1,Mid-Georgia Cogeneration
1005799,2011,Nitrous Oxide,0.212,Mid-Georgia Cogeneration
1005802,2011,Biogenic Carbon dioxide,18282.5,Ames
1005802,2011,Carbon Dioxide,399835.1,Ames
1005802,2011,Methane,52.26,Ames
1005802,2011,Nitrous Oxide,7.442,Ames
1005807,2011,Biogenic Carbon dioxide,0.0,Talbot Energy Facility
1005807,2011,Carbon Dioxide,202483.3,Talbot Energy Facility
1005807,2011,Methane,3.75,Talbot Energy Facility
1005807,2011,Nitrous Oxide,0.375,Talbot Energy Facility
1005822,2011,Biogenic Carbon dioxide,0.0,Blackhawk Station
1005822,2011,Carbon Dioxide,1087359.0,Blackhawk Station
1005822,2011,Methane,20.17,Blackhawk Station
1005822,2011,Nitrous Oxide,2.017,Blackhawk Station
1005830,2011,Carbon Dioxide,12367820.5,Paradise
1005830,2011,Methane,132.88,Paradise
1005830,2011,Nitrous Oxide,212.601,Paradise
1005831,2011,Carbon Dioxide,1229228.9,Southaven Combined Cycle
1005831,2011,Methane,22.8,Southaven Combined Cycle
1005831,2011,Nitrous Oxide,2.28,Southaven Combined Cycle
1005837,2011,Biogenic Carbon dioxide,0.0,Cabrillo Power I Encina Power Station
1005837,2011,Carbon Dioxide,354672.1,Cabrillo Power I Encina Power Station
1005837,2011,Methane,6.578,Cabrillo Power I Encina Power Station
1005837,2011,Nitrous Oxide,0.658,Cabrillo Power I Encina Power Station
1005842,2011,Biogenic Carbon dioxide,0.0,"WESTAR ENERGY, INC."
1005842,2011,Carbon Dioxide,1229058.0,"WESTAR ENERGY, INC."
1005842,2011,Methane,141.34,"WESTAR ENERGY, INC."
1005842,2011,Nitrous Oxide,20.55,"WESTAR ENERGY, INC."
1005863,2011,Biogenic Carbon dioxide,0.0,Syracuse Energy Corporation
1005863,2011,Carbon Dioxide,362491.5,Syracuse Energy Corporation
1005863,2011,Methane,46.84,Syracuse Energy Corporation
1005863,2011,Nitrous Oxide,6.813,Syracuse Energy Corporation
1005871,2011,Carbon Dioxide,4956863.3,Kingston
1005871,2011,Methane,52.67,Kingston
1005871,2011,Nitrous Oxide,84.271,Kingston
1005877,2011,Biogenic Carbon dioxide,0.0,Carneys Point
1005877,2011,Carbon Dioxide,1090559.0,Carneys Point
1005877,2011,Methane,128.89,Carneys Point
1005877,2011,Nitrous Oxide,18.752,Carneys Point
1005913,2011,Biogenic Carbon dioxide,0.0,Hell Gate
1005913,2011,Carbon Dioxide,17778.2,Hell Gate
1005913,2011,Methane,0.33,Hell Gate
1005913,2011,Nitrous Oxide,0.033,Hell Gate
1005917,2011,Biogenic Carbon dioxide,0.0,Morgan City Electrical Gen Facility
1005917,2011,Carbon Dioxide,13744.9,Morgan City Electrical Gen Facility
1005917,2011,Methane,0.25,Morgan City Electrical Gen Facility
1005917,2011,Nitrous Oxide,0.025,Morgan City Electrical Gen Facility
1005921,2011,Biogenic Carbon dioxide,0.0,Hawk Road Energy Facility
1005921,2011,Carbon Dioxide,15171.3,Hawk Road Energy Facility
1005921,2011,Methane,0.28,Hawk Road Energy Facility
1005921,2011,Nitrous Oxide,0.028,Hawk Road Energy Facility
1005923,2011,Carbon Dioxide,847204.8,William C. Dale
1005923,2011,Methane,9.15,William C. Dale
1005923,2011,Nitrous Oxide,14.539,William C. Dale
1005945,2011,Biogenic Carbon dioxide,0.0,AUSTIN UTILITIES NORTHEAST POWER STATION
1005945,2011,Carbon Dioxide,19710.7,AUSTIN UTILITIES NORTHEAST POWER STATION
1005945,2011,Methane,1.89,AUSTIN UTILITIES NORTHEAST POWER STATION
1005945,2011,Nitrous Oxide,0.274,AUSTIN UTILITIES NORTHEAST POWER STATION
1005949,2011,Biogenic Carbon dioxide,0.0,Apache Station
1005949,2011,Carbon Dioxide,2112864.9,Apache Station
1005949,2011,Methane,7.14,Apache Station
1005949,2011,Nitrous Oxide,1.003,Apache Station
1005995,2011,Biogenic Carbon dioxide,0.0,H A Wagner LLC
1005995,2011,Carbon Dioxide,1596978.1,H A Wagner LLC
1005995,2011,Methane,184.17,H A Wagner LLC
1005995,2011,Nitrous Oxide,26.815,H A Wagner LLC
1005996,2011,Biogenic Carbon dioxide,0.0,New Haven Harbor
1005996,2011,Carbon Dioxide,68354.4,New Haven Harbor
1005996,2011,Methane,1.98,New Haven Harbor
1005996,2011,Nitrous Oxide,0.34,New Haven Harbor
1006035,2011,Biogenic Carbon dioxide,0.0,Desoto County Energy Park
1006035,2011,Carbon Dioxide,101462.0,Desoto County Energy Park
1006035,2011,Methane,1.88,Desoto County Energy Park
1006035,2011,Nitrous Oxide,0.188,Desoto County Energy Park
1006040,2011,Biogenic Carbon dioxide,0.0,Guadalupe Generating Station
1006040,2011,Carbon Dioxide,835148.9,Guadalupe Generating Station
1006040,2011,Methane,15.49,Guadalupe Generating Station
1006040,2011,Nitrous Oxide,1.549,Guadalupe Generating Station
1006069,2011,Carbon Dioxide,3682209.5,North Omaha Station
1006069,2011,Methane,38.74,North Omaha Station
1006069,2011,Nitrous Oxide,61.699,North Omaha Station
1006085,2011,Biogenic Carbon dioxide,0.0,FORNEY POWER PLANT
1006085,2011,Carbon Dioxide,3392168.0,FORNEY POWER PLANT
1006085,2011,Methane,62.93,FORNEY POWER PLANT
1006085,2011,Nitrous Oxide,6.293,FORNEY POWER PLANT
1006097,2011,Biogenic Carbon dioxide,183813.8,Haynes Generating Station
1006097,2011,Carbon Dioxide,1306288.6,Haynes Generating Station
1006097,2011,Methane,35.4,Haynes Generating Station
1006097,2011,Nitrous Oxide,4.634,Haynes Generating Station
1006098,2011,Biogenic Carbon dioxide,0.0,Essex Power Plant
1006098,2011,Carbon Dioxide,4955.1,Essex Power Plant
1006098,2011,Methane,0.09,Essex Power Plant
1006098,2011,Nitrous Oxide,0.009,Essex Power Plant
1006113,2011,Biogenic Carbon dioxide,0.0,"Fresno Cogeneration Partners, LP"
1006113,2011,Carbon Dioxide,7189.1,"Fresno Cogeneration Partners, LP"
1006113,2011,Methane,0.13,"Fresno Cogeneration Partners, LP"
1006113,2011,Nitrous Oxide,0.013,"Fresno Cogeneration Partners, LP"
1006116,2011,Biogenic Carbon dioxide,0.0,St. Francis Power Plant
1006116,2011,Carbon Dioxide,314221.2,St. Francis Power Plant
1006116,2011,Methane,5.83,St. Francis Power Plant
1006116,2011,Nitrous Oxide,0.583,St. Francis Power Plant
1006174,2011,Biogenic Carbon dioxide,0.0,BUCKSPORT GENERATION LLC
1006174,2011,Carbon Dioxide,695408.2,BUCKSPORT GENERATION LLC
1006174,2011,Methane,13.076,BUCKSPORT GENERATION LLC
1006174,2011,Nitrous Oxide,1.308,BUCKSPORT GENERATION LLC
1006205,2011,Biogenic Carbon dioxide,0.0,Indeck-Olean Energy Center
1006205,2011,Carbon Dioxide,69994.7,Indeck-Olean Energy Center
1006205,2011,Methane,1.29,Indeck-Olean Energy Center
1006205,2011,Nitrous Oxide,0.129,Indeck-Olean Energy Center
1006210,2011,Carbon Dioxide,118488.4,T J Labbe Electric Generating Station
1006210,2011,Methane,2.2,T J Labbe Electric Generating Station
1006210,2011,Nitrous Oxide,0.22,T J Labbe Electric Generating Station
1006298,2011,Carbon Dioxide,384219.9,Doc Bonin
1006298,2011,Methane,7.13,Doc Bonin
1006298,2011,Nitrous Oxide,0.713,Doc Bonin
1006393,2011,Biogenic Carbon dioxide,0.0,Benning Generation Station
1006393,2011,Carbon Dioxide,123965.6,Benning Generation Station
1006393,2011,Methane,5.06,Benning Generation Station
1006393,2011,Nitrous Oxide,1.01,Benning Generation Station
1006403,2011,Biogenic Carbon dioxide,0.0,University Park Energy
1006403,2011,Carbon Dioxide,42251.4,University Park Energy
1006403,2011,Methane,0.78,University Park Energy
1006403,2011,Nitrous Oxide,0.078,University Park Energy
1006408,2011,Biogenic Carbon dioxide,0.0,Middletown
1006408,2011,Carbon Dioxide,89296.3,Middletown
1006408,2011,Methane,2.669,Middletown
1006408,2011,Nitrous Oxide,0.45,Middletown
1006409,2011,Biogenic Carbon dioxide,0.0,"Algonquin Power Windsor Locks, LLC"
1006409,2011,Carbon Dioxide,194389.0,"Algonquin Power Windsor Locks, LLC"
1006409,2011,Methane,3.64,"Algonquin Power Windsor Locks, LLC"
1006409,2011,Nitrous Oxide,0.371,"Algonquin Power Windsor Locks, LLC"
1006426,2011,Carbon Dioxide,114103.2,McIntosh (7063)
1006426,2011,Methane,2.12,McIntosh (7063)
1006426,2011,Nitrous Oxide,0.212,McIntosh (7063)
1006443,2011,Carbon Dioxide,1092654.3,McWilliams
1006443,2011,Methane,20.27,McWilliams
1006443,2011,Nitrous Oxide,2.027,McWilliams
1006486,2011,Biogenic Carbon dioxide,0.0,City of Winfield Ks.
1006486,2011,Carbon Dioxide,8996.5,City of Winfield Ks.
1006486,2011,Methane,0.17,City of Winfield Ks.
1006486,2011,Nitrous Oxide,0.017,City of Winfield Ks.
1006502,2011,Biogenic Carbon dioxide,0.0,Encogen Generating Station
1006502,2011,Carbon Dioxide,44141.2,Encogen Generating Station
1006502,2011,Methane,0.84,Encogen Generating Station
1006502,2011,Nitrous Oxide,0.089,Encogen Generating Station
1006506,2011,Biogenic Carbon dioxide,0.0,AMP-Ohio Gas Turbines Galion
1006506,2011,Carbon Dioxide,898.2,AMP-Ohio Gas Turbines Galion
1006506,2011,Methane,0.02,AMP-Ohio Gas Turbines Galion
1006506,2011,Nitrous Oxide,0.002,AMP-Ohio Gas Turbines Galion
1006507,2011,Biogenic Carbon dioxide,0.0,OMEGA JV2 Hamilton
1006507,2011,Carbon Dioxide,1222.1,OMEGA JV2 Hamilton
1006507,2011,Methane,0.02,OMEGA JV2 Hamilton
1006507,2011,Nitrous Oxide,0.002,OMEGA JV2 Hamilton
1006509,2011,Biogenic Carbon dioxide,0.0,Cane Run
1006509,2011,Carbon Dioxide,3167985.9,Cane Run
