FACILITY_ID,REPORTING_YEAR,GHG_NAME,GHG_QUANTITY
1007643,2011,Methane,149.41
1007643,2011,Nitrous Oxide,0.496
1007750,2011,Biogenic Carbon dioxide,0.0
1007750,2011,Carbon Dioxide,9114.9
1007750,2011,Methane,0.0
1007750,2011,Nitrous Oxide,0.0
1007909,2011,Carbon Dioxide,292479.2
1007909,2011,Methane,210.11
1007909,2011,Nitrous Oxide,0.416
1007959,2011,Biogenic Carbon dioxide,0.0
1007959,2011,Carbon Dioxide,24450.4
1007959,2011,Methane,73.8
1007959,2011,Nitrous Oxide,0.245
1008459,2011,Biogenic Carbon dioxide,0.0
1008459,2011,Carbon Dioxide,24296.0
1008459,2011,Methane,0.29
1008459,2011,Nitrous Oxide,0.028
