REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS,Facility Id,FRS Id,Facility Name,City_x,State_x,Zip Code,Address_x,County_x,Latitude_x,Longitude_x,Primary NAICS Code,FRS_ID,FacilityName,Address_y,City_y,State_y,Zip,Latitude_y,Longitude_y,County_y,NAICS,SIC,FacilityID,Source,FRS_ID_Issues
2017,HUNT SOUTHLAND REFINING COMPANY,1002798,177 Haney Road,31.814611,-89.009028,Heidelberg,JONES COUNTY,MS,39439,HUNT CONSOLIDATED INC (100%),28053,"C,MM,Y",1002798,110000590842.0,HUNT SOUTHLAND REFINING COMPANY,Heidelberg,MS,39439,177 Haney Road,JONES COUNTY,31.8167,-89.0089,324110,110070104834.0,HUNT SOUTHLAND REFINING COMPANY,177 Haney Road,Heidelberg,MS,39439.0,31.814611,-89.009028,JONES COUNTY,324110,nan,1002798,GHGRP,True
2017,HollyFrontier Cheyenne Refining LLC,1007922,300 Morrie Ave.,41.129889,-104.789222,Cheyenne,LARAMIE COUNTY,WY,82007,HOLLYFRONTIER CORP (100%),656008,"C,MM,P,Y",1007922,110070828210.0,HollyFrontier Cheyenne Refining LLC,Cheyenne,WY,82007,300 Morrie Ave.,LARAMIE COUNTY,41.129889,-104.789222,324110,110000468048.0,HollyFrontier Cheyenne Refining LLC,300 Morrie Ave.,Cheyenne,WY,82007.0,41.129889,-104.789222,LARAMIE COUNTY,324110,nan,1007922,GHGRP,True
2017,"IES DOWNSTREAM, LLC - KAPOLEI REFINERY",1004891,91-480 MALAKOLE STREET,21.31948,-158.116295,KAPOLEI,HONOLULU COUNTY,HI,96707,ISLAND ENERGY INVESTOR HOLDINGS (100%),471642,"C,P,Y",1004891,110000486304.0,"IES DOWNSTREAM, LLC - KAPOLEI REFINERY",KAPOLEI,HI,96707,91-480 MALAKOLE STREET,HONOLULU COUNTY,21.3105,-158.1107,324110,110070813729.0,"IES DOWNSTREAM, LLC - KAPOLEI REFINERY",91-480 MALAKOLE STREET,KAPOLEI,HI,96707.0,21.31948,-158.116295,HONOLULU COUNTY,324110,nan,1004891,GHGRP,True
2017,Los Angeles Refinery (LAR),1006627,2350 E. 223rd Street,33.82431,-118.23237,CARSON,LOS ANGELES COUNTY,CA,90810,TESORO CORP (100%),5335784,"C,P,PP,Y",1006627,110017428988.0,Los Angeles Refinery (LAR),CARSON,CA,90810,2350 E. 223rd Street,LOS ANGELES COUNTY,33.8099,-118.2383,324110,110071161537.0,Los Angeles Refinery (LAR),2350 E. 223rd Street,CARSON,CA,90810.0,33.82431,-118.23237,LOS ANGELES COUNTY,324110,nan,1006627,GHGRP,True
2017,Marathon El Paso Refinery,1003564,212 North Clark Street,31.76945,-106.41426,EL PASO,EL PASO COUNTY,TX,79905,Andeavor (100%),1124104,"C,MM,P,Y",1003564,110043783420.0,Marathon El Paso Refinery,EL PASO,TX,79905,212 North Clark Street,EL PASO COUNTY,31.76945,-106.41426,324110,110042061238.0,Marathon El Paso Refinery,212 North Clark Street,EL PASO,TX,79905.0,31.76945,-106.41426,EL PASO COUNTY,324110,nan,1003564,GHGRP,True
2017,Martinez Renewable Fuel Facility,1007390,150 SOLANO WAY,38.02549,-122.06812,MARTINEZ,CONTRA COSTA COUNTY,CA,94553,TESORO CORP (100%),1670396,"C,P,PP,Y",1007390,110021341332.0,TESORO REFINING AND MARKETING COMPANY GOLDEN EAGLE REFINERY,MARTINEZ,CA,94553,150 SOLANO WAY,CONTRA COSTA COUNTY,38.0251,-122.0639,324110,110070560801.0,Martinez Renewable Fuel Facility,150 SOLANO WAY,MARTINEZ,CA,94553.0,38.02549,-122.06812,CONTRA COSTA COUNTY,324110,nan,1007390,GHGRP,True
2017,"NAVAJO REFINING COMPANY, LLC - LOVINGTON REFINERY",1007771,7406 S. Main,32.879253,-103.297137,LOVINGTON,LEA COUNTY,NM,88260,HOLLYFRONTIER CORP (100%),143189,"C,MM,Y",1007771,110043786114.0,"NAVAJO REFINING COMPANY, LLC - LOVINGTON REFINERY",LOVINGTON,NM,88260,7406 S. Main,LEA COUNTY,32.879253,-103.297137,324110,110061297788.0,"NAVAJO REFINING COMPANY, LLC - LOVINGTON REFINERY",7406 S. Main,LOVINGTON,NM,88260.0,32.879253,-103.297137,LEA COUNTY,324110,nan,1007771,GHGRP,True
2017,Nixon Refinery,1010605,11372 US Highway 87 East,29.2606,-97.78839,Nixon,WILSON COUNTY,TX,78140,BLUE DOLPHIN ENERGY CO (100%),22554,"C,Y",1010605,110037848498.0,Nixon Refinery,Nixon,TX,78140,11372 US Highway 87 East,WILSON COUNTY,29.261336,-97.786582,324110,110057204467.0,Nixon Refinery,11372 US Highway 87 East,Nixon,TX,78140.0,29.2606,-97.78839,WILSON COUNTY,324110,nan,1010605,GHGRP,True
2017,PETRO STAR INC NORTH POLE REFINERY,1003670,1200 H AND H LANE,64.749575,-147.377411,NORTH POLE,FAIRBANKS NORTH STAR BOROUGH,AK,99705,ASRC (100%),18244,"C,MM,Y",1003670,110055089149.0,PETRO STAR INC NORTH POLE REFINERY,NORTH POLE,AK,99705,1200 H AND H LANE,FAIRBANKS NORTH STAR BOROUGH,64.733253,-147.344964,324110,110071162431.0,PETRO STAR INC NORTH POLE REFINERY,1200 H AND H LANE,NORTH POLE,AK,99705.0,64.749575,-147.377411,FAIRBANKS NORTH STAR BOROUGH,324110,nan,1003670,GHGRP,True
2017,PETRO STAR VALDEZ REFINERY,1005997,2.5 MILE DAYVILLE ROAD,61.08276,-146.25017,VALDEZ,VALDEZ-CORDOVA CENSUS AREA,AK,99686,ASRC (100%),52259,"C,MM,P,Y",1005997,110041977162.0,PETRO STAR VALDEZ REFINERY,VALDEZ,AK,99686,2.5 MILE DAYVILLE ROAD,VALDEZ-CORDOVA CENSUS AREA,61.083809,-146.250842,324110,110071159424.0,PETRO STAR VALDEZ REFINERY,2.5 MILE DAYVILLE ROAD,VALDEZ,AK,99686.0,61.08276,-146.25017,VALDEZ-CORDOVA CENSUS AREA,324110,nan,1005997,GHGRP,True
2017,REFINERY KAPOLEI,1006932,91-325 KOMOHANA STREET,21.304291,-158.091296,KAPOLEI,HONOLULU COUNTY,HI,96707,PAR PACIFIC HOLDINGS INC (100%),482999,"C,P,Y",1006932,110000486322.0,REFINERY KAPOLEI,KAPOLEI,HI,96707,91-325 KOMOHANA STREET,HONOLULU COUNTY,21.3041,-158.0912,324110,110071162280.0,REFINERY KAPOLEI,91-325 KOMOHANA STREET,KAPOLEI,HI,96707.0,21.304291,-158.091296,HONOLULU COUNTY,324110,nan,1006932,GHGRP,True
2017,SINCLAIR CASPER REFINING COMPANY,1007218,5700 EAST HIGHWAY 20/26,42.768575,-106.18162,CASPER,NATRONA COUNTY,WY,82609,THE SINCLAIR COS (100%),259624,"C,MM,Y",1007218,110011942719.0,SINCLAIR CASPER REFINING COMPANY,CASPER,WY,82609,5700 EAST HIGHWAY 20/26,NATRONA COUNTY,42.5129,-106.1434,324110,110070641614.0,SINCLAIR CASPER REFINING COMPANY,5700 EAST HIGHWAY 20/26,CASPER,WY,82609.0,42.768575,-106.18162,NATRONA COUNTY,324110,nan,1007218,GHGRP,True
2017,TESORO CORPORATION-ANACORTES REFINERY,1003904,10200 WEST MARCH POINT ROAD,48.491139,-122.575056,ANACORTES,SKAGIT COUNTY,WA,98221,ANDEAVOR (100%),1359656,"C,Y",1003904,110000537250.0,TESORO CORPORATION-ANACORTES REFINERY,ANACORTES,WA,98221,10200 WEST MARCH POINT ROAD,SKAGIT COUNTY,48.489534,-122.564292,324110,110070239631.0,TESORO CORPORATION-ANACORTES REFINERY,10200 WEST MARCH POINT ROAD,ANACORTES,WA,98221.0,48.491139,-122.575056,SKAGIT COUNTY,324110,nan,1003904,GHGRP,True
2017,"The San Antonio Refinery, LLC",1005803,"1 BDA Crossing, Suite 100",29.34758,-98.45906,SAN ANTONIO,BEXAR COUNTY,TX,78235,CALUMET SPECIALTY PRODUCTS PARTNERS (100%),55815,"C,MM,Y",1005803,110000464854.0,"The San Antonio Refinery, LLC",SAN ANTONIO,TX,78235,"1 BDA Crossing, Suite 100",BEXAR COUNTY,29.3476,-98.4603,324110,110071160631.0,"The San Antonio Refinery, LLC","1 BDA Crossing, Suite 100",SAN ANTONIO,TX,78235.0,29.34758,-98.45906,BEXAR COUNTY,324110,nan,1005803,GHGRP,True
2017,"TotalEnergies Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",1005743,7600 32nd Street,29.957935,-93.897484,PORT ARTHUR,JEFFERSON COUNTY,TX,77642,TOTAL HOLDINGS USA INC (100%),1721069,"C,MM,Y",1005743,110000755200.0,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",PORT ARTHUR,TX,77642,7600 32nd Street,JEFFERSON COUNTY,29.957935,-93.897484,324110,110070834662.0,"TotalEnergies Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",7600 32nd Street,PORT ARTHUR,TX,77642.0,29.957935,-93.897484,JEFFERSON COUNTY,324110,nan,1005743,GHGRP,True
2017,VALERO REFINING HOUSTON REFINERY,1006062,9701 MANCHESTER,29.71839,-95.25343,HOUSTON,HARRIS COUNTY,TX,77012,VALERO ENERGY CORP (100%),1328824,"C,MM,Y",1006062,110000460885.0,VALERO REFINING HOUSTON REFINERY,HOUSTON,TX,77012,9701 MANCHESTER,HARRIS COUNTY,29.722274,-95.254401,324110,110070135386.0,VALERO REFINING HOUSTON REFINERY,9701 MANCHESTER,HOUSTON,TX,77012.0,29.71839,-95.25343,HARRIS COUNTY,324110,nan,1006062,GHGRP,True
