FRS_ID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,FacilityID,Source
nan,EBROFROST N.A. INC.,2360 PROSPECT,MEMPHIS,TN,38106,35.08205,-90.03704,SHELBY,311212,,3810WBRFRS236PR,TRI
nan,RIVIANA FOODS,2314 S. LAUDERDALE STREET,MEMPHIS,TN,38106,35.08368,-90.04458,SHELBY,311212,,3810WRVNFD2314S,TRI
nan,AMERICAN HOOD SYSTEMS INC.,172 REASER CT,ELYRIA,OH,44035,41.36746,-82.07405,LORAIN,332322,,4403WMRCNH172RE,TRI
nan,MODERN FORGE INDIANA LLC,8757 COLORADO ST,MERRILLVILLE,IN,46410,41.45912,-87.29698,LAKE,332111,,4641WMDRNF8757C,TRI
nan,LGC GENOMICS LLC,2434 BISHOP CIR E,DEXTER,MI,48130,42.32499,-83.877,WASHTENAW,325199,,4813WLGCGN2434B,TRI
nan,GEA FARM TECHNOLOGIES INC.,20903 W GALE AVE,GALESVILLE,WI,54630,44.08239,-91.37045,TREMPEALEAU,333111,,5463WGFRMT293WG,TRI
nan,CITYSERVICEVALCON LLC BILLINGS BULK FACILITY,2100 1ST AVE S,BILLINGS,MT,59101,45.783698,-108.494111,YELLOWSTONE,424710,,5910WCTYSR211ST,TRI
nan,BEN TAYLOR INC BULK FACILITY,2122 W ROOSEVELT HWY,SHELBY,MT,59474,48.516828,-111.88737,TOOLE,424710,,5947WBNTYL2122W,TRI
nan,CITYSERVICEVALCON LLC KALISPELL BULK FACILITY,640 W MONTANA ST,KALISPELL,MT,59901,48.19949,-114.32476,FLATHEAD,424710,,5990WCTYSR64WMN,TRI
nan,LAKESIDE CASTING SOLUTIONS,2 LAKESIDE DR,MONROE CITY,MO,63456,39.654759,-91.715791,MONROE,331523,,6345WLKSDC2LAKE,TRI
nan,YODER SMOKERS INC.,1816 E WASP RD,HUTCHINSON,KS,67501,37.927606,-97.894809,RENO,335220,,6750WYDRSM1816E,TRI
nan,REEVE AGRI ENERGY,5665 S OLD HIGHWAY 83,GARDEN CITY,KS,67846,37.87925,-100.88353,FINNEY,325193,,6784WRVGRN5665S,TRI
nan,MUELLER SUPPLY CO INC.,6914 HWY 2,OAK GROVE,LA,71263,32.858227,-91.411359,WEST CARROLL PARISH,332311,,7126WMLLRN6914H,TRI
nan,SUN COAST RESOURCES- ENID,5110 E OWEN K GARRIOTT RD,ENID,OK,73701,36.39754,-97.80105,GARFIELD,424710,,7370WSNCST511EW,TRI
nan,SUN COAST RESOURCES,2294 S BUFFALO ST,BUFFALO,TX,75831,31.45061,-96.05031,LEON,424710,,7583WSNCST11SBU,TRI
nan,HUNTSMAN BUILDING SOLUTIONS,3315 EAST DIV STREET,ARLINGTON,TX,76011,32.743039,-97.049116,TARRANT,325211,,7601WHNTSM3315E,TRI
nan,SUN COAST RESOURCES,6922 CAVALCADE,HOUSTON,TX,77028,29.800408,-95.302828,HARRIS,424710,,7702WSNCST6922C,TRI
nan,SUN COAST RESOURCES EDNA WAREHOUSE,176 US HIGHWAY 59 S,EDNA,TX,77957,28.97802,-96.66417,JACKSON,424710,,7795WSNCST176US,TRI
nan,SUN COAST RESOURCES,7759 JOHNNY MORRIS RD,AUSTIN,TX,78724,30.311393,-97.636723,TRAVIS,424710,,7872WSNCST7759J,TRI
nan,SUN COAST RESOURCES- MIDLAND,5606 E COUNTY ROAD 128,MIDLAND,TX,79706,31.967052,-101.972818,MIDLAND,424710,,7970WSNCST566EC,TRI
nan,KDC / ONE - THIBIANT INTERNATIONAL,20320 PRAIRIE STREET,CHATSWORTH,CA,91311,34.240923,-118.58636,LOS ANGELES,325620,,9131WTHBNT232PR,TRI
nan,IMPERIAL WESTERN PRODUCTS INC,86600 AVENUE 54,COACHELLA,CA,92236,33.65771,-116.15811,RIVERSIDE,325199,,9223WMPRLW866AB,TRI
nan,BETTS CO,2843 S MAPLE AVE,FRESNO,CA,93725,36.706914,-119.745621,FRESNO,332613,,9372WBTTSC2843S,TRI
nan,GEA FARM TECHNOLOGIES INC.  DBA GEA WS WEST,2717 S 4TH ST,FRESNO,CA,93725,36.70299,-119.76687,FRESNO,325611,,9372WGFRMT2717S,TRI
nan,ECOLUBE RECOVERY LLC,11535 N FORCE AVE,PORTLAND,OR,97217,45.60602,-122.69291,MULTNOMAH,324199,,9721WCLBRC11535,TRI
nan,FARWEST FABRICATORS,7537 POSTMA RD,MOXEE,WA,98936,46.563889,-120.396942,YAKIMA,332322,,9893WFRWST7537P,TRI
