FlowName,Compartment,FlowAmount,Unit,DataReliability,Source,Year,FRS_ID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,FacilityID,FlowChemIdentifier
Lead,air,0.69943943454,kg,2.0,NEI,2011,110035195614.0,WE HEREFORD,3748 S PROGRESSIVE RD,HEREFORD,TX,79045,34.8307,-102.364,Deaf Smith,325110,,13378311,15875-18-0
Manganese,air,0.5315739702504001,kg,2.0,NEI,2011,110035195614.0,WE HEREFORD,3748 S PROGRESSIVE RD,HEREFORD,TX,79045,34.8307,-102.364,Deaf Smith,325110,,13378311,22325-60-6
Naphthalene,air,1.4591592266717928,kg,2.0,NEI,2011,110035195614.0,WE HEREFORD,3748 S PROGRESSIVE RD,HEREFORD,TX,79045,34.8307,-102.364,Deaf Smith,325110,,13378311,72931-45-4
Nickel,air,2.937645625068,kg,2.0,NEI,2011,110035195614.0,WE HEREFORD,3748 S PROGRESSIVE RD,HEREFORD,TX,79045,34.8307,-102.364,Deaf Smith,325110,,13378311,21595-53-9
Nitrogen Oxides,air,34953.8280322,kg,1.0791590968076823,NEI,2011,110035195614.0,WE HEREFORD,3748 S PROGRESSIVE RD,HEREFORD,TX,79045,34.8307,-102.364,Deaf Smith,325110,,13378311,
PM10-PM2.5,air,7204.371930412623,kg,3.5885416666666665,NEI,2011,110035195614.0,WE HEREFORD,3748 S PROGRESSIVE RD,HEREFORD,TX,79045,34.8307,-102.364,Deaf Smith,325110,,13378311,
PM2.5 Primary (Filt + Cond),air,12652.087658707378,kg,2.0,NEI,2011,110035195614.0,WE HEREFORD,3748 S PROGRESSIVE RD,HEREFORD,TX,79045,34.8307,-102.364,Deaf Smith,325110,,13378311,
Phenanthrene,air,0.02378094077436,kg,2.0,NEI,2011,110035195614.0,WE HEREFORD,3748 S PROGRESSIVE RD,HEREFORD,TX,79045,34.8307,-102.364,Deaf Smith,325110,,13378311,85-01-8
Pyrene,air,0.0069943943454,kg,2.0,NEI,2011,110035195614.0,WE HEREFORD,3748 S PROGRESSIVE RD,HEREFORD,TX,79045,34.8307,-102.364,Deaf Smith,325110,,13378311,129-00-0
Sulfur Dioxide,air,798.3225711999999,kg,1.7045454545454546,NEI,2011,110035195614.0,WE HEREFORD,3748 S PROGRESSIVE RD,HEREFORD,TX,79045,34.8307,-102.364,Deaf Smith,325110,,13378311,12396-99-5
Toluene,air,7.348196393999999,kg,2.0,NEI,2011,110035195614.0,WE HEREFORD,3748 S PROGRESSIVE RD,HEREFORD,TX,79045,34.8307,-102.364,Deaf Smith,325110,,13378311,8/4/01
Volatile Organic Compounds,air,71070.85893093391,kg,1.2544187152650303,NEI,2011,110035195614.0,WE HEREFORD,3748 S PROGRESSIVE RD,HEREFORD,TX,79045,34.8307,-102.364,Deaf Smith,325110,,13378311,
2-Methylnaphthalene,air,0.0964954264243199,kg,2.0,NEI,2011,110041496690.0,PLAINVIEW BIOENERY,2698 E HWY 70,PLAINVIEW,TX,79072,34.1811,-101.627,Hale,325193,,13380811,7419-61-6
Acetaldehyde,air,3210.5267948600003,kg,1.2512009042102286,NEI,2011,110041496690.0,PLAINVIEW BIOENERY,2698 E HWY 70,PLAINVIEW,TX,79072,34.1811,-101.627,Hale,325193,,13380811,75-07-0
Acrolein,air,277.961404336,kg,1.0698433420365536,NEI,2011,110041496690.0,PLAINVIEW BIOENERY,2698 E HWY 70,PLAINVIEW,TX,79072,34.1811,-101.627,Hale,325193,,13380811,25314-61-8
Anthracene,air,3.7410665745068e-06,kg,2.0,NEI,2011,110041496690.0,PLAINVIEW BIOENERY,2698 E HWY 70,PLAINVIEW,TX,79072,34.1811,-101.627,Hale,325193,,13380811,120-12-7
Arsenic,air,0.240222519152,kg,2.0,NEI,2011,110041496690.0,PLAINVIEW BIOENERY,2698 E HWY 70,PLAINVIEW,TX,79072,34.1811,-101.627,Hale,325193,,13380811,7784-42-1
Benz[a]Anthracene,air,3.3609561684468e-06,kg,2.0,NEI,2011,110041496690.0,PLAINVIEW BIOENERY,2698 E HWY 70,PLAINVIEW,TX,79072,34.1811,-101.627,Hale,325193,,13380811,56-55-3
Benzene,air,76.294236634,kg,2.0,NEI,2011,110041496690.0,PLAINVIEW BIOENERY,2698 E HWY 70,PLAINVIEW,TX,79072,34.1811,-101.627,Hale,325193,,13380811,27271-55-2
Cadmium,air,4.422707044448,kg,2.0,NEI,2011,110041496690.0,PLAINVIEW BIOENERY,2698 E HWY 70,PLAINVIEW,TX,79072,34.1811,-101.627,Hale,325193,,13380811,81271-94-5
Carbon Monoxide,air,23116.88154468,kg,1.3672396201240091,NEI,2011,110041496690.0,PLAINVIEW BIOENERY,2698 E HWY 70,PLAINVIEW,TX,79072,34.1811,-101.627,Hale,325193,,13380811,50-00-0
Chromium (VI),air,0.06726230536256,kg,2.0,NEI,2011,110041496690.0,PLAINVIEW BIOENERY,2698 E HWY 70,PLAINVIEW,TX,79072,34.1811,-101.627,Hale,325193,,13380811,18540-29-9
Chromium III,air,1.61429532870144,kg,2.0,NEI,2011,110041496690.0,PLAINVIEW BIOENERY,2698 E HWY 70,PLAINVIEW,TX,79072,34.1811,-101.627,Hale,325193,,13380811,
Chrysene,air,7.062015895919598e-07,kg,2.0,NEI,2011,110041496690.0,PLAINVIEW BIOENERY,2698 E HWY 70,PLAINVIEW,TX,79072,34.1811,-101.627,Hale,325193,,13380811,218-01-9
Cobalt,air,0.10089345804384,kg,2.0,NEI,2011,110041496690.0,PLAINVIEW BIOENERY,2698 E HWY 70,PLAINVIEW,TX,79072,34.1811,-101.627,Hale,325193,,13380811,7440-48-4
Ethylene Glycol,air,0.181436948,kg,2.0,NEI,2011,110041496690.0,PLAINVIEW BIOENERY,2698 E HWY 70,PLAINVIEW,TX,79072,34.1811,-101.627,Hale,325193,,13380811,37221-95-7
Fluoranthene,air,0.0120771526773466,kg,2.0,NEI,2011,110041496690.0,PLAINVIEW BIOENERY,2698 E HWY 70,PLAINVIEW,TX,79072,34.1811,-101.627,Hale,325193,,13380811,76774-50-0
Fluorene,air,0.0113162164593407,kg,2.0,NEI,2011,110041496690.0,PLAINVIEW BIOENERY,2698 E HWY 70,PLAINVIEW,TX,79072,34.1811,-101.627,Hale,325193,,13380811,2299-68-5
Formaldehyde,air,65.861612124,kg,1.4077134986225897,NEI,2011,110041496690.0,PLAINVIEW BIOENERY,2698 E HWY 70,PLAINVIEW,TX,79072,34.1811,-101.627,Hale,325193,,13380811,50-00-0
Hexane,air,406.237326572,kg,2.0,NEI,2011,110041496690.0,PLAINVIEW BIOENERY,2698 E HWY 70,PLAINVIEW,TX,79072,34.1811,-101.627,Hale,325193,,13380811,92112-69-1
Lead,air,2.01032138384,kg,2.0,NEI,2011,110041496690.0,PLAINVIEW BIOENERY,2698 E HWY 70,PLAINVIEW,TX,79072,34.1811,-101.627,Hale,325193,,13380811,15875-18-0
Manganese,air,0.4564227863888,kg,2.0,NEI,2011,110041496690.0,PLAINVIEW BIOENERY,2698 E HWY 70,PLAINVIEW,TX,79072,34.1811,-101.627,Hale,325193,,13380811,22325-60-6
Mercury,air,6.0297213084262e-07,kg,2.0,NEI,2011,110041496690.0,PLAINVIEW BIOENERY,2698 E HWY 70,PLAINVIEW,TX,79072,34.1811,-101.627,Hale,325193,,13380811,7439-97-6
Methanol,air,134.172623046,kg,1.594320486815416,NEI,2011,110041496690.0,PLAINVIEW BIOENERY,2698 E HWY 70,PLAINVIEW,TX,79072,34.1811,-101.627,Hale,325193,,13380811,54841-71-3
Naphthalene,air,0.750085834923194,kg,2.0,NEI,2011,110041496690.0,PLAINVIEW BIOENERY,2698 E HWY 70,PLAINVIEW,TX,79072,34.1811,-101.627,Hale,325193,,13380811,72931-45-4
Nickel,air,2.522336451096,kg,2.0,NEI,2011,110041496690.0,PLAINVIEW BIOENERY,2698 E HWY 70,PLAINVIEW,TX,79072,34.1811,-101.627,Hale,325193,,13380811,21595-53-9
Nitrogen Oxides,air,27597.46697554,kg,1.0642319450379671,NEI,2011,110041496690.0,PLAINVIEW BIOENERY,2698 E HWY 70,PLAINVIEW,TX,79072,34.1811,-101.627,Hale,325193,,13380811,
PM10-PM2.5,air,317.5146590000004,kg,2.5873137365347247,NEI,2011,110041496690.0,PLAINVIEW BIOENERY,2698 E HWY 70,PLAINVIEW,TX,79072,34.1811,-101.627,Hale,325193,,13380811,
PM2.5 Primary (Filt + Cond),air,33343.302963278,kg,2.5929064854290744,NEI,2011,110041496690.0,PLAINVIEW BIOENERY,2698 E HWY 70,PLAINVIEW,TX,79072,34.1811,-101.627,Hale,325193,,13380811,
Phenanthrene,air,0.068409743828867,kg,2.0,NEI,2011,110041496690.0,PLAINVIEW BIOENERY,2698 E HWY 70,PLAINVIEW,TX,79072,34.1811,-101.627,Hale,325193,,13380811,85-01-8
Pyrene,air,0.0201127765634628,kg,2.0,NEI,2011,110041496690.0,PLAINVIEW BIOENERY,2698 E HWY 70,PLAINVIEW,TX,79072,34.1811,-101.627,Hale,325193,,13380811,129-00-0
Sulfur Dioxide,air,8241.7733629,kg,2.0016510731975785,NEI,2011,110041496690.0,PLAINVIEW BIOENERY,2698 E HWY 70,PLAINVIEW,TX,79072,34.1811,-101.627,Hale,325193,,13380811,12396-99-5
Toluene,air,47.445761902,kg,2.0,NEI,2011,110041496690.0,PLAINVIEW BIOENERY,2698 E HWY 70,PLAINVIEW,TX,79072,34.1811,-101.627,Hale,325193,,13380811,8/4/01
Volatile Organic Compounds,air,60453.741850166894,kg,1.2826265040636722,NEI,2011,110041496690.0,PLAINVIEW BIOENERY,2698 E HWY 70,PLAINVIEW,TX,79072,34.1811,-101.627,Hale,325193,,13380811,
"1,3-Butadiene",air,0.0201122856858,kg,2.0,NEI,2011,110056930193.0,Green Plains Otter Tail LLC,24096 170th Ave,Fergus Falls,MN,56537,46.3126,-96.1335,Otter Tail,311119,,13598211,130983-70-9
2-Methylnaphthalene,air,0.01190952126672,kg,2.0,NEI,2011,110056930193.0,Green Plains Otter Tail LLC,24096 170th Ave,Fergus Falls,MN,56537,46.3126,-96.1335,Otter Tail,311119,,13598211,7419-61-6
3-Methylcholanthrene,air,0.000893214095004,kg,2.0,NEI,2011,110056930193.0,Green Plains Otter Tail LLC,24096 170th Ave,Fergus Falls,MN,56537,46.3126,-96.1335,Otter Tail,311119,,13598211,56-49-5
"7,12-Dimethylbenz[a]Anthracene",air,0.00793968084448,kg,2.0,NEI,2011,110056930193.0,Green Plains Otter Tail LLC,24096 170th Ave,Fergus Falls,MN,56537,46.3126,-96.1335,Otter Tail,311119,,13598211,57-97-6
Acenaphthene,air,0.001623497810704,kg,2.0,NEI,2011,110056930193.0,Green Plains Otter Tail LLC,24096 170th Ave,Fergus Falls,MN,56537,46.3126,-96.1335,Otter Tail,311119,,13598211,83-32-9
Acenaphthylene,air,0.003495927114064,kg,2.0,NEI,2011,110056930193.0,Green Plains Otter Tail LLC,24096 170th Ave,Fergus Falls,MN,56537,46.3126,-96.1335,Otter Tail,311119,,13598211,208-96-8
Anthracene,air,0.002152658669546,kg,2.0,NEI,2011,110056930193.0,Green Plains Otter Tail LLC,24096 170th Ave,Fergus Falls,MN,56537,46.3126,-96.1335,Otter Tail,311119,,13598211,120-12-7
Arsenic,air,0.12115180047278,kg,2.0,NEI,2011,110056930193.0,Green Plains Otter Tail LLC,24096 170th Ave,Fergus Falls,MN,56537,46.3126,-96.1335,Otter Tail,311119,,13598211,7784-42-1
Benz[a]Anthracene,air,0.00175721684138,kg,2.0,NEI,2011,110056930193.0,Green Plains Otter Tail LLC,24096 170th Ave,Fergus Falls,MN,56537,46.3126,-96.1335,Otter Tail,311119,,13598211,56-55-3
Benzene,air,17.551348524017,kg,3.7839153772797407,NEI,2011,110056930193.0,Green Plains Otter Tail LLC,24096 170th Ave,Fergus Falls,MN,56537,46.3126,-96.1335,Otter Tail,311119,,13598211,27271-55-2
Benzo[a]Pyrene,air,0.0006927171956166,kg,2.0,NEI,2011,110056930193.0,Green Plains Otter Tail LLC,24096 170th Ave,Fergus Falls,MN,56537,46.3126,-96.1335,Otter Tail,311119,,13598211,6699-27-0
Benzo[b]Fluoranthene,air,0.000944424673577,kg,2.0,NEI,2011,110056930193.0,Green Plains Otter Tail LLC,24096 170th Ave,Fergus Falls,MN,56537,46.3126,-96.1335,Otter Tail,311119,,13598211,205-99-2
"Benzo[g,h,i,]Perylene",air,0.000847491984108,kg,2.0,NEI,2011,110056930193.0,Green Plains Otter Tail LLC,24096 170th Ave,Fergus Falls,MN,56537,46.3126,-96.1335,Otter Tail,311119,,13598211,
Benzo[k]Fluoranthene,air,0.0008266358069354,kg,2.0,NEI,2011,110056930193.0,Green Plains Otter Tail LLC,24096 170th Ave,Fergus Falls,MN,56537,46.3126,-96.1335,Otter Tail,311119,,13598211,207-08-9
Beryllium,air,0.007497609720678,kg,2.0,NEI,2011,110056930193.0,Green Plains Otter Tail LLC,24096 170th Ave,Fergus Falls,MN,56537,46.3126,-96.1335,Otter Tail,311119,,13598211,7440-41-7
Cadmium,air,0.54841222620954,kg,2.0,NEI,2011,110056930193.0,Green Plains Otter Tail LLC,24096 170th Ave,Fergus Falls,MN,56537,46.3126,-96.1335,Otter Tail,311119,,13598211,81271-94-5
Carbon Disulfide,air,0.133528794036022,kg,3.953867204564432,NEI,2011,110056930193.0,Green Plains Otter Tail LLC,24096 170th Ave,Fergus Falls,MN,56537,46.3126,-96.1335,Otter Tail,311119,,13598211,355120-85-3
Carbon Monoxide,air,45593.0547948876,kg,1.0438833899017346,NEI,2011,110056930193.0,Green Plains Otter Tail LLC,24096 170th Ave,Fergus Falls,MN,56537,46.3126,-96.1335,Otter Tail,311119,,13598211,50-00-0
Chromium (VI),air,0.03243457600922,kg,2.0,NEI,2011,110056930193.0,Green Plains Otter Tail LLC,24096 170th Ave,Fergus Falls,MN,56537,46.3126,-96.1335,Otter Tail,311119,,13598211,18540-29-9
Chromium III,air,0.66798053571865,kg,2.0,NEI,2011,110056930193.0,Green Plains Otter Tail LLC,24096 170th Ave,Fergus Falls,MN,56537,46.3126,-96.1335,Otter Tail,311119,,13598211,
Chrysene,air,0.0010732267629622,kg,2.0,NEI,2011,110056930193.0,Green Plains Otter Tail LLC,24096 170th Ave,Fergus Falls,MN,56537,46.3126,-96.1335,Otter Tail,311119,,13598211,218-01-9
Cobalt,air,0.0416760669556,kg,2.0,NEI,2011,110056930193.0,Green Plains Otter Tail LLC,24096 170th Ave,Fergus Falls,MN,56537,46.3126,-96.1335,Otter Tail,311119,,13598211,7440-48-4
Cumene,air,6.1431611314242405,kg,3.9951303045213615,NEI,2011,110056930193.0,Green Plains Otter Tail LLC,24096 170th Ave,Fergus Falls,MN,56537,46.3126,-96.1335,Otter Tail,311119,,13598211,51609-83-7
"Dibenzo[a,h]Anthracene",air,0.000893758405848,kg,2.0,NEI,2011,110056930193.0,Green Plains Otter Tail LLC,24096 170th Ave,Fergus Falls,MN,56537,46.3126,-96.1335,Otter Tail,311119,,13598211,56-56-4
Fluoranthene,air,0.0054022851267,kg,2.0,NEI,2011,110056930193.0,Green Plains Otter Tail LLC,24096 170th Ave,Fergus Falls,MN,56537,46.3126,-96.1335,Otter Tail,311119,,13598211,76774-50-0
Fluorene,air,0.016406980333744,kg,2.0,NEI,2011,110056930193.0,Green Plains Otter Tail LLC,24096 170th Ave,Fergus Falls,MN,56537,46.3126,-96.1335,Otter Tail,311119,,13598211,2299-68-5
"Indeno[1,2,3-c,d]Pyrene",air,0.0010886035443052,kg,2.0,NEI,2011,110056930193.0,Green Plains Otter Tail LLC,24096 170th Ave,Fergus Falls,MN,56537,46.3126,-96.1335,Otter Tail,311119,,13598211,
Lead,air,0.124102872432,kg,2.0,NEI,2011,110056930193.0,Green Plains Otter Tail LLC,24096 170th Ave,Fergus Falls,MN,56537,46.3126,-96.1335,Otter Tail,311119,,13598211,15875-18-0
Manganese,air,0.594750315544,kg,2.0,NEI,2011,110056930193.0,Green Plains Otter Tail LLC,24096 170th Ave,Fergus Falls,MN,56537,46.3126,-96.1335,Otter Tail,311119,,13598211,22325-60-6
Mercury,air,0.129636971501422,kg,2.0,NEI,2011,110056930193.0,Green Plains Otter Tail LLC,24096 170th Ave,Fergus Falls,MN,56537,46.3126,-96.1335,Otter Tail,311119,,13598211,7439-97-6
Naphthalene,air,0.3462451997158,kg,2.0,NEI,2011,110056930193.0,Green Plains Otter Tail LLC,24096 170th Ave,Fergus Falls,MN,56537,46.3126,-96.1335,Otter Tail,311119,,13598211,72931-45-4
Nickel,air,1.043716678399318,kg,2.0,NEI,2011,110056930193.0,Green Plains Otter Tail LLC,24096 170th Ave,Fergus Falls,MN,56537,46.3126,-96.1335,Otter Tail,311119,,13598211,21595-53-9
Nitrogen Oxides,air,31436.854232168003,kg,1.0793692934563042,NEI,2011,110056930193.0,Green Plains Otter Tail LLC,24096 170th Ave,Fergus Falls,MN,56537,46.3126,-96.1335,Otter Tail,311119,,13598211,
PM10-PM2.5,air,1651.8638445912677,kg,4.7198528051329385,NEI,2011,110056930193.0,Green Plains Otter Tail LLC,24096 170th Ave,Fergus Falls,MN,56537,46.3126,-96.1335,Otter Tail,311119,,13598211,
PM2.5 Primary (Filt + Cond),air,14375.69118900838,kg,4.919744988274058,NEI,2011,110056930193.0,Green Plains Otter Tail LLC,24096 170th Ave,Fergus Falls,MN,56537,46.3126,-96.1335,Otter Tail,311119,,13598211,
Phenanthrene,air,0.02355686614358,kg,2.0,NEI,2011,110056930193.0,Green Plains Otter Tail LLC,24096 170th Ave,Fergus Falls,MN,56537,46.3126,-96.1335,Otter Tail,311119,,13598211,85-01-8
Pyrene,air,0.0049396209093,kg,2.0,NEI,2011,110056930193.0,Green Plains Otter Tail LLC,24096 170th Ave,Fergus Falls,MN,56537,46.3126,-96.1335,Otter Tail,311119,,13598211,129-00-0
Selenium,air,0.01962422029568,kg,2.0,NEI,2011,110056930193.0,Green Plains Otter Tail LLC,24096 170th Ave,Fergus Falls,MN,56537,46.3126,-96.1335,Otter Tail,311119,,13598211,7/5/83
Sulfur Dioxide,air,530.29665413648,kg,2.438544389549604,NEI,2011,110056930193.0,Green Plains Otter Tail LLC,24096 170th Ave,Fergus Falls,MN,56537,46.3126,-96.1335,Otter Tail,311119,,13598211,12396-99-5
Volatile Organic Compounds,air,24376.806328700717,kg,1.537844723029289,NEI,2011,110056930193.0,Green Plains Otter Tail LLC,24096 170th Ave,Fergus Falls,MN,56537,46.3126,-96.1335,Otter Tail,311119,,13598211,
"1,1,2,2-Tetrachloroethane",air,7.048825429800001e-05,kg,2.0,NEI,2011,110033219050.0,Buffalo Lake Energy LLC,1125 N Bixby Rd,Fairmont,MN,56031,43.665,-94.4985,Martin,325193,,13599711,79-34-5
"1,1,2-Trichloroethane",air,5.60368013898e-05,kg,2.0,NEI,2011,110033219050.0,Buffalo Lake Energy LLC,1125 N Bixby Rd,Fairmont,MN,56031,43.665,-94.4985,Martin,325193,,13599711,79-00-5
"1,3-Butadiene",air,0.009120472502064,kg,2.0,NEI,2011,110033219050.0,Buffalo Lake Energy LLC,1125 N Bixby Rd,Fairmont,MN,56031,43.665,-94.4985,Martin,325193,,13599711,130983-70-9
"1,3-Dichloropropene",air,4.65204334672e-05,kg,2.0,NEI,2011,110033219050.0,Buffalo Lake Energy LLC,1125 N Bixby Rd,Fairmont,MN,56031,43.665,-94.4985,Martin,325193,,13599711,10061-01-5
"2,2,4-Trimethylpentane",air,0.000440528909744,kg,2.0,NEI,2011,110033219050.0,Buffalo Lake Energy LLC,1125 N Bixby Rd,Fairmont,MN,56031,43.665,-94.4985,Martin,325193,,13599711,31921-36-5
2-Methylnaphthalene,air,0.0204531222500959,kg,2.0,NEI,2011,110033219050.0,Buffalo Lake Energy LLC,1125 N Bixby Rd,Fairmont,MN,56031,43.665,-94.4985,Martin,325193,,13599711,7419-61-6
3-Methylcholanthrene,air,0.00170686808831,kg,2.0,NEI,2011,110033219050.0,Buffalo Lake Energy LLC,1125 N Bixby Rd,Fairmont,MN,56031,43.665,-94.4985,Martin,325193,,13599711,56-49-5
"7,12-Dimethylbenz[a]Anthracene",air,0.015171576154812,kg,2.0,NEI,2011,110033219050.0,Buffalo Lake Energy LLC,1125 N Bixby Rd,Fairmont,MN,56031,43.665,-94.4985,Martin,325193,,13599711,57-97-6
Acenaphthene,air,0.0022996902734076,kg,2.0,NEI,2011,110033219050.0,Buffalo Lake Energy LLC,1125 N Bixby Rd,Fairmont,MN,56031,43.665,-94.4985,Martin,325193,,13599711,83-32-9
Acenaphthylene,air,0.0042756402418184,kg,2.0,NEI,2011,110033219050.0,Buffalo Lake Energy LLC,1125 N Bixby Rd,Fairmont,MN,56031,43.665,-94.4985,Martin,325193,,13599711,208-96-8
Acetaldehyde,air,248.8952778411792,kg,1.4831895369034738,NEI,2011,110033219050.0,Buffalo Lake Energy LLC,1125 N Bixby Rd,Fairmont,MN,56031,43.665,-94.4985,Martin,325193,,13599711,75-07-0
Acrolein,air,2357.5745692210003,kg,1.0017089219157684,NEI,2011,110033219050.0,Buffalo Lake Energy LLC,1125 N Bixby Rd,Fairmont,MN,56031,43.665,-94.4985,Martin,325193,,13599711,25314-61-8
Ammonia,air,5278.593481110643,kg,2.0,NEI,2011,110033219050.0,Buffalo Lake Energy LLC,1125 N Bixby Rd,Fairmont,MN,56031,43.665,-94.4985,Martin,325193,,13599711,15194-15-7
Anthracene,air,0.0030500655909813,kg,2.0,NEI,2011,110033219050.0,Buffalo Lake Energy LLC,1125 N Bixby Rd,Fairmont,MN,56031,43.665,-94.4985,Martin,325193,,13599711,120-12-7
Arsenic,air,0.19180244083924,kg,2.0,NEI,2011,110033219050.0,Buffalo Lake Energy LLC,1125 N Bixby Rd,Fairmont,MN,56031,43.665,-94.4985,Martin,325193,,13599711,7784-42-1
Benz[a]Anthracene,air,0.00261496001305,kg,2.0,NEI,2011,110033219050.0,Buffalo Lake Energy LLC,1125 N Bixby Rd,Fairmont,MN,56031,43.665,-94.4985,Martin,325193,,13599711,56-55-3
Benzene,air,4.320792459260816,kg,2.4699320895200243,NEI,2011,110033219050.0,Buffalo Lake Energy LLC,1125 N Bixby Rd,Fairmont,MN,56031,43.665,-94.4985,Martin,325193,,13599711,27271-55-2
Benzo[a]Pyrene,air,0.0012394230073302,kg,2.0,NEI,2011,110033219050.0,Buffalo Lake Energy LLC,1125 N Bixby Rd,Fairmont,MN,56031,43.665,-94.4985,Martin,325193,,13599711,6699-27-0
Benzo[b]Fluoranthene,air,0.001760738986133,kg,2.0,NEI,2011,110033219050.0,Buffalo Lake Energy LLC,1125 N Bixby Rd,Fairmont,MN,56031,43.665,-94.4985,Martin,325193,,13599711,205-99-2
Benzo[e]Pyrene,air,7.31281618914e-07,kg,2.0,NEI,2011,110033219050.0,Buffalo Lake Energy LLC,1125 N Bixby Rd,Fairmont,MN,56031,43.665,-94.4985,Martin,325193,,13599711,192-97-2
"Benzo[g,h,i,]Perylene",air,0.0014029015076541,kg,2.0,NEI,2011,110033219050.0,Buffalo Lake Energy LLC,1125 N Bixby Rd,Fairmont,MN,56031,43.665,-94.4985,Martin,325193,,13599711,
Benzo[k]Fluoranthene,air,0.0017906647427438,kg,2.0,NEI,2011,110033219050.0,Buffalo Lake Energy LLC,1125 N Bixby Rd,Fairmont,MN,56031,43.665,-94.4985,Martin,325193,,13599711,207-08-9
Beryllium,air,0.013000229479622,kg,2.0,NEI,2011,110033219050.0,Buffalo Lake Energy LLC,1125 N Bixby Rd,Fairmont,MN,56031,43.665,-94.4985,Martin,325193,,13599711,7440-41-7
Biphenyl,air,0.000373578675932,kg,2.0,NEI,2011,110033219050.0,Buffalo Lake Energy LLC,1125 N Bixby Rd,Fairmont,MN,56031,43.665,-94.4985,Martin,325193,,13599711,81846-81-3
Cadmium,air,1.04570368513534,kg,2.0,NEI,2011,110033219050.0,Buffalo Lake Energy LLC,1125 N Bixby Rd,Fairmont,MN,56031,43.665,-94.4985,Martin,325193,,13599711,81271-94-5
Carbon Disulfide,air,0.016247315819504,kg,3.0,NEI,2011,110033219050.0,Buffalo Lake Energy LLC,1125 N Bixby Rd,Fairmont,MN,56031,43.665,-94.4985,Martin,325193,,13599711,355120-85-3
Carbon Monoxide,air,130278.9589263778,kg,1.826432683367086,NEI,2011,110033219050.0,Buffalo Lake Energy LLC,1125 N Bixby Rd,Fairmont,MN,56031,43.665,-94.4985,Martin,325193,,13599711,50-00-0
Carbon Tetrachloride,air,6.51993672638e-05,kg,2.0,NEI,2011,110033219050.0,Buffalo Lake Energy LLC,1125 N Bixby Rd,Fairmont,MN,56031,43.665,-94.4985,Martin,325193,,13599711,56-23-5
Chlorobenzene,air,5.3569258897e-05,kg,2.0,NEI,2011,110033219050.0,Buffalo Lake Energy LLC,1125 N Bixby Rd,Fairmont,MN,56031,43.665,-94.4985,Martin,325193,,13599711,68411-45-0
Chloroform,air,5.02217472064e-05,kg,2.0,NEI,2011,110033219050.0,Buffalo Lake Energy LLC,1125 N Bixby Rd,Fairmont,MN,56031,43.665,-94.4985,Martin,325193,,13599711,67-66-3
Chromium (VI),air,0.057973822246648,kg,2.0,NEI,2011,110033219050.0,Buffalo Lake Energy LLC,1125 N Bixby Rd,Fairmont,MN,56031,43.665,-94.4985,Martin,325193,,13599711,18540-29-9
Chromium III,air,1.2754473133556,kg,2.0,NEI,2011,110033219050.0,Buffalo Lake Energy LLC,1125 N Bixby Rd,Fairmont,MN,56031,43.665,-94.4985,Martin,325193,,13599711,
Chrysene,air,0.001898960828266,kg,2.0,NEI,2011,110033219050.0,Buffalo Lake Energy LLC,1125 N Bixby Rd,Fairmont,MN,56031,43.665,-94.4985,Martin,325193,,13599711,218-01-9
Cobalt,air,0.079650275861156,kg,2.0,NEI,2011,110033219050.0,Buffalo Lake Energy LLC,1125 N Bixby Rd,Fairmont,MN,56031,43.665,-94.4985,Martin,325193,,13599711,7440-48-4
Cumene,air,0.08122569288064,kg,3.0,NEI,2011,110033219050.0,Buffalo Lake Energy LLC,1125 N Bixby Rd,Fairmont,MN,56031,43.665,-94.4985,Martin,325193,,13599711,51609-83-7
"Dibenzo[a,h]Anthracene",air,0.0014529742951262,kg,2.0,NEI,2011,110033219050.0,Buffalo Lake Energy LLC,1125 N Bixby Rd,Fairmont,MN,56031,43.665,-94.4985,Martin,325193,,13599711,56-56-4
Ethyl Benzene,air,0.0406882516359088,kg,2.99828053346271,NEI,2011,110033219050.0,Buffalo Lake Energy LLC,1125 N Bixby Rd,Fairmont,MN,56031,43.665,-94.4985,Martin,325193,,13599711,70955-17-8
Ethyl Chloride,air,3.29489497568e-06,kg,2.0,NEI,2011,110033219050.0,Buffalo Lake Energy LLC,1125 N Bixby Rd,Fairmont,MN,56031,43.665,-94.4985,Martin,325193,,13599711,75-00-3
Ethylene Dibromide,air,7.8063246877e-05,kg,2.0,NEI,2011,110033219050.0,Buffalo Lake Energy LLC,1125 N Bixby Rd,Fairmont,MN,56031,43.665,-94.4985,Martin,325193,,13599711,624-61-3
Ethylene Dichloride,air,4.15853484816e-05,kg,2.0,NEI,2011,110033219050.0,Buffalo Lake Energy LLC,1125 N Bixby Rd,Fairmont,MN,56031,43.665,-94.4985,Martin,325193,,13599711,107-06-2
Ethylidene Dichloride,air,4.15853484816e-05,kg,2.0,NEI,2011,110033219050.0,Buffalo Lake Energy LLC,1125 N Bixby Rd,Fairmont,MN,56031,43.665,-94.4985,Martin,325193,,13599711,75-34-3
Fluoranthene,air,0.0066660506221586,kg,2.0,NEI,2011,110033219050.0,Buffalo Lake Energy LLC,1125 N Bixby Rd,Fairmont,MN,56031,43.665,-94.4985,Martin,325193,,13599711,76774-50-0
