GHGAS_LINEAR_CHEMICAL_FORMULA,FACILITY_ID,OTHER_GHGAS_LINEAR_CHEMFORM,GROUP_OF_FLUORINATED_GHG,OTHER_GHGAS_CAS_REGISTRY_NUM,OTHERGHGASNAME,GHGASNAME,REPORTING_YEAR,FACILITY_NAME,GHGASQUANTITY,GHGAS_CAS_REGISTRY_NUMBER
,1005759,(C3F7)3N,Fully fluorinated GHGs,338-83-0,FC-3283/FC-8270 (Perfluorotripropylamine),Other,2020,"Wolfspeed, Inc",0.1452,
,1005759,CF3(OCFCF3CF2)n-(OCF2)m-OCF3,Fully fluorinated GHGs,69991-67-9 (e),HT-135,Other,2020,"Wolfspeed, Inc",0.1047,
,1005759,CF3(OCFCF3CF2)n-(OCF2)m-OCF3,Fully fluorinated GHGs,69991-67-9 (f),HT-170,Other,2020,"Wolfspeed, Inc",0.007,
,1005759,CF3(OCFCF3CF2)n-(OCF2)m-OCF3,Fully fluorinated GHGs,69991-67-9 (Fomblin 16/6),Fomblin 16/6,Other,2020,"Wolfspeed, Inc",0.0178,
,1005759,,,,,Nitrous Oxide,2020,"Wolfspeed, Inc",6.935,
,1007527,(C3F7)3N,Fully fluorinated GHGs,338-83-0,FC-3283/FC-8270 (Perfluorotripropylamine),Other,2020,ON Semiconductor,0.938,
,1007527,CF3(OCFCF3CF2)n-(OCF2)m-OCF3,Fully fluorinated GHGs,69991-67-9 (h),HT-200,Other,2020,ON Semiconductor,0.0136,
,1007527,,,,,Nitrous Oxide,2020,ON Semiconductor,54.433,
,1008059,(C3F7)3N,Fully fluorinated GHGs,338-83-0,FC-3283/FC-8270 (Perfluorotripropylamine),Other,2020,Texas Instruments Richardson,7.78,
,1008059,C4F6,"Unsaturated perfluorocarbons (PFCs), unsaturated HFCs, unsaturated hydrochlorofluorocarbons (HCFCs), unsaturated halogenated ethers, unsaturated halogenated esters, fluorinated aldehydes, and fluorina",692-50-2,Hexafluoro-2-butyne,Other,2020,Texas Instruments Richardson,0.0012,
,1008059,CF3(OCFCF3CF2)n-(OCF2)m-OCF3,Fully fluorinated GHGs,69991-67-9 (e),HT-135,Other,2020,Texas Instruments Richardson,0.14,
,1008059,,,,,Nitrous Oxide,2020,Texas Instruments Richardson,34.191,
,1008262,CH3OC7F13,Other fluorinated GHGs,1708962-18-8,Opteon SP10,Other,2020,"Jireh Semiconductor, Inc.",0.4675,
,1008262,,,,,Nitrous Oxide,2020,"Jireh Semiconductor, Inc.",9.726,
,1008734,C5F15NO,Fully fluorinated GHGs,1093615-61-2,FC-770 (Perfluoroisopropylmorpholine),Other,2020,Avago Technologies,1.338,
,1008734,,,,,Nitrous Oxide,2020,Avago Technologies,13.999,
,1008768,(C3F7)3N,Fully fluorinated GHGs,338-83-0,FC-3283/FC-8270 (Perfluorotripropylamine),Other,2020,Microchip Technology Inc.,0.5439,
,1008768,CF3(OCFCF3CF2)n-(OCF2)m-OCF3,Fully fluorinated GHGs,69991-67-9 (e),HT-135,Other,2020,Microchip Technology Inc.,0.0064,
,1008768,,,,,Nitrous Oxide,2020,Microchip Technology Inc.,7.571,
,1008930,CF3(OCFCF3CF2)n-(OCF2)m-OCF3,Fully fluorinated GHGs,69991-67-9 (g),DO2-TS,Other,2020,LA Semiconductor,0.002,
,1008930,,,,,Nitrous Oxide,2020,LA Semiconductor,0.02,
,1009361,C5F15NO,Fully fluorinated GHGs,1093615-61-2,FC-770 (Perfluoroisopropylmorpholine),Other,2020,WaferTech LLC,2.2235,
,1009361,,,,,Nitrous Oxide,2020,WaferTech LLC,22.833,
,1009556,(C3F7)3N,Fully fluorinated GHGs,338-83-0,FC-3283/FC-8270 (Perfluorotripropylamine),Other,2020,Texas Instruments- Lehi Fab,3.1242,
,1009556,(C4F9)3N,Fully fluorinated GHGs,1064698-37-8,FC-40/FC-43 (Perfluorotributylamine (PTBA)),Other,2020,Texas Instruments- Lehi Fab,0.171,
,1009556,CF3CF2CF2CF(OC2H5)CF(CF3)2,Saturated HFEs and HCFEs with 3 or more carbon-hydrogen bonds,297730-93-9,"HFE-7500 (3-ethoxy-1,1,1,2,3,4,4,5,5,6,6,6-dodecafluoro-2-trifluoromethyl-hexane)",Other,2020,Texas Instruments- Lehi Fab,0.0261,
,1009556,CF3(OCFCF3CF2)n-(OCF2)m-OCF3,Fully fluorinated GHGs,69991-67-9 (h),HT-200,Other,2020,Texas Instruments- Lehi Fab,1.7216,
,1009556,,,,,Nitrous Oxide,2020,Texas Instruments- Lehi Fab,22.889,
,1009580,(C3F7)3N,Fully fluorinated GHGs,338-83-0,FC-3283/FC-8270 (Perfluorotripropylamine),Other,2020,Fairchild Semiconductor,0.27,
,1009580,,,,,Nitrous Oxide,2020,Fairchild Semiconductor,1.814,
,1009581,CF3(OCFCF3CF2)n-(OCF2)m-OCF3,Fully fluorinated GHGs,69991-67-9 (d),HT-110,Other,2020,Diodes US Manufacturing Incorporated,0.266,
,1009581,,,,,Nitrous Oxide,2020,Diodes US Manufacturing Incorporated,0.581,
,1009606,(C3F7)3N,Fully fluorinated GHGs,338-83-0,FC-3283/FC-8270 (Perfluorotripropylamine),Other,2020,INTEL CORPORATION ALOHA CAMPUS,0.03,
,1009606,CF3CF2CF2CF(OC2H5)CF(CF3)2,Saturated HFEs and HCFEs with 3 or more carbon-hydrogen bonds,297730-93-9,"HFE-7500 (3-ethoxy-1,1,1,2,3,4,4,5,5,6,6,6-dodecafluoro-2-trifluoromethyl-hexane)",Other,2020,INTEL CORPORATION ALOHA CAMPUS,1.7,
,1009606,,,,,Nitrous Oxide,2020,INTEL CORPORATION ALOHA CAMPUS,15.263,
,1009735,CF3(OCFCF3CF2)n-(OCF2)m-OCF3,Fully fluorinated GHGs,69991-67-9 (h),HT-200,Other,2020,"Skyworks Solutions, Inc.",0.364,
,1009735,,,,,Nitrous Oxide,2020,"Skyworks Solutions, Inc.",0.255,
,1009738,C2ClF6,Fully fluorinated GHGs,76-15-3,Chloropentafluoroethane,Other,2020,X-FAB Texas Inc.,0.0041,
,1009738,CHClF2,Other fluorinated GHGs,75-45-6,Chlorodifluoromethane,Other,2020,X-FAB Texas Inc.,0.0157,
,1009738,,,,,Nitrous Oxide,2020,X-FAB Texas Inc.,0.114,
,1009792,(C3F7)3N,Fully fluorinated GHGs,338-83-0,FC-3283/FC-8270 (Perfluorotripropylamine),Other,2020,Microchip Technology,0.6622,
,1009792,CF3(OCFCF3CF2)n-(OCF2)m-OCF3,Fully fluorinated GHGs,69991-67-9 (g),DO2-TS,Other,2020,Microchip Technology,0.0872,
,1009792,,,,,Nitrous Oxide,2020,Microchip Technology,1.137,
,1009805,(C3F7)3N,Fully fluorinated GHGs,338-83-0,FC-3283/FC-8270 (Perfluorotripropylamine),Other,2020,"Micron Technology, Inc.",7.7878,
,1009805,CF3CF2CF2CF(OC2H5)CF(CF3)2,Saturated HFEs and HCFEs with 3 or more carbon-hydrogen bonds,297730-93-9,"HFE-7500 (3-ethoxy-1,1,1,2,3,4,4,5,5,6,6,6-dodecafluoro-2-trifluoromethyl-hexane)",Other,2020,"Micron Technology, Inc.",0.264,
,1009805,CF3(OCFCF3CF2)n-(OCF2)m-OCF3,Fully fluorinated GHGs,69991-67-9 (h),HT-200,Other,2020,"Micron Technology, Inc.",0.24,
,1009805,,,,,Nitrous Oxide,2020,"Micron Technology, Inc.",35.879,
,1009807,(C3F7)3N,Fully fluorinated GHGs,338-83-0,FC-3283/FC-8270 (Perfluorotripropylamine),Other,2020,Polar Semiconductor LLC,0.0558,
,1009807,CF3(OCFCF3CF2)n-(OCF2)m-OCF3,Fully fluorinated GHGs,69991-67-9 (g),DO2-TS,Other,2020,Polar Semiconductor LLC,0.0,
,1009807,,,,,Nitrous Oxide,2020,Polar Semiconductor LLC,3.669,
,1009872,(C3F7)3N,Fully fluorinated GHGs,338-83-0,FC-3283/FC-8270 (Perfluorotripropylamine),Other,2020,Samsung Austin Semiconductor,4.3864,
,1009872,(C4F9)3N,Fully fluorinated GHGs,1064698-37-8,FC-40/FC-43 (Perfluorotributylamine (PTBA)),Other,2020,Samsung Austin Semiconductor,0.025,
,1009872,CF3(OCFCF3CF2)n-(OCF2)m-OCF3,Fully fluorinated GHGs,69991-67-9 (f),HT-170,Other,2020,Samsung Austin Semiconductor,0.982,
,1009872,CF3(OCFCF3CF2)n-(OCF2)m-OCF3,Fully fluorinated GHGs,69991-67-9 (h),HT-200,Other,2020,Samsung Austin Semiconductor,0.466,
,1009872,,,,,Nitrous Oxide,2020,Samsung Austin Semiconductor,86.36,
,1009928,(C3F7)3N,Fully fluorinated GHGs,338-83-0,FC-3283/FC-8270 (Perfluorotripropylamine),Other,2020,Robert Bosch Semiconductor LLC,0.42,
,1009928,,,,,Nitrous Oxide,2020,Robert Bosch Semiconductor LLC,0.673,
,1009951,CF3(OCFCF3CF2)n-(OCF2)m-OCF3,Fully fluorinated GHGs,69991-67-9 (d),HT-110,Other,2020,Infineon Technologies Americas Corp,0.0,
,1009951,,,,,Nitrous Oxide,2020,Infineon Technologies Americas Corp,1.256,
,1009982,CF3(OCFCF3CF2)n-(OCF2)m-OCF3,Fully fluorinated GHGs,69991-67-9 (e),HT-135,Other,2020,Analog Devices Inc,0.6336,
,1009982,,,,,Nitrous Oxide,2020,Analog Devices Inc,9.418,
,1010005,CF3(OCFCF3CF2)n-(OCF2)m-OCF3,Fully fluorinated GHGs,69991-67-9 (f),HT-170,Other,2020,Tower Semiconductor,0.332,
,1010005,CF3(OCFCF3CF2)n-(OCF2)m-OCF3,Fully fluorinated GHGs,69991-67-9 (p),HT-270,Other,2020,Tower Semiconductor,0.055,
,1010005,,,,,Nitrous Oxide,2020,Tower Semiconductor,10.26,
,1010033,CF3(OCFCF3CF2)n-(OCF2)m-OCF3,Fully fluorinated GHGs,69991-67-9 (e),HT-135,Other,2020,QORVO,0.1858,
,1010033,CF3(OCFCF3CF2)n-(OCF2)m-OCF3,Fully fluorinated GHGs,69991-67-9 (h),HT-200,Other,2020,QORVO,0.5995,
,1010033,,,,,Nitrous Oxide,2020,QORVO,0.157,
,1010066,CF3CF2CF2CF(OC2H5)CF(CF3)2,Saturated HFEs and HCFEs with 3 or more carbon-hydrogen bonds,297730-93-9,"HFE-7500 (3-ethoxy-1,1,1,2,3,4,4,5,5,6,6,6-dodecafluoro-2-trifluoromethyl-hexane)",Other,2020,NXP Semiconductors - EB site,0.0545,
,1010066,CF3(OCFCF3CF2)n-(OCF2)m-OCF3,Fully fluorinated GHGs,69991-67-9 (d),HT-110,Other,2020,NXP Semiconductors - EB site,0.0613,
,1010066,CF3(OCFCF3CF2)n-(OCF2)m-OCF3,Fully fluorinated GHGs,69991-67-9 (e),HT-135,Other,2020,NXP Semiconductors - EB site,0.0273,
,1010066,CF3(OCFCF3CF2)n-(OCF2)m-OCF3,Fully fluorinated GHGs,69991-67-9 (h),HT-200,Other,2020,NXP Semiconductors - EB site,0.357,
,1010066,,,,,Nitrous Oxide,2020,NXP Semiconductors - EB site,3.7,
,1010067,CF3CF2CF2CF(OC2H5)CF(CF3)2,Saturated HFEs and HCFEs with 3 or more carbon-hydrogen bonds,297730-93-9,"HFE-7500 (3-ethoxy-1,1,1,2,3,4,4,5,5,6,6,6-dodecafluoro-2-trifluoromethyl-hexane)",Other,2020,NXP Semiconductors - OH site,0.255,
,1010067,CF3(OCFCF3CF2)n-(OCF2)m-OCF3,Fully fluorinated GHGs,69991-67-9 (d),HT-110,Other,2020,NXP Semiconductors - OH site,0.071,
,1010067,CF3(OCFCF3CF2)n-(OCF2)m-OCF3,Fully fluorinated GHGs,69991-67-9 (e),HT-135,Other,2020,NXP Semiconductors - OH site,0.034,
,1010067,CF3(OCFCF3CF2)n-(OCF2)m-OCF3,Fully fluorinated GHGs,69991-67-9 (h),HT-200,Other,2020,NXP Semiconductors - OH site,0.021,
,1010067,,,,,Nitrous Oxide,2020,NXP Semiconductors - OH site,1.368,
,1010083,C5F15NO,Fully fluorinated GHGs,1093615-61-2,FC-770 (Perfluoroisopropylmorpholine),Other,2020,NXP Semiconductors Chandler Site,0.0043,
,1010083,CF3(OCFCF3CF2)n-(OCF2)m-OCF3,Fully fluorinated GHGs,69991-67-9 (d),HT-110,Other,2020,NXP Semiconductors Chandler Site,0.0033,
,1010083,CF3(OCFCF3CF2)n-(OCF2)m-OCF3,Fully fluorinated GHGs,69991-67-9 (q),Perfluorosolv PFS-2,Other,2020,NXP Semiconductors Chandler Site,0.021,
,1010083,"PERFLUORO COMPOUNDS, C5-18",Fully fluorinated GHGs,86508-42-1,3M Fluorinert FC-3283 Electronic Liquid,Other,2020,NXP Semiconductors Chandler Site,0.014,
,1010083,,,,,Nitrous Oxide,2020,NXP Semiconductors Chandler Site,1.27,
,1010134,(C3F7)3N,Fully fluorinated GHGs,338-83-0,FC-3283/FC-8270 (Perfluorotripropylamine),Other,2020,Texas Instruments - Sherman,0.025,
,1010134,CF3(OCFCF3CF2)n-(OCF2)m-OCF3,Fully fluorinated GHGs,69991-67-9 (d),HT-110,Other,2020,Texas Instruments - Sherman,0.003,
,1010134,CF3(OCFCF3CF2)n-(OCF2)m-OCF3,Fully fluorinated GHGs,69991-67-9 (h),HT-200,Other,2020,Texas Instruments - Sherman,0.063,
,1010134,,,,,Nitrous Oxide,2020,Texas Instruments - Sherman,1.213,
,1010139,C5F15NO,Fully fluorinated GHGs,1093615-61-2,FC-770 (Perfluoroisopropylmorpholine),Other,2020,Newport Fab LLC (dba TowerJazz),0.0876,
,1010139,CF3(OCFCF3CF2)n-(OCF2)m-OCF3,Fully fluorinated GHGs,69991-67-9 (e),HT-135,Other,2020,Newport Fab LLC (dba TowerJazz),0.0194,
,1010139,,,,,Nitrous Oxide,2020,Newport Fab LLC (dba TowerJazz),33.49,
,1010141,CF3CF2CF2CF(OC2H5)CF(CF3)2,Saturated HFEs and HCFEs with 3 or more carbon-hydrogen bonds,297730-93-9,"HFE-7500 (3-ethoxy-1,1,1,2,3,4,4,5,5,6,6,6-dodecafluoro-2-trifluoromethyl-hexane)",Other,2020,Cypress Semiconductor,0.3978,
,1010141,CF3CF2CF(OCH3)CF(CF3)2,Saturated HFEs and HCFEs with 3 or more carbon-hydrogen bonds,132182-92-4,"HFE-7300 (1,1,1,2,2,3,4,5,5,5-decafluoro-3-methoxy-4-trifluoromethyl-pentane)",Other,2020,Cypress Semiconductor,0.255,
,1010141,,,,,Nitrous Oxide,2020,Cypress Semiconductor,25.012,
,1010208,(C3F7)3N,Fully fluorinated GHGs,338-83-0,FC-3283/FC-8270 (Perfluorotripropylamine),Other,2020,Texas Instruments Incorporated - Maine Fab,0.8668,
,1010208,CF3(OCFCF3CF2)n-(OCF2)m-OCF3,Fully fluorinated GHGs,69991-67-9 (h),HT-200,Other,2020,Texas Instruments Incorporated - Maine Fab,0.9006,
,1010208,,,,,Nitrous Oxide,2020,Texas Instruments Incorporated - Maine Fab,11.688,
,1010241,"100% 1-Propene 1,1,2,3,3,3 - Hexafluoro-Oxidized, Polymd.",Fully fluorinated GHGs,69991-67-9,Galden DET,Other,2020,Honeywell Aerospace - Plymouth,0.5459,
,1010241,100% Perfluorocompounds (Primarily compounds with 6 carbons),Fully fluorinated GHGs,86508-42-1,Fluorinert (FC-72),Other,2020,Honeywell Aerospace - Plymouth,0.1715,
,1010241,C5F15NO,Fully fluorinated GHGs,1093615-61-2,FC-770 (Perfluoroisopropylmorpholine),Other,2020,Honeywell Aerospace - Plymouth,0.2794,
,1010241,CF3CF2CF2CF(OC2H5)CF(CF3)2,Saturated HFEs and HCFEs with 3 or more carbon-hydrogen bonds,297730-93-9,"HFE-7500 (3-ethoxy-1,1,1,2,3,4,4,5,5,6,6,6-dodecafluoro-2-trifluoromethyl-hexane)",Other,2020,Honeywell Aerospace - Plymouth,0.0054,
,1010241,CF3(OCFCF3CF2)n-(OCF2)m-OCF3,Fully fluorinated GHGs,69991-67-9 (g),DO2-TS,Other,2020,Honeywell Aerospace - Plymouth,0.7499,
,1010241,CF3(OCFCF3CF2)n-(OCF2)m-OCF3,Fully fluorinated GHGs,69991-67-9 (o),D03,Other,2020,Honeywell Aerospace - Plymouth,0.8469,
,1010241,,,,,Nitrous Oxide,2020,Honeywell Aerospace - Plymouth,0.159,
,1010254,CF3(OCFCF3CF2)n-(OCF2)m-OCF3,Fully fluorinated GHGs,69991-67-9 (g),DO2-TS,Other,2020,"Qorvo US, Inc.",0.0134,
,1010254,,,,,Nitrous Oxide,2020,"Qorvo US, Inc.",2.323,
,1010586,(C3F7)3N,Fully fluorinated GHGs,338-83-0,FC-3283/FC-8270 (Perfluorotripropylamine),Other,2020,GLOBALFOUNDRIES U.S. Inc. Fab 8,1.2424,
,1010586,(C4F9)3N,Fully fluorinated GHGs,1064698-37-8,FC-40/FC-43 (Perfluorotributylamine (PTBA)),Other,2020,GLOBALFOUNDRIES U.S. Inc. Fab 8,3.5316,
,1010586,CF3CF2CF2CF(OC2H5)CF(CF3)2,Saturated HFEs and HCFEs with 3 or more carbon-hydrogen bonds,297730-93-9,"HFE-7500 (3-ethoxy-1,1,1,2,3,4,4,5,5,6,6,6-dodecafluoro-2-trifluoromethyl-hexane)",Other,2020,GLOBALFOUNDRIES U.S. Inc. Fab 8,0.828,
,1010586,CF3(OCFCF3CF2)n-(OCF2)m-OCF3,Fully fluorinated GHGs,69991-67-9 (h),HT-200,Other,2020,GLOBALFOUNDRIES U.S. Inc. Fab 8,0.003,
,1010586,,,,,Nitrous Oxide,2020,GLOBALFOUNDRIES U.S. Inc. Fab 8,53.355,
,1011813,(C3F7)3N,Fully fluorinated GHGs,338-83-0,FC-3283/FC-8270 (Perfluorotripropylamine),Other,2020,Qorvo Texas LLC,0.1022,
,1011813,(C4F9)3N,Fully fluorinated GHGs,1064698-37-8,FC-40/FC-43 (Perfluorotributylamine (PTBA)),Other,2020,Qorvo Texas LLC,0.151,
,1011813,,,,,Nitrous Oxide,2020,Qorvo Texas LLC,7.486,
,1012448,(C3F7)3N,Fully fluorinated GHGs,338-83-0,FC-3283/FC-8270 (Perfluorotripropylamine),Other,2020,Wolfspeed RTP,0.0998,
,1012448,(C4F9)3N,Fully fluorinated GHGs,1064698-37-8,FC-40/FC-43 (Perfluorotributylamine (PTBA)),Other,2020,Wolfspeed RTP,0.0499,
,1012448,CF3(OCFCF3CF2)n-(OCF2)m-OCF3,Fully fluorinated GHGs,69991-67-9 (e),HT-135,Other,2020,Wolfspeed RTP,0.098,
,1012448,CF3(OCFCF3CF2)n-(OCF2)m-OCF3,Fully fluorinated GHGs,69991-67-9 (f),HT-170,Other,2020,Wolfspeed RTP,0.007,
,1012448,CF3(OCFCF3CF2)n-(OCF2)m-OCF3,Fully fluorinated GHGs,69991-67-9 (Fomblin 14/6),Fomblin 14/6,Other,2020,Wolfspeed RTP,0.0019,
,1012448,CF3(OCFCF3CF2)n-(OCF2)m-OCF3,Fully fluorinated GHGs,69991-67-9 (Fomblin Y25/6),Fomblin Y25/6,Other,2020,Wolfspeed RTP,0.0057,
,1012448,CF3(OCFCF3CF2)n-(OCF2)m-OCF3,Fully fluorinated GHGs,69991-67-9 (h),HT-200,Other,2020,Wolfspeed RTP,0.029,
,1012448,,,,,Nitrous Oxide,2020,Wolfspeed RTP,5.878,
,1012992,C4F6,"Unsaturated perfluorocarbons (PFCs), unsaturated HFCs, unsaturated hydrochlorofluorocarbons (HCFCs), unsaturated halogenated ethers, unsaturated halogenated esters, fluorinated aldehydes, and fluorina",692-50-2,Hexafluoro-2-butyne,Other,2020,Aptina LLC,0.0007,
