TIER123_BIOGENIC_CO2_EMISSIONS,AGGR_HIGH_HEAT_CAPACITY_UOM,IND_UNIT_HEATINPUTCAPACITY_UOM,PART_75_CO2_EMISSIONS_METHOD,PART_75_CO2_METHOD,TIER_4_TOTAL_CO2_EMISSIONS,TOTAL_AMT_SORBENT_USED,CS_USEIVTIND,AGG_USEIVTIND,PART_75_METHODOLOGY_ENDDATE,UNIT_TYPE_OTHER,CP_USEIVTIND,REPORTING_YEAR,TIER_4_OP_HRS_STACK_MOIST_SUB,UNIT_TYPE,PART_75_HEAT_INPUT_METHOD,TIER_4_OPERATING_HOURS,TIER4_NONBIOGENIC_CO2EMISSION,TIER_4_OP_HRS_CO2_CONC_SUB,PLANT_CODE,PART_75_METHOD_STARTDATE,FACILITY_NAME,TIER_4_BIOGENIC_CO2_EMISSIONS,TIER4_ANNUAL_BIO_CO2_EMISSION,FACILITY_ID,AGGR_HIGH_HEAT_CAPACITY,AGG_CUMULATIVE_HEAT_INPUTCAP,IND_USE_IVT_IND,SORBENT_RATIO,PART_75_OP_HRS_FLOWRATE_SUB,COMMON_STACK_COMBINED_HEAT_UOM,TIER4_V_BIO,TIER4_VFF,BIOGENIC_CO2_MASS_EMISS_MSW,TIER_4_OP_HRS_STACK_FLOWRT_SUB,TIER4_V_TOTAL,TIER_4_METHODOLOGY_START_DATE,SORBENT_MOLECULAR_WEIGHT,PART_75_OP_HRS_HHV_SUB,UNIT_NAME,COMMON_PIPE_HEAT_CAPACITY,TIER_4_METHODOLOGY_END_DATE,PART_75_OP_HRS_MOISTURE_SUB,TIER_123_SORBENT_CO2_EMISSIONS,COMMON_PIPE_HEAT_CAPACITY_UOM,COMMON_STACK_NUMBER_OF_UNITS,TIER_1_2_3_FOSSIL_CO2_EMISSION,IND_UNIT_HEAT_INPUT_CAPACITY,IND_UNIT_HEATCAPACITY_UOM_OTHR,CP_CUMULATIVE_MAXHEAT_INPUTCAP,PART_75_OP_HRS_FUEL_FLOWRATE,PART_75_OP_HRS_CO2_CONC_SUB,COMMON_STACK_COMBINED_HEAT
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,Capitol District Energy Center,,,1001247,194.8,227.459,,,,,,,,,,,,,GP-0001,,,,0.0,,,7829.3,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,Cardinal,,,1000839,2.56,,,,,,,,,,,,,,GP-Coal Yard Station Heaters,,,,0.0,,,0.0,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,"CARDINAL ETHANOL, LLC",,,1002882,122.0,499.0,,,,,,,,,,,,,GP-Natural Gas Combustion,,,,0.0,,,176267.4,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,CARDINAL FG COMPANY,,,1005558,12.0,60.0,,,,,,,,,,,,,"GP-MISC Heaters (Space, Water, Kitchen)",,,,0.0,,,0.0,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,CARGILL,,,1005813,99.9,149.9,,,,,,,,,,,,,GP-B003/B004,,,,0.0,,,42019.0,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,Cargill Corn Milling,,,1000407,1.1,,,,,,,,,,,,,,GP-Memphis02,,,,0.0,,,217.0,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,"Cargill, Inc",,,1011980,75.0,104.0,,,,,,,,,,,,,GP-001,,,,0.0,,,32110.4,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,CARGILL INC SALT DIV,,,1006625,181.0,197.0,,,,,,,,,,,,,GP-002,,,,0.0,,,50502.8,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,Cargill Meat Solutions,,,1010356,42.0,189.9,,,,,,,,,,,,,"GP-Boilers 1-6, Blood and Bone Dryer",,,,0.0,,,29661.3,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,Cargill Meat Solutions Corporation,,,1000855,8.64,,,,,,,,,,,,,,GP-HVAC,,,,0.0,,,7729.1,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,Cargill Salt,,,1009702,90.0,90.0,,,,,,,,,,,,,GP-HS,,,,,,,39025.2,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,CARLISLE FINISHING CO LLC,,,1003947,18.05,227.54,,,,,,,,,,,,,GP-Process Equipment Fuel Combustion,,,,0.0,,,1904.6,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,CARLISLE FINISHING CO LLC,,,1003947,93.4,280.2,,,,,,,,,,,,,GP-CoalBoilers,,,,0.0,,,14672.6,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,Carmen Gas Processing Plant,,,1011762,19.0,110.0,,,,,,,,,,,,,GP-Combustion units,,,,0.0,,,29789.7,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,Carolina Gas Transmission - Grover Station (Tran),,,1011373,13.02,117.18,,,,,,,,,,,,,GP-NG Tier 1,,,,0.0,,,25346.2,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,Carolina Stalite Company,,,1005354,70.0,96.7,,,,,,,,,,,,,GP-Kilns 8-9,,,,0.0,,,20260.2,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,CAROLINA STALITE COMPANY,,,1005299,79.0,391.0,,,,,,,,,,,,,GP-Kilns 1-7,,,,0.0,,,129908.2,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,CARROLL COUNTY SOLID WASTE MANAGEMENT COMMISSION,,,1006036,0.14,,,,,,,,,,,,,,GP- Multiple furnaces,,,,0.0,,,68.1,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,CASCADES TISSUE GROUP PA RANSOM PLT,,,1003602,42.0,111.0,,,,,,,,,,,,,GP-01 common pipe,,,,0.0,,,24952.0,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,Casper Gas Plant,,,1002816,30.0,67.75,,,,,,,,,,,,,GP-01,,,,0.0,,,33995.0,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,Caterpillar Inc. - East Peoria Plant,,,1002575,31.4,196.95,,,,,,,,,,,,,GP-001,,,,0.0,,,52452.4,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,Cavendish Farms,,,1006865,59.5,119.0,,,,,,,,,,,,,GP-Nebraska Boilers,,,,0.0,,,33348.1,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,Cayuga,,,1001540,30.0,120.0,,,,,,,,,,,,,GP-1 (Diesels),,,,,,,565.7,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,"CC METALS & ALLOYS, LLC",,,1002969,3.5,,,,,,,,,,,,,,GP-Size_Dry_Preheat,,,,0.0,,,3432.0,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,Cedar Rapids/Linn County Solid Waste Agency Site #2,,,1001949,0.08,,,,,,,,,,,,,,GP-Site No. 2,,,,0.0,,,0.0,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,CEMEX CONSTRUCTION MATERIALS SOUTH LLC,,,1007877,30.0,30.0,,,,,,,,,,,,,GP-01,,,,0.0,,,5220.5,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,"CENTRAL INDIANA ETHANOL, LLC",,,1006083,135.0,510.6,,,,,,,,,,,,,GP-9201,,,,0.0,,,142982.9,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,Central Plains Cement Company LLC,,,1004385,10.0,10.0,,,,,,,,,,,,,GP-GHG4,,,,0.0,,,9.3,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,CERTAINTEED GYPSUM,,,1005772,147.0,260.4,,,,,,,,,,,,,GP-Plantwide,,,,0.0,,,60437.0,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,"CertainTeed Gypsum Buchanan, LLC.",,,1002186,157.0,275.0,,,,,,,,,,,,,GP-01,,,,0.0,,,52965.0,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,CERTAINTEED GYPSUM & CEILING MFG INC,,,1006202,43.0,360.0,,,,,,,,,,,,,GP-Manufacturing,,,,0.0,,,67942.8,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,CertainTeed Gypsum Manufacturing,,,1012671,45.0,270.0,,,,,,,,,,,,,GP-01,,,,0.0,,,31934.5,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,CERTAINTEED GYPSUM NASHVILLE,,,1007762,188.0,264.0,,,,,,,,,,,,,GP-01,,,,0.0,,,46381.2,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,"CertainTeed Gypsum Palatka, LLC.",,,1002012,186.0,417.0,,,,,,,,,,,,,GP-01,,,,0.0,,,94216.5,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,"CertainTeed Gypsum Silver Grove, LLC.",,,1006449,192.0,790.0,,,,,,,,,,,,,GP-01,,,,0.0,,,161979.1,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,Chandlersville Compressor Station,,,1011818,139.2,553.57,,,,,,,,,,,,,GP-01,,,,0.0,,,201418.0,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,CHAPARRAL STEEL,,,1000394,109.0,600.0,,,,,,,,,,,,,GP-Grouped,,,,0.0,,,0.0,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,CHARLES COUNTY LANDFILL,,,1005107,5.25,,,,,,,,,,,,,,GP-1,,,,0.0,,,11.4,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,CHARLES M HINTON JR REGIONAL LANDFILL,,,1004491,0.14,,,,,,,,,,,,,,GP-Heaters,,,,0.0,,,0.0,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,CHEMOURS COMPANY - FAYETTEVILLE WORKS,,,1006145,139.4,227.8,,,,,,,,,,,,,GP-Boilers,,,,0.0,,,33460.5,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,Chemours - Corpus Christi Plant,,,1006314,40.0,40.0,,,,,,,,,,,,,GP-001,,,,0.0,,,11534.4,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,Chemours Johnsonville Site,,,1000086,2.85,,,,,,,,,,,,,,GP-2,,,,0.0,,,30.7,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,CHEMOURS LOUISVILLE WORKS,,,1004133,0.87,,,,,,,,,,,,,,GP-02,,,,0.0,,,18.5,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,CHEMOURS LOUISVILLE WORKS,,,1004133,180.0,360.0,,,,,,,,,,,,,GP-01,,,,0.0,,,20816.8,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,Cheyenne Plant,,,1005924,180.0,418.0,,,,,,,,,,,,,GP-01,,,,0.0,,,164593.0,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,CHICAGO O'HARE INTERNATIONAL AIRPORT,,,1005841,3.0,,,,,,,,,,,,,,GP-EU-7,,,,0.0,,,287.6,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,Chico Gas Plant,,,1003764,43.0,356.4,,,,,,,,,,,,,GP-959603 to 607-830-831-833-983-984-993,,,,0.0,,,95909.3989,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,CHILDRENS HOSPITAL MEDICAL CENTER,,,1006700,34.0,451.74,,,,,,,,,,,,,GP-B008-B027,,,,0.0,,,26465.1,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,CHS MANKATO,,,1004656,189.0,551.9,,,,,,,,,,,,,GP-01,,,,,,,77763.1,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,City of Akron Steam Generating,,,1002328,180.0,739.28,,,,,,,,,,,,,GP-All NG Boilers,,,,0.0,,,499077.2,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,CITY OF MUSCATINE LANDFILL,,,1003605,0.15,,,,,,,,,,,,,,GP-1,,,,0.0,,,0.0,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,"Clariant Corporation, Louisville Site, West Plant",,,1010761,72.2,123.9,,,,,,,,,,,,,GP-boilers,,,,0.0,,,16142.0,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,"Clariant Corporation, Louisville Site, West Plant",,,1010761,8.0,,,,,,,,,,,,,,GP-process,,,,0.0,,,11610.0,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,CLEAR AIR FORCE STATION,,,1007791,0.95,,,,,,,,,,,,,,"GP- EUs 17, 18, 21, 22, 25, 35, 42",,,,,,,200.0,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,CLEAR AIR FORCE STATION,,,1007791,13.39,40.17,,,,,,,,,,,,,"GP-EUs 44, 45 & 46",,,,,,,4841.1,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,CLEAR AIR FORCE STATION,,,1007791,1.78,,,,,,,,,,,,,,"GP- EUs 23, 24 & 34",,,,,,,171.3,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,CLEAR AIR FORCE STATION,,,1007791,28.0,84.0,,,,,,,,,,,,,"GP-EUs 101, 102 & 103",,,,,,,82.6,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,CLEAR AIR FORCE STATION,,,1007791,6.0,,,,,,,,,,,,,,GP- EUs 300 301 302 303 and 304,,,,,,,393.9,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,CLEMSON UNIVERSITY,,,1005307,86.61,86.61,,,,,,,,,,,,,GP-FUEL OIL #2,,,,0.0,,,5.3,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,Cleveland-Cliffs Steel Corporation /BUTLER WORKS,,,1002903,0.48,,,,,,,,,,,,,,GP-NG-4,,,,0.0,,,201.0,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,Cleveland-Cliffs Steel Corporation /BUTLER WORKS,,,1002903,230.0,1456.5,,,,,,,,,,,,,GP-NG-3,,,,0.0,,,49677.0,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,Cleveland-Cliffs Steel Corporation /BUTLER WORKS,,,1002903,230.0,984.5,,,,,,,,,,,,,GP-NG-2,,,,0.0,,,79105.0,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,Cleveland-Cliffs Steel Corporation /BUTLER WORKS,,,1002903,69.0,149.6,,,,,,,,,,,,,GP-NG-1,,,,0.0,,,29429.0,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,Cleveland-Cliffs Steel LLC,,,1000156,1.5,,,,,,,,,,,,,,GP-IHE_Diesel,,,,0.0,,,34.6,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,Cleveland-Cliffs Steel LLC,,,1000588,0.5,,,,,,,,,,,,,,GP-IHW_Diesel,,,,0.0,,,3.8,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,Cleveland County Generating Facility,,,1000565,0.0025,,,,,,,,,,,,,,GP- Control Gas Catalytic Heaters,,,,0.0,,,4.7,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,CLEWISTON SUGAR HOUSE,,,1006008,2.707,,,,,,,,,,,,,,GP-RICE - Emergency Generators,,,,0.0,,,93.3,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,CLINTON COUNTY SANITARY LANDFILL (EAST),,,1002599,0.81,,,,,,,,,,,,,,GP-1,,,,0.0,,,145.1,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,CMC Steel Arizona,,,1004038,4.0,,,,,,,,,,,,,,GP-Dryers and Preheaters,,,,0.0,,,1759.3,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,CMC Steel Florida,,,1002216,222.0,222.0,,,,,,,,,,,,,GP-Jacksonville Mill,,,,0.0,,,36798.3,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,CMC Steel SC,,,1005346,172.0,212.0,,,,,,,,,,,,,GP-1,,,,0.0,,,50837.0,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,Coalgate/Tupelo/Stonewall Gas Plant,,,1004593,20.0,231.0,,,,,,,,,,,,,GP-Gas Plant Engines/Heaters,,,,0.0,,,40525.9885184,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,"COE Bridgewater LLC c/o Thor Equities, LLC",,,1002260,72.26,249.66,,,,,,,,,,,,,GP-2,,,,0.0,,,7.3,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,"COE Bridgewater LLC c/o Thor Equities, LLC",,,1002260,72.26,280.2,,,,,,,,,,,,,GP-1,,,,0.0,,,29985.1,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,COFFEYVILLE RESOURCES NITROGEN FERT.,,,1002170,117.0,175.0,,,,,,,,,,,,,GP-NGComb,,,,0.0,,,48580.8,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,COLORADO STATE UNIVERSITY,,,1004581,12.6,25.2,,,,,,,,,,,,,GP-Small Boilers,,,,0.0,,,15192.4,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,COLORADO STATE UNIVERSITY,,,1004581,181.0,450.0,,,,,,,,,,,,,GP- DE Plant,,,,0.0,,,30578.7,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,COLUMBIA GAS CEREDO COMPRESSOR STATION,,,1004031,20.58,164.44,,,,,,,,,,,,,GP-Ceredo,,,,0.0,,,29008.6,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,COLUMBIA GAS TRANS CORP CRAWFORD COMPRESSOR STATION,,,1004153,42.0,237.85,,,,,,,,,,,,,GP-CRAWFORD,,,,0.0,,,21749.5,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,COLUMBIA GAS TRANS LLC SALISBURY COMP STA,,,1004035,18.56,87.68,,,,,,,,,,,,,GP-Salisbury,,,,0.0,,,9149.9,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,Columbia Gas Transmission LLC CLEVELAND 6C4330,,,1004032,126.32,496.66,,,,,,,,,,,,,GP-Cleveland,,,,0.0,,,98636.7,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,COLUMBIA GAS TRANSMISSION LLC COCO COMPRESSOR STATION,,,1008360,31.2,101.92,,,,,,,,,,,,,GP-COCO CS,,,,0.0,,,21065.9,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,Columbia Gas Transmission LLC Glenville Compressor Station,,,1011636,68.96,221.92,,,,,,,,,,,,,GP-Glenville Compressor Station,,,,0.0,,,64349.3,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,Columbia Gas Transmission LLC Kenova CS,,,1004356,16.8,113.84,,,,,,,,,,,,,GP-Kenova,,,,0.0,,,26141.7,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,Columbia Gas Transmission LLC - Lone Oak Compressor Station,,,1013321,117.15,468.6,,,,,,,,,,,,,GP-LONE OAK COMPRESSOR STATION,,,,0.0,,,142335.3,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,Columbia Gas Transmission LLC Lost River CS,,,1004357,93.1,322.26,,,,,,,,,,,,,GP-Lost River,,,,0.0,,,96323.0,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,COLUMBIA GAS TRANSMISSION LLC LUCAS COMPRESSOR STATION,,,1008303,150.0,600.0,,,,,,,,,,,,,GP-Units 1 through 5 and Aux Fuel,,,,0.0,,,19632.7,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,Columbia Gas Transmission LLC - Oak Hill Compressor Station,,,1013320,132.0,400.38,,,,,,,,,,,,,GP-OAK HILL COMPRESSOR STATION,,,,0.0,,,50421.5,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,Columbia Gas Transmission LLC Seneca CS,,,1012697,133.44,403.78,,,,,,,,,,,,,GP- Seneca All Combustion Units,,,,0.0,,,35447.1,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,COLUMBIA GAS TRANSMISSION LLC WAYNESBURG COMPRESSOR STATION,,,1008304,49.7,136.1,,,,,,,,,,,,,GP-Waynesburg,,,,0.0,,,22423.4,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,Columbia Gas Transmission-Strasburg Compressor Station,,,1013927,135.87,465.78,,,,,,,,,,,,,GP-Units 3 thru 6 and Aux Fuel,,,,0.0,,,24921.6,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,"COLUMBIA GULF TRANSMISSION, BANNER COMPRESSOR STATION",,,1004167,169.6,441.42,,,,,,,,,,,,,GP-Banner,,,,0.0,,,123683.8,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,Columbia Gulf Transmission - Cane Ridge CS,,,1013604,160.99,321.97,,,,,,,,,,,,,GP- Compressors,,,,0.0,,,81458.6,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,Columbia Gulf Transmission - Clifton Junction CS,,,1013599,133.45,266.9,,,,,,,,,,,,,GP- Compressors,,,,0.0,,,74955.2,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,COLUMBIA GULF TRANSMISSION CO. Clementsville CS,,,1004358,132.3,359.42,,,,,,,,,,,,,GP-Clementsville,,,,0.0,,,116144.1,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,COLUMBIA GULF TRANSMISSION CO - DELHI COMPRESSOR STATION,,,1004168,150.98,389.47,,,,,,,,,,,,,GP-Delhi,,,,0.0,,,139429.8,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,COLUMBIA GULF TRANSMISSION COMPANY HAMPSHIRE CS,,,1004360,122.41,362.418,,,,,,,,,,,,,GP-Hampshire,,,,0.0,,,99182.9,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,"COLUMBIA GULF TRANSMISSION, CORINTH COMPRESSOR STATION",,,1004359,176.58,,,,,,,,,,,,,,GP-Corinth,,,,0.0,,,42005.8,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,Columbia Gulf Transmission - Goodluck CS,,,1013607,130.93,261.86,,,,,,,,,,,,,GP- Compressors,,,,0.0,,,82792.4,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,Columbia Gulf Transmission - Holcomb CS,,,1013600,135.47,274.74,,,,,,,,,,,,,GP-Units 1 and 2 and Aux Fuel,,,,0.0,,,56076.1,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,Columbia Gulf Transmission LLC Alexandria CS,,,1012685,153.13,385.98,,,,,,,,,,,,,GP-combustion units,,,,0.0,,,147855.1,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,COLUMBIA GULF TRANSMISSION LLC HARTSVILLE CS,,,1004169,201.0,507.66,,,,,,,,,,,,,GP-Hartsville,,,,0.0,,,116804.3,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,"COLUMBIA GULF TRANSMISSION LLC, INVERNESS COMPRESSOR STATION",,,1004170,166.0,380.22,,,,,,,,,,,,,GP-Inverness,,,,0.0,,,106536.2,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,COLUMBIA GULF TRANSMISSION LLC - RAYNE COMPRESSOR STATION,,,1007394,147.5,522.739,,,,,,,,,,,,,GP-Rayne,,,,0.0,,,100401.6,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,COLUMBIA GULF TRANSMISSION LLC STANTON CS,,,1004361,132.3,380.6112,,,,,,,,,,,,,GP-Stanton,,,,0.0,,,47333.8,,,,,,
0.0,mmBtu/hr,,,,,,,N,,,,2020,,OCS (Other combustion source),,,,,,,COLUMBIA UNIVERSITY-410 W 118TH ST,,,1002399,99.5,398.0,,,,,,,,,,,,,GP-Morningside Campus,,,,0.0,,,0.0,,,,,,
