FACILITY_ID,REPORTING_YEAR,FACILITY_NAME,GHG_QUANTITY,GHG_NAME
1007217,2020,HF Sinclair Parco Refining Company LLC,187695.1,Carbon Dioxide
1007218,2020,SINCLAIR CASPER REFINING COMPANY,0.0,Biogenic Carbon dioxide
1007218,2020,SINCLAIR CASPER REFINING COMPANY,1.184,Nitrous Oxide
1007218,2020,SINCLAIR CASPER REFINING COMPANY,241.08,Methane
1007218,2020,SINCLAIR CASPER REFINING COMPANY,154504.8,Carbon Dioxide
1007322,2020,Delaware City Refinery,0.0,Biogenic Carbon dioxide
1007322,2020,Delaware City Refinery,9.713,Nitrous Oxide
1007322,2020,Delaware City Refinery,86.9,Methane
1007322,2020,Delaware City Refinery,1145837.9,Carbon Dioxide
1007329,2020,TORRANCE REFINING COMPANY LLC,0.0,Biogenic Carbon dioxide
1007329,2020,TORRANCE REFINING COMPANY LLC,5.051,Nitrous Oxide
1007329,2020,TORRANCE REFINING COMPANY LLC,149.73,Methane
1007329,2020,TORRANCE REFINING COMPANY LLC,799089.4,Carbon Dioxide
1007339,2020,BP Whiting Business Unit,0.0,Biogenic Carbon dioxide
1007339,2020,BP Whiting Business Unit,7.071,Nitrous Oxide
1007339,2020,BP Whiting Business Unit,301.76,Methane
1007339,2020,BP Whiting Business Unit,1315801.9,Carbon Dioxide
1007390,2020,Martinez Renewable Fuel Facility,0.0,Biogenic Carbon dioxide
1007390,2020,Martinez Renewable Fuel Facility,1.193,Nitrous Oxide
1007390,2020,Martinez Renewable Fuel Facility,113.83,Methane
1007390,2020,Martinez Renewable Fuel Facility,191393.4,Carbon Dioxide
1007458,2020,MOTIVA ENTERPRISES LLC,0.0,Biogenic Carbon dioxide
1007458,2020,MOTIVA ENTERPRISES LLC,2.899,Nitrous Oxide
1007458,2020,MOTIVA ENTERPRISES LLC,859.43,Methane
1007458,2020,MOTIVA ENTERPRISES LLC,658394.1,Carbon Dioxide
1007466,2020,"Monroe Energy, LLC, Trainer Refinery",0.0,Biogenic Carbon dioxide
1007466,2020,"Monroe Energy, LLC, Trainer Refinery",2.258,Nitrous Oxide
1007466,2020,"Monroe Energy, LLC, Trainer Refinery",53.49,Methane
1007466,2020,"Monroe Energy, LLC, Trainer Refinery",388590.5,Carbon Dioxide
1007506,2020,PHILLIPS 66 BILLINGS REFINERY,0.0,Biogenic Carbon dioxide
1007506,2020,PHILLIPS 66 BILLINGS REFINERY,1.034,Nitrous Oxide
1007506,2020,PHILLIPS 66 BILLINGS REFINERY,54.81,Methane
1007506,2020,PHILLIPS 66 BILLINGS REFINERY,212256.5,Carbon Dioxide
1007518,2020,WRB Refining LP Wood River Refinery,0.0,Biogenic Carbon dioxide
1007518,2020,WRB Refining LP Wood River Refinery,4.308,Nitrous Oxide
1007518,2020,WRB Refining LP Wood River Refinery,360.42,Methane
1007518,2020,WRB Refining LP Wood River Refinery,744928.7,Carbon Dioxide
1007542,2020,EXXONMOBIL Bt Site,0.0,Biogenic Carbon dioxide
1007542,2020,EXXONMOBIL Bt Site,10.383,Nitrous Oxide
1007542,2020,EXXONMOBIL Bt Site,1194.93,Methane
1007542,2020,EXXONMOBIL Bt Site,1764266.8,Carbon Dioxide
1007622,2020,ALON REFINING KROTZ SPRINGS INC,0.0,Biogenic Carbon dioxide
1007622,2020,ALON REFINING KROTZ SPRINGS INC,0.673,Nitrous Oxide
1007622,2020,ALON REFINING KROTZ SPRINGS INC,50.38,Methane
1007622,2020,ALON REFINING KROTZ SPRINGS INC,112656.7,Carbon Dioxide
1007625,2020,CHALMETTE REFINING LLC - CHALMETTE REFINERY,0.0,Biogenic Carbon dioxide
1007625,2020,CHALMETTE REFINING LLC - CHALMETTE REFINERY,2.707,Nitrous Oxide
1007625,2020,CHALMETTE REFINING LLC - CHALMETTE REFINERY,83.56,Methane
1007625,2020,CHALMETTE REFINING LLC - CHALMETTE REFINERY,474152.4,Carbon Dioxide
1007643,2020,EXXONMOBIL BATON ROUGE REFINERY AND CHEMICAL PLANT,0.0,Biogenic Carbon dioxide
1007643,2020,EXXONMOBIL BATON ROUGE REFINERY AND CHEMICAL PLANT,8.076,Nitrous Oxide
1007643,2020,EXXONMOBIL BATON ROUGE REFINERY AND CHEMICAL PLANT,321.67,Methane
1007643,2020,EXXONMOBIL BATON ROUGE REFINERY AND CHEMICAL PLANT,1396950.7,Carbon Dioxide
1007658,2020,US OIL & REFINING TACOMA,0.0,Biogenic Carbon dioxide
1007658,2020,US OIL & REFINING TACOMA,0.056,Nitrous Oxide
1007658,2020,US OIL & REFINING TACOMA,27.63,Methane
1007658,2020,US OIL & REFINING TACOMA,6153.7,Carbon Dioxide
1007661,2020,MARTIN OPERATING PTNR LP,0.0,Biogenic Carbon dioxide
1007661,2020,MARTIN OPERATING PTNR LP,0.063,Nitrous Oxide
1007661,2020,MARTIN OPERATING PTNR LP,35.07,Methane
1007661,2020,MARTIN OPERATING PTNR LP,6472.6,Carbon Dioxide
1007739,2020,"Calumet Montana Refining, LLC",0.0,Biogenic Carbon dioxide
1007739,2020,"Calumet Montana Refining, LLC",0.342,Nitrous Oxide
1007739,2020,"Calumet Montana Refining, LLC",67.15,Methane
1007739,2020,"Calumet Montana Refining, LLC",46943.1,Carbon Dioxide
1007741,2020,TESORO ALASKA PETROLEUM CO,0.0,Biogenic Carbon dioxide
1007741,2020,TESORO ALASKA PETROLEUM CO,0.013,Nitrous Oxide
1007741,2020,TESORO ALASKA PETROLEUM CO,71.6,Methane
1007741,2020,TESORO ALASKA PETROLEUM CO,2478.0,Carbon Dioxide
1007771,2020,"NAVAJO REFINING COMPANY, LLC - LOVINGTON REFINERY",0.0,Biogenic Carbon dioxide
1007771,2020,"NAVAJO REFINING COMPANY, LLC - LOVINGTON REFINERY",0.028,Nitrous Oxide
1007771,2020,"NAVAJO REFINING COMPANY, LLC - LOVINGTON REFINERY",26.1,Methane
1007771,2020,"NAVAJO REFINING COMPANY, LLC - LOVINGTON REFINERY",5679.9,Carbon Dioxide
1007786,2020,VALERO REFINING CO -OKLAHOMA VALERO ARDMORE REFINERY,0.0,Biogenic Carbon dioxide
1007786,2020,VALERO REFINING CO -OKLAHOMA VALERO ARDMORE REFINERY,4.321,Nitrous Oxide
1007786,2020,VALERO REFINING CO -OKLAHOMA VALERO ARDMORE REFINERY,168.73,Methane
1007786,2020,VALERO REFINING CO -OKLAHOMA VALERO ARDMORE REFINERY,360036.6,Carbon Dioxide
1007844,2020,Paulsboro Refining Company LLC,0.0,Biogenic Carbon dioxide
1007844,2020,Paulsboro Refining Company LLC,4.722,Nitrous Oxide
1007844,2020,Paulsboro Refining Company LLC,279.38,Methane
1007844,2020,Paulsboro Refining Company LLC,319653.3,Carbon Dioxide
1007861,2020,LION OIL CO-EL DORADO REFINERY,0.0,Biogenic Carbon dioxide
1007861,2020,LION OIL CO-EL DORADO REFINERY,0.772,Nitrous Oxide
1007861,2020,LION OIL CO-EL DORADO REFINERY,30.34,Methane
1007861,2020,LION OIL CO-EL DORADO REFINERY,138944.3,Carbon Dioxide
1007882,2020,ERGON WEST VIRGINIA INC,0.0,Biogenic Carbon dioxide
1007882,2020,ERGON WEST VIRGINIA INC,0.007,Nitrous Oxide
1007882,2020,ERGON WEST VIRGINIA INC,18.32,Methane
1007882,2020,ERGON WEST VIRGINIA INC,712.6,Carbon Dioxide
1007913,2020,"Catlettsburg Refining, LLC",0.0,Biogenic Carbon dioxide
1007913,2020,"Catlettsburg Refining, LLC",4.279,Nitrous Oxide
1007913,2020,"Catlettsburg Refining, LLC",353.16,Methane
1007913,2020,"Catlettsburg Refining, LLC",697665.3,Carbon Dioxide
1007922,2020,HollyFrontier Cheyenne Refining LLC,0.0,Biogenic Carbon dioxide
1007922,2020,HollyFrontier Cheyenne Refining LLC,0.251,Nitrous Oxide
1007922,2020,HollyFrontier Cheyenne Refining LLC,100.83,Methane
1007922,2020,HollyFrontier Cheyenne Refining LLC,83210.1,Carbon Dioxide
1007923,2020,SUNCOR ENERGY (USA) COMMERCE CITY REFINERY,0.0,Biogenic Carbon dioxide
1007923,2020,SUNCOR ENERGY (USA) COMMERCE CITY REFINERY,1.468,Nitrous Oxide
1007923,2020,SUNCOR ENERGY (USA) COMMERCE CITY REFINERY,283.02,Methane
1007923,2020,SUNCOR ENERGY (USA) COMMERCE CITY REFINERY,228466.3,Carbon Dioxide
1007936,2020,"Diamond Shamrock Refining Company, L.P.",0.0,Biogenic Carbon dioxide
1007936,2020,"Diamond Shamrock Refining Company, L.P.",2.394,Nitrous Oxide
1007936,2020,"Diamond Shamrock Refining Company, L.P.",228.75,Methane
1007936,2020,"Diamond Shamrock Refining Company, L.P.",406653.5,Carbon Dioxide
1007942,2020,CHS MCPHERSON REFINERY INC.,0.0,Biogenic Carbon dioxide
1007942,2020,CHS MCPHERSON REFINERY INC.,1.189,Nitrous Oxide
1007942,2020,CHS MCPHERSON REFINERY INC.,206.4,Methane
1007942,2020,CHS MCPHERSON REFINERY INC.,182919.4,Carbon Dioxide
1007959,2020,Exxonmobil Beaumont Refinery,0.0,Biogenic Carbon dioxide
1007959,2020,Exxonmobil Beaumont Refinery,6.766,Nitrous Oxide
1007959,2020,Exxonmobil Beaumont Refinery,476.44,Methane
1007959,2020,Exxonmobil Beaumont Refinery,1120217.3,Carbon Dioxide
1007965,2020,CITGO CORPUS CHRISTI REFINERY EAST PLANT,0.0,Biogenic Carbon dioxide
1007965,2020,CITGO CORPUS CHRISTI REFINERY EAST PLANT,2.722,Nitrous Oxide
1007965,2020,CITGO CORPUS CHRISTI REFINERY EAST PLANT,35.13,Methane
1007965,2020,CITGO CORPUS CHRISTI REFINERY EAST PLANT,482143.3,Carbon Dioxide
1007972,2020,"NAVAJO REFINING COMPANY, LLC - Artesia Refinery",0.0,Biogenic Carbon dioxide
1007972,2020,"NAVAJO REFINING COMPANY, LLC - Artesia Refinery",1.965,Nitrous Oxide
1007972,2020,"NAVAJO REFINING COMPANY, LLC - Artesia Refinery",251.44,Methane
1007972,2020,"NAVAJO REFINING COMPANY, LLC - Artesia Refinery",286867.6,Carbon Dioxide
1007978,2020,"CHEVRON PRODUCTS, EL SEGUNDO REFINERY",0.0,Biogenic Carbon dioxide
1007978,2020,"CHEVRON PRODUCTS, EL SEGUNDO REFINERY",3.036,Nitrous Oxide
1007978,2020,"CHEVRON PRODUCTS, EL SEGUNDO REFINERY",165.27,Methane
1007978,2020,"CHEVRON PRODUCTS, EL SEGUNDO REFINERY",517602.6,Carbon Dioxide
1008014,2020,ERGON REFINING INC,0.0,Biogenic Carbon dioxide
1008014,2020,ERGON REFINING INC,0.263,Nitrous Oxide
1008014,2020,ERGON REFINING INC,99.44,Methane
1008014,2020,ERGON REFINING INC,26275.0,Carbon Dioxide
1008018,2020,PHILLIPS 66 FERNDALE REFINERY,0.0,Biogenic Carbon dioxide
1008018,2020,PHILLIPS 66 FERNDALE REFINERY,1.875,Nitrous Oxide
1008018,2020,PHILLIPS 66 FERNDALE REFINERY,44.56,Methane
1008018,2020,PHILLIPS 66 FERNDALE REFINERY,319292.2,Carbon Dioxide
1008110,2020,VALERO CORPUS CHRISTI REFINERY,0.0,Biogenic Carbon dioxide
1008110,2020,VALERO CORPUS CHRISTI REFINERY,9.067,Nitrous Oxide
1008110,2020,VALERO CORPUS CHRISTI REFINERY,424.3,Methane
1008110,2020,VALERO CORPUS CHRISTI REFINERY,1568192.8,Carbon Dioxide
1008271,2020,"VALERO REFINING CO. (PREV. PREMCOR REFINING, PREV. WILLIAMS REFINING LLC)",0.0,Biogenic Carbon dioxide
1008271,2020,"VALERO REFINING CO. (PREV. PREMCOR REFINING, PREV. WILLIAMS REFINING LLC)",2.962,Nitrous Oxide
1008271,2020,"VALERO REFINING CO. (PREV. PREMCOR REFINING, PREV. WILLIAMS REFINING LLC)",191.0,Methane
1008271,2020,"VALERO REFINING CO. (PREV. PREMCOR REFINING, PREV. WILLIAMS REFINING LLC)",506533.0,Carbon Dioxide
1008310,2020,DIAMOND SHAMROCK REFINING VALERO,0.0,Biogenic Carbon dioxide
1008310,2020,DIAMOND SHAMROCK REFINING VALERO,0.576,Nitrous Oxide
1008310,2020,DIAMOND SHAMROCK REFINING VALERO,125.06,Methane
1008310,2020,DIAMOND SHAMROCK REFINING VALERO,99592.1,Carbon Dioxide
1008504,2020,VALERO REFINING CO - CALI FORNIA BENICIA REFINERY,0.0,Biogenic Carbon dioxide
1008504,2020,VALERO REFINING CO - CALI FORNIA BENICIA REFINERY,5.999,Nitrous Oxide
1008504,2020,VALERO REFINING CO - CALI FORNIA BENICIA REFINERY,230.96,Methane
1008504,2020,VALERO REFINING CO - CALI FORNIA BENICIA REFINERY,936663.6,Carbon Dioxide
1008938,2020,VALERO REFINING TEXAS CITY REFINERY,0.0,Biogenic Carbon dioxide
1008938,2020,VALERO REFINING TEXAS CITY REFINERY,4.53,Nitrous Oxide
1008938,2020,VALERO REFINING TEXAS CITY REFINERY,431.06,Methane
1008938,2020,VALERO REFINING TEXAS CITY REFINERY,837755.9,Carbon Dioxide
1009066,2020,FLINT HILLS RESOURCES CORPUS CHRISTI WEST PLANT,0.0,Biogenic Carbon dioxide
1009066,2020,FLINT HILLS RESOURCES CORPUS CHRISTI WEST PLANT,1.974,Nitrous Oxide
1009066,2020,FLINT HILLS RESOURCES CORPUS CHRISTI WEST PLANT,314.55,Methane
1009066,2020,FLINT HILLS RESOURCES CORPUS CHRISTI WEST PLANT,344441.7,Carbon Dioxide
1009067,2020,FLINT HILLS RESOURCES CORPUS CHRISTI EAST PLANT,0.0,Biogenic Carbon dioxide
1009067,2020,FLINT HILLS RESOURCES CORPUS CHRISTI EAST PLANT,1.583,Nitrous Oxide
1009067,2020,FLINT HILLS RESOURCES CORPUS CHRISTI EAST PLANT,88.95,Methane
1009067,2020,FLINT HILLS RESOURCES CORPUS CHRISTI EAST PLANT,273748.6,Carbon Dioxide
1009068,2020,BIG WEST OIL LLC,0.0,Biogenic Carbon dioxide
1009068,2020,BIG WEST OIL LLC,1.908,Nitrous Oxide
1009068,2020,BIG WEST OIL LLC,62.21,Methane
1009068,2020,BIG WEST OIL LLC,126770.3,Carbon Dioxide
1009080,2020,"Valero Refining - New Orleans, L.L.C.",0.0,Biogenic Carbon dioxide
1009080,2020,"Valero Refining - New Orleans, L.L.C.",2.543,Nitrous Oxide
1009080,2020,"Valero Refining - New Orleans, L.L.C.",536.26,Methane
1009080,2020,"Valero Refining - New Orleans, L.L.C.",443165.2,Carbon Dioxide
1009291,2020,"SILVER EAGLE REFINING, INCORPORATED",0.0,Biogenic Carbon dioxide
1009291,2020,"SILVER EAGLE REFINING, INCORPORATED",0.024,Nitrous Oxide
1009291,2020,"SILVER EAGLE REFINING, INCORPORATED",14.41,Methane
1009291,2020,"SILVER EAGLE REFINING, INCORPORATED",2424.0,Carbon Dioxide
1010605,2020,Nixon Refinery,0.0,Biogenic Carbon dioxide
1010605,2020,Nixon Refinery,0.003,Nitrous Oxide
1010605,2020,Nixon Refinery,6.87,Methane
1010605,2020,Nixon Refinery,342.6,Carbon Dioxide
1010774,2020,Valero Wilmington Asphalt Plant,0.0,Biogenic Carbon dioxide
1010774,2020,Valero Wilmington Asphalt Plant,0.0,Carbon Dioxide
1010774,2020,Valero Wilmington Asphalt Plant,0.0,Nitrous Oxide
1010774,2020,Valero Wilmington Asphalt Plant,6.58,Methane
1011345,2020,Greka Refining Company,0.0,Biogenic Carbon dioxide
1011345,2020,Greka Refining Company,0.0,Carbon Dioxide
1011345,2020,Greka Refining Company,0.0,Nitrous Oxide
1011345,2020,Greka Refining Company,1.9,Methane
1011549,2020,Marathon Petroleum Corporation,0.0,Biogenic Carbon dioxide
1011549,2020,Marathon Petroleum Corporation,0.016,Nitrous Oxide
1011549,2020,Marathon Petroleum Corporation,15.7,Methane
1011549,2020,Marathon Petroleum Corporation,1618.7,Carbon Dioxide
1011719,2020,GP Condensate Splitter,0.0,Biogenic Carbon dioxide
1011719,2020,GP Condensate Splitter,0.027,Nitrous Oxide
1011719,2020,GP Condensate Splitter,24.69,Methane
1011719,2020,GP Condensate Splitter,2695.1,Carbon Dioxide
1011920,2020,Buckeye Texas Processing LLC,0.0,Biogenic Carbon dioxide
1011920,2020,Buckeye Texas Processing LLC,0.062,Nitrous Oxide
1011920,2020,Buckeye Texas Processing LLC,31.68,Methane
1011920,2020,Buckeye Texas Processing LLC,6215.8,Carbon Dioxide
1012506,2020,Corpus Christi Terminal Condensate Splitter,0.0,Biogenic Carbon dioxide
1012506,2020,Corpus Christi Terminal Condensate Splitter,0.035,Nitrous Oxide
1012506,2020,Corpus Christi Terminal Condensate Splitter,18.87,Methane
1012506,2020,Corpus Christi Terminal Condensate Splitter,3519.8,Carbon Dioxide
1013186,2020,Hartree Channelview Facility,0.0,Biogenic Carbon dioxide
1013186,2020,Hartree Channelview Facility,0.063,Nitrous Oxide
1013186,2020,Hartree Channelview Facility,50.68,Methane
1013186,2020,Hartree Channelview Facility,6330.9,Carbon Dioxide
1013281,2020,Par West Refinery,0.0,Biogenic Carbon dioxide
1013281,2020,Par West Refinery,0.002,Nitrous Oxide
1013281,2020,Par West Refinery,7.73,Methane
1013281,2020,Par West Refinery,241.3,Carbon Dioxide
