FlowName,Compartment,FlowAmount,Unit,DataReliability,Source,Year,FRS_ID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,FacilityID,FlowChemIdentifier
Anthracene,air,1.67647739952e-05,kg,2.0,NEI,2017,110056255396.0,Green Plains Atkinson LLC,87590 Hillcrest Rd,Atkinson,NE,68713-5000,42.515913,-98.956577,Holt,325193,,15083611,120-12-7
Arsenic,air,0.1098555360903,kg,2.0,NEI,2017,110056255396.0,Green Plains Atkinson LLC,87590 Hillcrest Rd,Atkinson,NE,68713-5000,42.515913,-98.956577,Holt,325193,,15083611,7784-42-1
Benz[a]Anthracene,air,1.508829659568e-05,kg,2.0,NEI,2017,110056255396.0,Green Plains Atkinson LLC,87590 Hillcrest Rd,Atkinson,NE,68713-5000,42.515913,-98.956577,Holt,325193,,15083611,56-55-3
Benzene,air,13.154178730000002,kg,2.0,NEI,2017,110056255396.0,Green Plains Atkinson LLC,87590 Hillcrest Rd,Atkinson,NE,68713-5000,42.515913,-98.956577,Holt,325193,,15083611,27271-55-2
Cadmium,air,0.6039446328839,kg,2.0,NEI,2017,110056255396.0,Green Plains Atkinson LLC,87590 Hillcrest Rd,Atkinson,NE,68713-5000,42.515913,-98.956577,Holt,325193,,15083611,81271-94-5
Carbon Monoxide,air,11811.545314800002,kg,2.0,NEI,2017,110056255396.0,Green Plains Atkinson LLC,87590 Hillcrest Rd,Atkinson,NE,68713-5000,42.515913,-98.956577,Holt,325193,,15083611,50-00-0
Chromium (VI),air,0.0307762423045,kg,2.0,NEI,2017,110056255396.0,Green Plains Atkinson LLC,87590 Hillcrest Rd,Atkinson,NE,68713-5000,42.515913,-98.956577,Holt,325193,,15083611,18540-29-9
Chromium III,air,0.7380038578374001,kg,2.0,NEI,2017,110056255396.0,Green Plains Atkinson LLC,87590 Hillcrest Rd,Atkinson,NE,68713-5000,42.515913,-98.956577,Holt,325193,,15083611,
Chrysene,air,3.07354189912e-06,kg,2.0,NEI,2017,110056255396.0,Green Plains Atkinson LLC,87590 Hillcrest Rd,Atkinson,NE,68713-5000,42.515913,-98.956577,Holt,325193,,15083611,218-01-9
Cobalt,air,0.0461122003342,kg,2.0,NEI,2017,110056255396.0,Green Plains Atkinson LLC,87590 Hillcrest Rd,Atkinson,NE,68713-5000,42.515913,-98.956577,Holt,325193,,15083611,7440-48-4
Fluoranthene,air,0.0023002757704388,kg,2.0,NEI,2017,110056255396.0,Green Plains Atkinson LLC,87590 Hillcrest Rd,Atkinson,NE,68713-5000,42.515913,-98.956577,Holt,325193,,15083611,76774-50-0
Fluorene,air,0.0023552584231607,kg,2.0,NEI,2017,110056255396.0,Green Plains Atkinson LLC,87590 Hillcrest Rd,Atkinson,NE,68713-5000,42.515913,-98.956577,Holt,325193,,15083611,2299-68-5
Lead,air,0.253376697882,kg,2.0,NEI,2017,110056255396.0,Green Plains Atkinson LLC,87590 Hillcrest Rd,Atkinson,NE,68713-5000,42.515913,-98.956577,Holt,325193,,15083611,15875-18-0
Manganese,air,0.2086524902,kg,2.0,NEI,2017,110056255396.0,Green Plains Atkinson LLC,87590 Hillcrest Rd,Atkinson,NE,68713-5000,42.515913,-98.956577,Holt,325193,,15083611,22325-60-6
Mercury,air,2.7941289992e-06,kg,2.0,NEI,2017,110056255396.0,Green Plains Atkinson LLC,87590 Hillcrest Rd,Atkinson,NE,68713-5000,42.515913,-98.956577,Holt,325193,,15083611,7439-97-6
Naphthalene,air,0.083733423657422,kg,2.0,NEI,2017,110056255396.0,Green Plains Atkinson LLC,87590 Hillcrest Rd,Atkinson,NE,68713-5000,42.515913,-98.956577,Holt,325193,,15083611,72931-45-4
Nickel,air,1.1531179870903,kg,2.0,NEI,2017,110056255396.0,Green Plains Atkinson LLC,87590 Hillcrest Rd,Atkinson,NE,68713-5000,42.515913,-98.956577,Holt,325193,,15083611,21595-53-9
Nitrogen Oxides,air,29465.3603552,kg,2.0,NEI,2017,110056255396.0,Green Plains Atkinson LLC,87590 Hillcrest Rd,Atkinson,NE,68713-5000,42.515913,-98.956577,Holt,325193,,15083611,
PM10-PM2.5,air,7012.628758674,kg,2.0,NEI,2017,110056255396.0,Green Plains Atkinson LLC,87590 Hillcrest Rd,Atkinson,NE,68713-5000,42.515913,-98.956577,Holt,325193,,15083611,
PM2.5 Primary (Filt + Cond),air,10038.561180797897,kg,2.0,NEI,2017,110056255396.0,Green Plains Atkinson LLC,87590 Hillcrest Rd,Atkinson,NE,68713-5000,42.515913,-98.956577,Holt,325193,,15083611,
Phenanthrene,air,0.0126793800095177,kg,2.0,NEI,2017,110056255396.0,Green Plains Atkinson LLC,87590 Hillcrest Rd,Atkinson,NE,68713-5000,42.515913,-98.956577,Holt,325193,,15083611,85-01-8
Pyrene,air,0.00366973645277,kg,2.0,NEI,2017,110056255396.0,Green Plains Atkinson LLC,87590 Hillcrest Rd,Atkinson,NE,68713-5000,42.515913,-98.956577,Holt,325193,,15083611,129-00-0
Sulfur Dioxide,air,1534.593706184,kg,2.0,NEI,2017,110056255396.0,Green Plains Atkinson LLC,87590 Hillcrest Rd,Atkinson,NE,68713-5000,42.515913,-98.956577,Holt,325193,,15083611,12396-99-5
Volatile Organic Compounds,air,34207.030228289535,kg,2.0,NEI,2017,110056255396.0,Green Plains Atkinson LLC,87590 Hillcrest Rd,Atkinson,NE,68713-5000,42.515913,-98.956577,Holt,325193,,15083611,
2-Methylnaphthalene,air,0.0434360053512,kg,2.0,NEI,2017,110035761967.0,Standard Ethanol LLC,76080 Road 338,Madrid,NE,69150-4014,40.854,-101.5401,Perkins,325193,,15084311,7419-61-6
Acrolein,air,121.608114397,kg,2.0,NEI,2017,110035761967.0,Standard Ethanol LLC,76080 Road 338,Madrid,NE,69150-4014,40.854,-101.5401,Perkins,325193,,15084311,25314-61-8
Ammonia,air,1442.4237366000002,kg,2.0,NEI,2017,110035761967.0,Standard Ethanol LLC,76080 Road 338,Madrid,NE,69150-4014,40.854,-101.5401,Perkins,325193,,15084311,15194-15-7
Arsenic,air,0.3630009018636,kg,2.0,NEI,2017,110035761967.0,Standard Ethanol LLC,76080 Road 338,Madrid,NE,69150-4014,40.854,-101.5401,Perkins,325193,,15084311,7784-42-1
Benz[a]Anthracene,air,7.892507238e-05,kg,2.0,NEI,2017,110035761967.0,Standard Ethanol LLC,76080 Road 338,Madrid,NE,69150-4014,40.854,-101.5401,Perkins,325193,,15084311,56-55-3
Benzene,air,0.5264967838471265,kg,2.0,NEI,2017,110035761967.0,Standard Ethanol LLC,76080 Road 338,Madrid,NE,69150-4014,40.854,-101.5401,Perkins,325193,,15084311,27271-55-2
Cadmium,air,1.9956431347468,kg,2.0,NEI,2017,110035761967.0,Standard Ethanol LLC,76080 Road 338,Madrid,NE,69150-4014,40.854,-101.5401,Perkins,325193,,15084311,81271-94-5
Carbon Monoxide,air,2204.4589182,kg,2.0,NEI,2017,110035761967.0,Standard Ethanol LLC,76080 Road 338,Madrid,NE,69150-4014,40.854,-101.5401,Perkins,325193,,15084311,50-00-0
Chromium (VI),air,0.101695409354,kg,2.0,NEI,2017,110035761967.0,Standard Ethanol LLC,76080 Road 338,Madrid,NE,69150-4014,40.854,-101.5401,Perkins,325193,,15084311,18540-29-9
Chromium III,air,2.4386214432888003,kg,2.0,NEI,2017,110035761967.0,Standard Ethanol LLC,76080 Road 338,Madrid,NE,69150-4014,40.854,-101.5401,Perkins,325193,,15084311,
Chrysene,air,1.270058636e-05,kg,2.0,NEI,2017,110035761967.0,Standard Ethanol LLC,76080 Road 338,Madrid,NE,69150-4014,40.854,-101.5401,Perkins,325193,,15084311,218-01-9
Cobalt,air,0.1523707489304,kg,2.0,NEI,2017,110035761967.0,Standard Ethanol LLC,76080 Road 338,Madrid,NE,69150-4014,40.854,-101.5401,Perkins,325193,,15084311,7440-48-4
Fluoranthene,air,0.00588672177786,kg,2.0,NEI,2017,110035761967.0,Standard Ethanol LLC,76080 Road 338,Madrid,NE,69150-4014,40.854,-101.5401,Perkins,325193,,15084311,76774-50-0
Fluorene,air,0.005170953018,kg,2.0,NEI,2017,110035761967.0,Standard Ethanol LLC,76080 Road 338,Madrid,NE,69150-4014,40.854,-101.5401,Perkins,325193,,15084311,2299-68-5
Formaldehyde,air,18.80346602142575,kg,2.0,NEI,2017,110035761967.0,Standard Ethanol LLC,76080 Road 338,Madrid,NE,69150-4014,40.854,-101.5401,Perkins,325193,,15084311,50-00-0
Lead,air,0.9073298895584,kg,2.0,NEI,2017,110035761967.0,Standard Ethanol LLC,76080 Road 338,Madrid,NE,69150-4014,40.854,-101.5401,Perkins,325193,,15084311,15875-18-0
Manganese,air,0.6894604024000001,kg,2.0,NEI,2017,110035761967.0,Standard Ethanol LLC,76080 Road 338,Madrid,NE,69150-4014,40.854,-101.5401,Perkins,325193,,15084311,22325-60-6
Naphthalene,air,0.1529347275395632,kg,2.0,NEI,2017,110035761967.0,Standard Ethanol LLC,76080 Road 338,Madrid,NE,69150-4014,40.854,-101.5401,Perkins,325193,,15084311,72931-45-4
Nickel,air,3.8103029138636,kg,2.0,NEI,2017,110035761967.0,Standard Ethanol LLC,76080 Road 338,Madrid,NE,69150-4014,40.854,-101.5401,Perkins,325193,,15084311,21595-53-9
Nitrogen Oxides,air,12573.580496400002,kg,2.0,NEI,2017,110035761967.0,Standard Ethanol LLC,76080 Road 338,Madrid,NE,69150-4014,40.854,-101.5401,Perkins,325193,,15084311,
PM10-PM2.5,air,876.5486649953073,kg,2.0,NEI,2017,110035761967.0,Standard Ethanol LLC,76080 Road 338,Madrid,NE,69150-4014,40.854,-101.5401,Perkins,325193,,15084311,
PM2.5 Primary (Filt + Cond),air,12549.996189732405,kg,2.0,NEI,2017,110035761967.0,Standard Ethanol LLC,76080 Road 338,Madrid,NE,69150-4014,40.854,-101.5401,Perkins,325193,,15084311,
Phenanthrene,air,0.0306809879068,kg,2.0,NEI,2017,110035761967.0,Standard Ethanol LLC,76080 Road 338,Madrid,NE,69150-4014,40.854,-101.5401,Perkins,325193,,15084311,85-01-8
Pyrene,air,0.0089629852312,kg,2.0,NEI,2017,110035761967.0,Standard Ethanol LLC,76080 Road 338,Madrid,NE,69150-4014,40.854,-101.5401,Perkins,325193,,15084311,129-00-0
Sulfur Dioxide,air,281.227360118474,kg,2.0,NEI,2017,110035761967.0,Standard Ethanol LLC,76080 Road 338,Madrid,NE,69150-4014,40.854,-101.5401,Perkins,325193,,15084311,12396-99-5
Toluene,air,0.8524240209528736,kg,2.0,NEI,2017,110035761967.0,Standard Ethanol LLC,76080 Road 338,Madrid,NE,69150-4014,40.854,-101.5401,Perkins,325193,,15084311,8/4/01
Volatile Organic Compounds,air,43385.35303147267,kg,2.0,NEI,2017,110035761967.0,Standard Ethanol LLC,76080 Road 338,Madrid,NE,69150-4014,40.854,-101.5401,Perkins,325193,,15084311,
Anthracene,air,5.44310844e-05,kg,2.0,NEI,2017,110028118748.0,Valero Renewable Fuels Company,2615 260th St,Albion,NE,68620-5860,41.677899,-97.978324,Boone,325193,,15085111,120-12-7
Benz[a]Anthracene,air,4.898797596e-05,kg,2.0,NEI,2017,110028118748.0,Valero Renewable Fuels Company,2615 260th St,Albion,NE,68620-5860,41.677899,-97.978324,Boone,325193,,15085111,56-55-3
Carbon Monoxide,air,51772.03539002295,kg,2.0,NEI,2017,110028118748.0,Valero Renewable Fuels Company,2615 260th St,Albion,NE,68620-5860,41.677899,-97.978324,Boone,325193,,15085111,50-00-0
Chrysene,air,9.97903214e-06,kg,2.0,NEI,2017,110028118748.0,Valero Renewable Fuels Company,2615 260th St,Albion,NE,68620-5860,41.677899,-97.978324,Boone,325193,,15085111,218-01-9
Fluoranthene,air,0.0002222602613,kg,2.0,NEI,2017,110028118748.0,Valero Renewable Fuels Company,2615 260th St,Albion,NE,68620-5860,41.677899,-97.978324,Boone,325193,,15085111,76774-50-0
Fluorene,air,0.00085366084034,kg,2.0,NEI,2017,110028118748.0,Valero Renewable Fuels Company,2615 260th St,Albion,NE,68620-5860,41.677899,-97.978324,Boone,325193,,15085111,2299-68-5
Mercury,air,9.0718474e-06,kg,2.0,NEI,2017,110028118748.0,Valero Renewable Fuels Company,2615 260th St,Albion,NE,68620-5860,41.677899,-97.978324,Boone,325193,,15085111,7439-97-6
Naphthalene,air,0.0021681715286,kg,2.0,NEI,2017,110028118748.0,Valero Renewable Fuels Company,2615 260th St,Albion,NE,68620-5860,41.677899,-97.978324,Boone,325193,,15085111,72931-45-4
Nitrogen Oxides,air,62795.87219508095,kg,2.0,NEI,2017,110028118748.0,Valero Renewable Fuels Company,2615 260th St,Albion,NE,68620-5860,41.677899,-97.978324,Boone,325193,,15085111,
PM10-PM2.5,air,2843.3891305819925,kg,2.0,NEI,2017,110028118748.0,Valero Renewable Fuels Company,2615 260th St,Albion,NE,68620-5860,41.677899,-97.978324,Boone,325193,,15085111,
PM2.5 Primary (Filt + Cond),air,23462.98391723034,kg,2.0,NEI,2017,110028118748.0,Valero Renewable Fuels Company,2615 260th St,Albion,NE,68620-5860,41.677899,-97.978324,Boone,325193,,15085111,
Phenanthrene,air,0.00086001113352,kg,2.0,NEI,2017,110028118748.0,Valero Renewable Fuels Company,2615 260th St,Albion,NE,68620-5860,41.677899,-97.978324,Boone,325193,,15085111,85-01-8
Pyrene,air,0.00013970644996,kg,2.0,NEI,2017,110028118748.0,Valero Renewable Fuels Company,2615 260th St,Albion,NE,68620-5860,41.677899,-97.978324,Boone,325193,,15085111,129-00-0
Sulfur Dioxide,air,698.623240429422,kg,2.0,NEI,2017,110028118748.0,Valero Renewable Fuels Company,2615 260th St,Albion,NE,68620-5860,41.677899,-97.978324,Boone,325193,,15085111,12396-99-5
Volatile Organic Compounds,air,60940.49378906159,kg,2.0,NEI,2017,110028118748.0,Valero Renewable Fuels Company,2615 260th St,Albion,NE,68620-5860,41.677899,-97.978324,Boone,325193,,15085111,
2-Methylnaphthalene,air,0.0166410720621356,kg,2.0,NEI,2017,110030439835.0,"PINNACLE ETHANOL, LLC DBA POET BIOREFINING CORNING",1680 BROOKS RD,CORNING,IA,50841,40.9659,-94.7952,Adams,325193,,15414511,7419-61-6
Acenaphthene,air,0.0011137363318629,kg,2.0,NEI,2017,110030439835.0,"PINNACLE ETHANOL, LLC DBA POET BIOREFINING CORNING",1680 BROOKS RD,CORNING,IA,50841,40.9659,-94.7952,Adams,325193,,15414511,83-32-9
Acenaphthylene,air,0.0021967651932822,kg,2.0,NEI,2017,110030439835.0,"PINNACLE ETHANOL, LLC DBA POET BIOREFINING CORNING",1680 BROOKS RD,CORNING,IA,50841,40.9659,-94.7952,Adams,325193,,15414511,208-96-8
Anthracene,air,0.0002929020257709,kg,2.0,NEI,2017,110030439835.0,"PINNACLE ETHANOL, LLC DBA POET BIOREFINING CORNING",1680 BROOKS RD,CORNING,IA,50841,40.9659,-94.7952,Adams,325193,,15414511,120-12-7
Arsenic,air,0.1390718165192768,kg,2.0,NEI,2017,110030439835.0,"PINNACLE ETHANOL, LLC DBA POET BIOREFINING CORNING",1680 BROOKS RD,CORNING,IA,50841,40.9659,-94.7952,Adams,325193,,15414511,7784-42-1
Benz[a]Anthracene,air,0.000147632069441,kg,2.0,NEI,2017,110030439835.0,"PINNACLE ETHANOL, LLC DBA POET BIOREFINING CORNING",1680 BROOKS RD,CORNING,IA,50841,40.9659,-94.7952,Adams,325193,,15414511,56-55-3
Benzo[b]Fluoranthene,air,0.0002645566684382,kg,2.0,NEI,2017,110030439835.0,"PINNACLE ETHANOL, LLC DBA POET BIOREFINING CORNING",1680 BROOKS RD,CORNING,IA,50841,40.9659,-94.7952,Adams,325193,,15414511,205-99-2
Cadmium,air,0.7645648108547898,kg,2.0,NEI,2017,110030439835.0,"PINNACLE ETHANOL, LLC DBA POET BIOREFINING CORNING",1680 BROOKS RD,CORNING,IA,50841,40.9659,-94.7952,Adams,325193,,15414511,81271-94-5
Carbon Monoxide,air,16161.024407035202,kg,1.0,NEI,2017,110030439835.0,"PINNACLE ETHANOL, LLC DBA POET BIOREFINING CORNING",1680 BROOKS RD,CORNING,IA,50841,40.9659,-94.7952,Adams,325193,,15414511,50-00-0
Chromium (VI),air,0.0389612401454764,kg,2.0,NEI,2017,110030439835.0,"PINNACLE ETHANOL, LLC DBA POET BIOREFINING CORNING",1680 BROOKS RD,CORNING,IA,50841,40.9659,-94.7952,Adams,325193,,15414511,18540-29-9
Chromium III,air,0.9342773314884752,kg,2.0,NEI,2017,110030439835.0,"PINNACLE ETHANOL, LLC DBA POET BIOREFINING CORNING",1680 BROOKS RD,CORNING,IA,50841,40.9659,-94.7952,Adams,325193,,15414511,
Chrysene,air,0.0003637654191026,kg,2.0,NEI,2017,110030439835.0,"PINNACLE ETHANOL, LLC DBA POET BIOREFINING CORNING",1680 BROOKS RD,CORNING,IA,50841,40.9659,-94.7952,Adams,325193,,15414511,218-01-9
Cobalt,air,0.058375824217968,kg,2.0,NEI,2017,110030439835.0,"PINNACLE ETHANOL, LLC DBA POET BIOREFINING CORNING",1680 BROOKS RD,CORNING,IA,50841,40.9659,-94.7952,Adams,325193,,15414511,7440-48-4
Fluoranthene,air,0.003072169930979,kg,2.0,NEI,2017,110030439835.0,"PINNACLE ETHANOL, LLC DBA POET BIOREFINING CORNING",1680 BROOKS RD,CORNING,IA,50841,40.9659,-94.7952,Adams,325193,,15414511,76774-50-0
Fluorene,air,0.005027024864104,kg,2.0,NEI,2017,110030439835.0,"PINNACLE ETHANOL, LLC DBA POET BIOREFINING CORNING",1680 BROOKS RD,CORNING,IA,50841,40.9659,-94.7952,Adams,325193,,15414511,2299-68-5
Lead,air,0.3476135052979455,kg,2.0,NEI,2017,110030439835.0,"PINNACLE ETHANOL, LLC DBA POET BIOREFINING CORNING",1680 BROOKS RD,CORNING,IA,50841,40.9659,-94.7952,Adams,325193,,15414511,15875-18-0
Manganese,air,0.2641440009862807,kg,2.0,NEI,2017,110030439835.0,"PINNACLE ETHANOL, LLC DBA POET BIOREFINING CORNING",1680 BROOKS RD,CORNING,IA,50841,40.9659,-94.7952,Adams,325193,,15414511,22325-60-6
Naphthalene,air,0.4252321065334262,kg,2.0,NEI,2017,110030439835.0,"PINNACLE ETHANOL, LLC DBA POET BIOREFINING CORNING",1680 BROOKS RD,CORNING,IA,50841,40.9659,-94.7952,Adams,325193,,15414511,72931-45-4
Nickel,air,1.4597918214506809,kg,2.0,NEI,2017,110030439835.0,"PINNACLE ETHANOL, LLC DBA POET BIOREFINING CORNING",1680 BROOKS RD,CORNING,IA,50841,40.9659,-94.7952,Adams,325193,,15414511,21595-53-9
Nitrogen Oxides,air,62849.577350252,kg,1.0074249636979322,NEI,2017,110030439835.0,"PINNACLE ETHANOL, LLC DBA POET BIOREFINING CORNING",1680 BROOKS RD,CORNING,IA,50841,40.9659,-94.7952,Adams,325193,,15414511,
PM10-PM2.5,air,5356.46141111312,kg,1.99164051161067,NEI,2017,110030439835.0,"PINNACLE ETHANOL, LLC DBA POET BIOREFINING CORNING",1680 BROOKS RD,CORNING,IA,50841,40.9659,-94.7952,Adams,325193,,15414511,
PM2.5 Primary (Filt + Cond),air,19167.62106185927,kg,1.379206837074649,NEI,2017,110030439835.0,"PINNACLE ETHANOL, LLC DBA POET BIOREFINING CORNING",1680 BROOKS RD,CORNING,IA,50841,40.9659,-94.7952,Adams,325193,,15414511,
Phenanthrene,air,0.0214626929303303,kg,2.0,NEI,2017,110030439835.0,"PINNACLE ETHANOL, LLC DBA POET BIOREFINING CORNING",1680 BROOKS RD,CORNING,IA,50841,40.9659,-94.7952,Adams,325193,,15414511,85-01-8
Pyrene,air,0.0043161212598011,kg,2.0,NEI,2017,110030439835.0,"PINNACLE ETHANOL, LLC DBA POET BIOREFINING CORNING",1680 BROOKS RD,CORNING,IA,50841,40.9659,-94.7952,Adams,325193,,15414511,129-00-0
Sulfur Dioxide,air,716.775009173608,kg,2.044689012607371,NEI,2017,110030439835.0,"PINNACLE ETHANOL, LLC DBA POET BIOREFINING CORNING",1680 BROOKS RD,CORNING,IA,50841,40.9659,-94.7952,Adams,325193,,15414511,12396-99-5
Volatile Organic Compounds,air,67114.48672169878,kg,1.4391368071691368,NEI,2017,110030439835.0,"PINNACLE ETHANOL, LLC DBA POET BIOREFINING CORNING",1680 BROOKS RD,CORNING,IA,50841,40.9659,-94.7952,Adams,325193,,15414511,
Xylenes (Mixed Isomers),air,0.0315372832116249,kg,2.0,NEI,2017,110030439835.0,"PINNACLE ETHANOL, LLC DBA POET BIOREFINING CORNING",1680 BROOKS RD,CORNING,IA,50841,40.9659,-94.7952,Adams,325193,,15414511,
Acenaphthene,air,0.0006749063787398,kg,2.0,NEI,2017,110022575480.0,"VALERO RENEWABLE FUELS CO, LLC - ALBERT CITY",2356 510TH ST,ALBERT CITY,IA,50510,42.7735,-94.9408,Buena Vista,325193,,15414611,83-32-9
Acenaphthylene,air,0.0013312045222229,kg,2.0,NEI,2017,110022575480.0,"VALERO RENEWABLE FUELS CO, LLC - ALBERT CITY",2356 510TH ST,ALBERT CITY,IA,50510,42.7735,-94.9408,Buena Vista,325193,,15414611,208-96-8
Anthracene,air,0.0001774939362963,kg,2.0,NEI,2017,110022575480.0,"VALERO RENEWABLE FUELS CO, LLC - ALBERT CITY",2356 510TH ST,ALBERT CITY,IA,50510,42.7735,-94.9408,Buena Vista,325193,,15414611,120-12-7
Benz[a]Anthracene,air,8.946266950422726e-05,kg,2.0,NEI,2017,110022575480.0,"VALERO RENEWABLE FUELS CO, LLC - ALBERT CITY",2356 510TH ST,ALBERT CITY,IA,50510,42.7735,-94.9408,Buena Vista,325193,,15414611,56-55-3
Benzo[b]Fluoranthene,air,0.0001603171037515,kg,2.0,NEI,2017,110022575480.0,"VALERO RENEWABLE FUELS CO, LLC - ALBERT CITY",2356 510TH ST,ALBERT CITY,IA,50510,42.7735,-94.9408,Buena Vista,325193,,15414611,205-99-2
Carbon Monoxide,air,31481.598397914284,kg,1.0009371653161114,NEI,2017,110022575480.0,"VALERO RENEWABLE FUELS CO, LLC - ALBERT CITY",2356 510TH ST,ALBERT CITY,IA,50510,42.7735,-94.9408,Buena Vista,325193,,15414611,50-00-0
Chrysene,air,0.0002204360176584,kg,2.0,NEI,2017,110022575480.0,"VALERO RENEWABLE FUELS CO, LLC - ALBERT CITY",2356 510TH ST,ALBERT CITY,IA,50510,42.7735,-94.9408,Buena Vista,325193,,15414611,218-01-9
Fluoranthene,air,0.0005811495010994,kg,2.0,NEI,2017,110022575480.0,"VALERO RENEWABLE FUELS CO, LLC - ALBERT CITY",2356 510TH ST,ALBERT CITY,IA,50510,42.7735,-94.9408,Buena Vista,325193,,15414611,76774-50-0
Fluorene,air,0.0018457937972112,kg,2.0,NEI,2017,110022575480.0,"VALERO RENEWABLE FUELS CO, LLC - ALBERT CITY",2356 510TH ST,ALBERT CITY,IA,50510,42.7735,-94.9408,Buena Vista,325193,,15414611,2299-68-5
Lead,air,9.311525608308,kg,2.0,NEI,2017,110022575480.0,"VALERO RENEWABLE FUELS CO, LLC - ALBERT CITY",2356 510TH ST,ALBERT CITY,IA,50510,42.7735,-94.9408,Buena Vista,325193,,15414611,15875-18-0
Naphthalene,air,0.014457007600363,kg,2.0,NEI,2017,110022575480.0,"VALERO RENEWABLE FUELS CO, LLC - ALBERT CITY",2356 510TH ST,ALBERT CITY,IA,50510,42.7735,-94.9408,Buena Vista,325193,,15414611,72931-45-4
Nitrogen Oxides,air,81705.95103888758,kg,1.0015032854905404,NEI,2017,110022575480.0,"VALERO RENEWABLE FUELS CO, LLC - ALBERT CITY",2356 510TH ST,ALBERT CITY,IA,50510,42.7735,-94.9408,Buena Vista,325193,,15414611,
PM10-PM2.5,air,3625.7574066335146,kg,1.4321470426358198,NEI,2017,110022575480.0,"VALERO RENEWABLE FUELS CO, LLC - ALBERT CITY",2356 510TH ST,ALBERT CITY,IA,50510,42.7735,-94.9408,Buena Vista,325193,,15414611,
PM2.5 Primary (Filt + Cond),air,25224.93947438712,kg,3.602809033349057,NEI,2017,110022575480.0,"VALERO RENEWABLE FUELS CO, LLC - ALBERT CITY",2356 510TH ST,ALBERT CITY,IA,50510,42.7735,-94.9408,Buena Vista,325193,,15414611,
Phenanthrene,air,0.0058830651465979,kg,2.0,NEI,2017,110022575480.0,"VALERO RENEWABLE FUELS CO, LLC - ALBERT CITY",2356 510TH ST,ALBERT CITY,IA,50510,42.7735,-94.9408,Buena Vista,325193,,15414611,85-01-8
Pyrene,air,0.0005346289129572,kg,2.0,NEI,2017,110022575480.0,"VALERO RENEWABLE FUELS CO, LLC - ALBERT CITY",2356 510TH ST,ALBERT CITY,IA,50510,42.7735,-94.9408,Buena Vista,325193,,15414611,129-00-0
Sulfur Dioxide,air,198.06927302316,kg,1.0067969258109135,NEI,2017,110022575480.0,"VALERO RENEWABLE FUELS CO, LLC - ALBERT CITY",2356 510TH ST,ALBERT CITY,IA,50510,42.7735,-94.9408,Buena Vista,325193,,15414611,12396-99-5
Volatile Organic Compounds,air,42528.78523120262,kg,1.170924477190968,NEI,2017,110022575480.0,"VALERO RENEWABLE FUELS CO, LLC - ALBERT CITY",2356 510TH ST,ALBERT CITY,IA,50510,42.7735,-94.9408,Buena Vista,325193,,15414611,
Xylenes (Mixed Isomers),air,0.0214628732968003,kg,2.0,NEI,2017,110022575480.0,"VALERO RENEWABLE FUELS CO, LLC - ALBERT CITY",2356 510TH ST,ALBERT CITY,IA,50510,42.7735,-94.9408,Buena Vista,325193,,15414611,
Benzene,air,9.0718474,kg,4.0,NEI,2017,110035761930.0,"GREEN PLAINS ETHANOL STORAGE, LLC (GP SUPERIOR)",1495 320TH AVE,SUPERIOR,IA,51360,43.4306,-94.95838,Dickinson,325193,,15414711,27271-55-2
Carbon Monoxide,air,18724.2930336,kg,1.0101744186046513,NEI,2017,110035761930.0,"GREEN PLAINS ETHANOL STORAGE, LLC (GP SUPERIOR)",1495 320TH AVE,SUPERIOR,IA,51360,43.4306,-94.95838,Dickinson,325193,,15414711,50-00-0
Naphthalene,air,0.0021681715286,kg,2.0,NEI,2017,110035761930.0,"GREEN PLAINS ETHANOL STORAGE, LLC (GP SUPERIOR)",1495 320TH AVE,SUPERIOR,IA,51360,43.4306,-94.95838,Dickinson,325193,,15414711,72931-45-4
Nitrogen Oxides,air,51328.51258920001,kg,1.0017674089784374,NEI,2017,110035761930.0,"GREEN PLAINS ETHANOL STORAGE, LLC (GP SUPERIOR)",1495 320TH AVE,SUPERIOR,IA,51360,43.4306,-94.95838,Dickinson,325193,,15414711,
PM10-PM2.5,air,1079.5498406000006,kg,1.4875045075563036,NEI,2017,110035761930.0,"GREEN PLAINS ETHANOL STORAGE, LLC (GP SUPERIOR)",1495 320TH AVE,SUPERIOR,IA,51360,43.4306,-94.95838,Dickinson,325193,,15414711,
PM2.5 Primary (Filt + Cond),air,15524.289581724,kg,1.451865876605542,NEI,2017,110035761930.0,"GREEN PLAINS ETHANOL STORAGE, LLC (GP SUPERIOR)",1495 320TH AVE,SUPERIOR,IA,51360,43.4306,-94.95838,Dickinson,325193,,15414711,
Sulfur Dioxide,air,1453.77443206688,kg,1.2636560599858224,NEI,2017,110035761930.0,"GREEN PLAINS ETHANOL STORAGE, LLC (GP SUPERIOR)",1495 320TH AVE,SUPERIOR,IA,51360,43.4306,-94.95838,Dickinson,325193,,15414711,12396-99-5
Toluene,air,0.01043262451,kg,2.0,NEI,2017,110035761930.0,"GREEN PLAINS ETHANOL STORAGE, LLC (GP SUPERIOR)",1495 320TH AVE,SUPERIOR,IA,51360,43.4306,-94.95838,Dickinson,325193,,15414711,8/4/01
