,TRIFD,FACILITY NAME,PRIMARY NAICS,NAICS 2,NAICS 3,NAICS 4,NAICS 5,NAICS 6,PARENT CO NAME,FRS ID,FRS_ID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,FacilityID,Source,_merge
2950,84104STRBR976PI,STAR FOUNDRY & MACHINE,331513,issues,issues,issues,issues,issues,issues,110000469369.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2955,53151WNTHD16300,WENTHE-DAVIDSON ENGINEERING CO .,331221,issues,issues,issues,issues,issues,issues,110001929496.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2963,15136STNDR75NIC,STANDARD FORGED PRODUCTS LLC PLT 1112,332111,issues,issues,issues,issues,issues,ARCOSA INC.,110025330933.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2978,44102LCNND7990B,ALCON INDUSTRIES INC,331513,issues,issues,issues,issues,issues,issues,110000386387.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2980,08077HGNSCRIVER,HOEGANAES CORP,331110,issues,issues,issues,issues,issues,GKN N.A. INC,110000603160.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2984,77474MSSFL57USH,MAASS FLANGE CORP.- SEALY,332111,issues,issues,issues,issues,issues,issues,110025317379.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2986,92570CRFTC24100,CRAFTECH METAL FORMING INC,331492,issues,issues,issues,issues,issues,issues,110000479679.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
2997,13440RMSTR530HE,WORTHINGTON STEEL ROME LLC,331221,issues,issues,issues,issues,issues,WORTHINGTON INDUSTRIES INC,110000325853.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
3010,74063WLLNG404SM,GERDAU - SAND SPRINGS RAIL PRODUCTS,332111,issues,issues,issues,issues,issues,GERDAU GROUP,110000454730.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
3012,4568WMCGNN74CUN,MCGINNIS INC.,336611,issues,issues,issues,issues,issues,issues,110039084497.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
3013,3811WJBLCR5238L,JABIL CIRCUIT INC,331492,issues,issues,issues,issues,issues,JABIL CIRCUIT INC,110070068341.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
3024,01069PRFLS7FIRS,PROFILES INC,331221,issues,issues,issues,issues,issues,issues,110001956811.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
3030,66002NTRLN2604I,PROGRESS RAIL- FASTENER DIV,332111,issues,issues,issues,issues,issues,CATERPILLAR INC,110001354392.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
3038,36201FMCCR2101W,BAE SYSTEMS PLATFORMS & SERVICES LP,332111,issues,issues,issues,issues,issues,BAE SYSTEMS INC,110042012014.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
3041,35603MTCHS331MA,STEEL TECHNOLOGIES LLC,331221,issues,issues,issues,issues,issues,NUMIT LLC,110001713780.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
3043,44601TWFRG562WE,T & W FORGE LLC,332111,issues,issues,issues,issues,issues,SIFCO INDUSTRIES INC,110001624145.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
3044,7245WXSXXX75JNE,AXIS,332111,issues,issues,issues,issues,issues,issues,110033643289.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
3049,1870WGNRLD15HIG,GENERAL DYNAMICS OTS (WILKES-BARRE) LLC,332111,issues,issues,issues,issues,issues,GENERAL DYNAMICS ORDNANCE & TACTICAL SYSTEMS,110071018365.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
3053,18032PHNXFFRONT,PHOENIX FORGING CO INC,332111,issues,issues,issues,issues,issues,issues,110022532838.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
3056,9206WVLLYM13125,VALLEY METALS LLC,331221,331491.0,issues,issues,issues,issues,VALLEY METALS LLC,110018977142.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
3057,48188STLTC5501B,STEEL TECHNOLOGIES LLC,331221,issues,issues,issues,issues,issues,NUMIT LLC,110006743453.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
3058,17046RGLCS307N9,REGAL CAST INC.,331513,issues,issues,issues,issues,issues,PRL INC,110001087270.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
3059,06801VTTCR7TRWB,VITTA CORP,331492,issues,issues,issues,issues,issues,issues,110017718923.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
3061,44094STLTC2220J,STEEL TECHNOLOGIES LLC,331221,issues,issues,issues,issues,issues,NUMIT LLC,110046569913.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
3063,06457BRDNF99TUT,BOURDON FORGE CO INC,332111,332510.0,332112.0,issues,issues,issues,issues,110002089169.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
3066,4412WPRSRT715BE,PRESRITE BESSEMER,332111,issues,issues,issues,issues,issues,issues,110067538061.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
3069,19014PYRMT5CMER,PYROPURE INC DBA PYROMET,331492,issues,issues,issues,issues,issues,issues,110001061715.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
3071,9800WSGYPS41CST,US GYPSUM CO AUBURN PLANT,331221,327420.0,issues,issues,issues,issues,USG CORP,110005307042.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
3072,30120BLSSL8DENT,NUCOR BRIGHT BAR CARTERSVILLE LLC,331221,issues,issues,issues,issues,issues,NUCOR CORP,110000356338.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
3073,75601LBSMN900FI,LEBUS MANUFACTURING,332111,issues,issues,issues,issues,issues,THE CROSBY GROUP,110000458148.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
3075,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,110000582977.0,UNION ELECTRIC STEEL CORP,RT 18,BURGETTSTOWN,PA,15021,40.4077,-80.4053,WASHINGTON,332111,nan,15021NNLCTPOBOX,TRI,right_only
