FlowName,Compartment,FlowAmount,Unit,DataReliability,Source,Year,FRS_ID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,FacilityID,FlowChemIdentifier
Carbon Dioxide,air,31994800.0,kg,2.0563247777763887,GHGRP,2011.0,110000582977.0,UNION ELEC HARMON CREEK PLT,31 UNION ELECTRIC STEEL ROAD ROUTE 18 NORTH,BURGETTSTOWN,PA,15021,40.411247,-80.408185,WASHINGTON COUNTY,333516,,1000399,18923-20-1
Methane,air,160.0,kg,2.0,GHGRP,2011.0,110000582977.0,UNION ELEC HARMON CREEK PLT,31 UNION ELECTRIC STEEL ROAD ROUTE 18 NORTH,BURGETTSTOWN,PA,15021,40.411247,-80.408185,WASHINGTON COUNTY,333516,,1000399,74-82-8
Nitrous Oxide,air,40.0,kg,2.0,GHGRP,2011.0,110000582977.0,UNION ELEC HARMON CREEK PLT,31 UNION ELECTRIC STEEL ROAD ROUTE 18 NORTH,BURGETTSTOWN,PA,15021,40.411247,-80.408185,WASHINGTON COUNTY,333516,,1000399,126386-65-0
Carbon Dioxide,air,11369260200.0,kg,2.6761404581100185,GHGRP,2011.0,110000398374.0,US Steel Corp - Gary Works,1 NORTH BROADWAY,GARY,IN,46402,41.6133,-87.3281,Lake,331111,,1000418,18923-20-1
Methane,air,2752890.0,kg,4.967372470385667,GHGRP,2011.0,110000398374.0,US Steel Corp - Gary Works,1 NORTH BROADWAY,GARY,IN,46402,41.6133,-87.3281,Lake,331111,,1000418,74-82-8
Nitrous Oxide,air,7119.0,kg,2.2473662031184154,GHGRP,2011.0,110000398374.0,US Steel Corp - Gary Works,1 NORTH BROADWAY,GARY,IN,46402,41.6133,-87.3281,Lake,331111,,1000418,126386-65-0
Carbon Dioxide,air,3934892400.0,kg,2.759292477730776,GHGRP,2011.0,110000397794.0,ArcelorMittal Indiana Harbor LLC,3001 Dickey Road,East Chicago,IN,46312,41.651165,-87.459167,LAKE,331111,,1000588,18923-20-1
Methane,air,9460.0,kg,2.0158562367864694,GHGRP,2011.0,110000397794.0,ArcelorMittal Indiana Harbor LLC,3001 Dickey Road,East Chicago,IN,46312,41.651165,-87.459167,LAKE,331111,,1000588,74-82-8
Nitrous Oxide,air,2215.0,kg,2.3372460496614,GHGRP,2011.0,110000397794.0,ArcelorMittal Indiana Harbor LLC,3001 Dickey Road,East Chicago,IN,46312,41.651165,-87.459167,LAKE,331111,,1000588,126386-65-0
Carbon Dioxide,air,40205600.0,kg,3.1120167339873053,GHGRP,2011.0,110071160525.0,EXIDE CORP READING SMELTER DIV,None,READING,PA,19605,40.378296,-75.913897,BERKS,331492,,1000601,18923-20-1
Methane,air,1150.0,kg,2.0,GHGRP,2011.0,110071160525.0,EXIDE CORP READING SMELTER DIV,None,READING,PA,19605,40.378296,-75.913897,BERKS,331492,,1000601,74-82-8
Nitrous Oxide,air,160.0,kg,2.0,GHGRP,2011.0,110071160525.0,EXIDE CORP READING SMELTER DIV,None,READING,PA,19605,40.378296,-75.913897,BERKS,331492,,1000601,126386-65-0
Biogenic CO2,air,608800.0,kg,5.0,GHGRP,2011.0,110071160525.0,EXIDE CORP READING SMELTER DIV,None,READING,PA,19605,40.378296,-75.913897,BERKS,331492,,1000601,
Carbon Dioxide,air,19284000.0,kg,2.670970752955818,GHGRP,2011.0,110000342889.0,ROANOKE ELECTRIC STEEL CORPORATION,102 WESTSIDE BOULEVARD,ROANOKE,VA,24017,37.27251,-79.99861,ROANOKE CITY,331111,,1000714,18923-20-1
Methane,air,280.0,kg,2.0,GHGRP,2011.0,110000342889.0,ROANOKE ELECTRIC STEEL CORPORATION,102 WESTSIDE BOULEVARD,ROANOKE,VA,24017,37.27251,-79.99861,ROANOKE CITY,331111,,1000714,74-82-8
Nitrous Oxide,air,30.0,kg,2.0,GHGRP,2011.0,110000342889.0,ROANOKE ELECTRIC STEEL CORPORATION,102 WESTSIDE BOULEVARD,ROANOKE,VA,24017,37.27251,-79.99861,ROANOKE CITY,331111,,1000714,126386-65-0
Carbon Dioxide,air,2108748100.0,kg,3.310206847370722,GHGRP,2011.0,110010534261.0,Toledo Refining Company,1819 WOODVILLE RD.,OREGON,OH,43616,41.6328,-83.5019,LUCAS,561210,,1001056,18923-20-1
Methane,air,757710.0,kg,4.786039513798155,GHGRP,2011.0,110010534261.0,Toledo Refining Company,1819 WOODVILLE RD.,OREGON,OH,43616,41.6328,-83.5019,LUCAS,561210,,1001056,74-82-8
Nitrous Oxide,air,16456.0,kg,3.145053475935829,GHGRP,2011.0,110010534261.0,Toledo Refining Company,1819 WOODVILLE RD.,OREGON,OH,43616,41.6328,-83.5019,LUCAS,561210,,1001056,126386-65-0
Biogenic CO2,air,12000.0,kg,5.0,GHGRP,2011.0,110010534261.0,Toledo Refining Company,1819 WOODVILLE RD.,OREGON,OH,43616,41.6328,-83.5019,LUCAS,561210,,1001056,
Carbon Dioxide,air,89059300.0,kg,3.049344650137605,GHGRP,2011.0,110041343267.0,GERDAU AMERISTEEL CARTERSVILLE STEEL MILL,384 OLD GRASSDALE RD NE,CARTERSVILLE,GA,30121,34.242779,-84.797775,BARTOW COUNTY,331111,,1001103,18923-20-1
Methane,air,1090.0,kg,2.0,GHGRP,2011.0,110041343267.0,GERDAU AMERISTEEL CARTERSVILLE STEEL MILL,384 OLD GRASSDALE RD NE,CARTERSVILLE,GA,30121,34.242779,-84.797775,BARTOW COUNTY,331111,,1001103,74-82-8
Nitrous Oxide,air,109.0,kg,2.0,GHGRP,2011.0,110041343267.0,GERDAU AMERISTEEL CARTERSVILLE STEEL MILL,384 OLD GRASSDALE RD NE,CARTERSVILLE,GA,30121,34.242779,-84.797775,BARTOW COUNTY,331111,,1001103,126386-65-0
Carbon Dioxide,air,429068800.0,kg,2.35311469862176,GHGRP,2011.0,110042081939.0,MOUNTAIN STATE CARBON,1851 MAIN ST,FOLLANSBEE,WV,26037,40.34361,-80.60667,BROOKE,331111,,1001563,18923-20-1
Methane,air,4450.0,kg,2.2831460674157302,GHGRP,2011.0,110042081939.0,MOUNTAIN STATE CARBON,1851 MAIN ST,FOLLANSBEE,WV,26037,40.34361,-80.60667,BROOKE,331111,,1001563,74-82-8
Nitrous Oxide,air,890.0,kg,2.2932584269662923,GHGRP,2011.0,110042081939.0,MOUNTAIN STATE CARBON,1851 MAIN ST,FOLLANSBEE,WV,26037,40.34361,-80.60667,BROOKE,331111,,1001563,126386-65-0
Carbon Dioxide,air,245028400.0,kg,4.790663449624615,GHGRP,2011.0,110008797864.0,US Steel - Keetac,1 MINE ROAD,KEEWATIN,MN,55753,47.41326,-93.06357,SAINT LOUIS,212210,,1001618,18923-20-1
Methane,air,320.0,kg,2.0,GHGRP,2011.0,110008797864.0,US Steel - Keetac,1 MINE ROAD,KEEWATIN,MN,55753,47.41326,-93.06357,SAINT LOUIS,212210,,1001618,74-82-8
Nitrous Oxide,air,32.0,kg,2.0,GHGRP,2011.0,110008797864.0,US Steel - Keetac,1 MINE ROAD,KEEWATIN,MN,55753,47.41326,-93.06357,SAINT LOUIS,212210,,1001618,126386-65-0
Carbon Dioxide,air,134422700.0,kg,2.0,GHGRP,2011.0,110064647743.0,US Steel - Midwest Plant,6300 US 12,PORTAGE,IN,46368,41.620389,-87.170278,PORTER,331221,,1001620,18923-20-1
Methane,air,2540.0,kg,2.0,GHGRP,2011.0,110064647743.0,US Steel - Midwest Plant,6300 US 12,PORTAGE,IN,46368,41.620389,-87.170278,PORTER,331221,,1001620,74-82-8
Nitrous Oxide,air,254.0,kg,2.0,GHGRP,2011.0,110064647743.0,US Steel - Midwest Plant,6300 US 12,PORTAGE,IN,46368,41.620389,-87.170278,PORTER,331221,,1001620,126386-65-0
Carbon Dioxide,air,1353142600.0,kg,4.8718401150034,GHGRP,2011.0,110008799247.0,US STEEL - Minntac,8819 OLD HIGHWAY 169,MOUNTAIN IRON,MN,55768,47.564451,-92.63057,SAINT LOUIS,212210,,1001621,18923-20-1
Methane,air,1100.0,kg,2.0,GHGRP,2011.0,110008799247.0,US STEEL - Minntac,8819 OLD HIGHWAY 169,MOUNTAIN IRON,MN,55768,47.564451,-92.63057,SAINT LOUIS,212210,,1001621,74-82-8
Nitrous Oxide,air,111.0,kg,2.0,GHGRP,2011.0,110008799247.0,US STEEL - Minntac,8819 OLD HIGHWAY 169,MOUNTAIN IRON,MN,55768,47.564451,-92.63057,SAINT LOUIS,212210,,1001621,126386-65-0
Carbon Dioxide,air,72370000.0,kg,3.268688683156004,GHGRP,2011.0,110000330927.0,ELLWOOD QUALITY STEELS,700 MORAVIA STREET,NEW CASTLE,PA,16101,40.99341,-80.34696,LAWRENCE COUNTY,331111,,1001669,18923-20-1
Methane,air,810.0,kg,2.074074074074074,GHGRP,2011.0,110000330927.0,ELLWOOD QUALITY STEELS,700 MORAVIA STREET,NEW CASTLE,PA,16101,40.99341,-80.34696,LAWRENCE COUNTY,331111,,1001669,74-82-8
Nitrous Oxide,air,84.0,kg,2.142857142857143,GHGRP,2011.0,110000330927.0,ELLWOOD QUALITY STEELS,700 MORAVIA STREET,NEW CASTLE,PA,16101,40.99341,-80.34696,LAWRENCE COUNTY,331111,,1001669,126386-65-0
Carbon Dioxide,air,36609000.0,kg,2.0,GHGRP,2011.0,110002095321.0,ELLWOOD CITY FORGE NEW CASTLE,712 MORAVIA STREET,NEW CASTLE,PA,16101,40.99318,-80.34704,LAWRENCE COUNTY,332111,,1001672,18923-20-1
Methane,air,690.0,kg,2.0,GHGRP,2011.0,110002095321.0,ELLWOOD CITY FORGE NEW CASTLE,712 MORAVIA STREET,NEW CASTLE,PA,16101,40.99318,-80.34704,LAWRENCE COUNTY,332111,,1001672,74-82-8
Nitrous Oxide,air,69.0,kg,2.0,GHGRP,2011.0,110002095321.0,ELLWOOD CITY FORGE NEW CASTLE,712 MORAVIA STREET,NEW CASTLE,PA,16101,40.99318,-80.34704,LAWRENCE COUNTY,332111,,1001672,126386-65-0
Carbon Dioxide,air,25755000.0,kg,2.305066977285964,GHGRP,2011.0,110000331374.0,ELLWOOD NATL FORGE,ONE FRONT ST,IRVINE,PA,16329,41.841555,-79.27005,WARREN COUNTY,331111,,1001673,18923-20-1
Methane,air,430.0,kg,2.0,GHGRP,2011.0,110000331374.0,ELLWOOD NATL FORGE,ONE FRONT ST,IRVINE,PA,16329,41.841555,-79.27005,WARREN COUNTY,331111,,1001673,74-82-8
Nitrous Oxide,air,44.0,kg,2.0,GHGRP,2011.0,110000331374.0,ELLWOOD NATL FORGE,ONE FRONT ST,IRVINE,PA,16329,41.841555,-79.27005,WARREN COUNTY,331111,,1001673,126386-65-0
Carbon Dioxide,air,64357400.0,kg,2.0,GHGRP,2011.0,110003098861.0,US STEEL - EAST CHICAGO TIN,101 EAST 129TH STREET,EAST CHICAGO,IN,46312,41.661115,-87.47818,LAKE COUNTY,331112,,1001832,18923-20-1
Methane,air,1210.0,kg,2.0,GHGRP,2011.0,110003098861.0,US STEEL - EAST CHICAGO TIN,101 EAST 129TH STREET,EAST CHICAGO,IN,46312,41.661115,-87.47818,LAKE COUNTY,331112,,1001832,74-82-8
Nitrous Oxide,air,121.0,kg,2.0,GHGRP,2011.0,110003098861.0,US STEEL - EAST CHICAGO TIN,101 EAST 129TH STREET,EAST CHICAGO,IN,46312,41.661115,-87.47818,LAKE COUNTY,331112,,1001832,126386-65-0
Carbon Dioxide,air,46779600.0,kg,2.0,GHGRP,2011.0,110071161888.0,ELLWOOD TEXAS FORGE NAVASOTA,10908 CR419,NAVASOTA,TX,77868,30.34761,-96.07461,GRIMES COUNTY,332111,,1001911,18923-20-1
Methane,air,870.0,kg,2.0,GHGRP,2011.0,110071161888.0,ELLWOOD TEXAS FORGE NAVASOTA,10908 CR419,NAVASOTA,TX,77868,30.34761,-96.07461,GRIMES COUNTY,332111,,1001911,74-82-8
Nitrous Oxide,air,87.0,kg,2.0,GHGRP,2011.0,110071161888.0,ELLWOOD TEXAS FORGE NAVASOTA,10908 CR419,NAVASOTA,TX,77868,30.34761,-96.07461,GRIMES COUNTY,332111,,1001911,126386-65-0
Carbon Dioxide,air,82872900.0,kg,2.0010099803433934,GHGRP,2011.0,110020673378.0,HUNTINGTON INGALLS INCORPORATED,4101 WASHINGTON AVE,NEWPORT NEWS,VA,23607,36.990641,-76.432803,NEWPORT NEWS CITY,336611,,1001958,18923-20-1
Methane,air,2910.0,kg,2.0,GHGRP,2011.0,110020673378.0,HUNTINGTON INGALLS INCORPORATED,4101 WASHINGTON AVE,NEWPORT NEWS,VA,23607,36.990641,-76.432803,NEWPORT NEWS CITY,336611,,1001958,74-82-8
Nitrous Oxide,air,550.0,kg,2.0,GHGRP,2011.0,110020673378.0,HUNTINGTON INGALLS INCORPORATED,4101 WASHINGTON AVE,NEWPORT NEWS,VA,23607,36.990641,-76.432803,NEWPORT NEWS CITY,336611,,1001958,126386-65-0
Carbon Dioxide,air,128149000.0,kg,4.902168569399684,GHGRP,2011.0,110071161519.0,RAIN CII CARBON LLC - MOUNDSVILLE CALCINING PLANT,8245 Energy Road,MOUNDSVILLE,WV,26041,39.832815,-80.818337,MARSHALL,324199,,1002058,18923-20-1
Methane,air,11540.0,kg,4.979202772963605,GHGRP,2011.0,110071161519.0,RAIN CII CARBON LLC - MOUNDSVILLE CALCINING PLANT,8245 Energy Road,MOUNDSVILLE,WV,26041,39.832815,-80.818337,MARSHALL,324199,,1002058,74-82-8
Nitrous Oxide,air,1675.0,kg,4.985671641791045,GHGRP,2011.0,110071161519.0,RAIN CII CARBON LLC - MOUNDSVILLE CALCINING PLANT,8245 Energy Road,MOUNDSVILLE,WV,26041,39.832815,-80.818337,MARSHALL,324199,,1002058,126386-65-0
Carbon Dioxide,air,363353700.0,kg,3.555739490199219,GHGRP,2011.0,110008524034.0,SSAB Iowa Inc.,1770 BILL SHARP BOULEVARD,MUSCATINE,IA,52761,41.48553,-90.82278,MUSCATINE COUNTY,331111,,1002147,18923-20-1
Methane,air,3310.0,kg,2.0,GHGRP,2011.0,110008524034.0,SSAB Iowa Inc.,1770 BILL SHARP BOULEVARD,MUSCATINE,IA,52761,41.48553,-90.82278,MUSCATINE COUNTY,331111,,1002147,74-82-8
Nitrous Oxide,air,331.0,kg,2.0,GHGRP,2011.0,110008524034.0,SSAB Iowa Inc.,1770 BILL SHARP BOULEVARD,MUSCATINE,IA,52761,41.48553,-90.82278,MUSCATINE COUNTY,331111,,1002147,126386-65-0
Carbon Dioxide,air,25612700.0,kg,4.9794203656779645,GHGRP,2011.0,110002206611.0,RAIN CII CARBON LLC,863 OLD RICHBURG ROAD,PURVIS,MS,39475,31.1808,-89.3858,LAMAR COUNTY,324199,,1002172,18923-20-1
Methane,air,2350.0,kg,5.0,GHGRP,2011.0,110002206611.0,RAIN CII CARBON LLC,863 OLD RICHBURG ROAD,PURVIS,MS,39475,31.1808,-89.3858,LAMAR COUNTY,324199,,1002172,74-82-8
Nitrous Oxide,air,342.0,kg,5.0,GHGRP,2011.0,110002206611.0,RAIN CII CARBON LLC,863 OLD RICHBURG ROAD,PURVIS,MS,39475,31.1808,-89.3858,LAMAR COUNTY,324199,,1002172,126386-65-0
Carbon Dioxide,air,82456000.0,kg,3.2226156980692733,GHGRP,2011.0,110009072984.0,GERDAU AMERISTEEL JACKSONVILLE MILL,16770 REBAR ROAD,BALDWIN,FL,32234,30.28835,-81.977729,DUVAL COUNTY,331111,,1002216,18923-20-1
Methane,air,920.0,kg,2.0,GHGRP,2011.0,110009072984.0,GERDAU AMERISTEEL JACKSONVILLE MILL,16770 REBAR ROAD,BALDWIN,FL,32234,30.28835,-81.977729,DUVAL COUNTY,331111,,1002216,74-82-8
Nitrous Oxide,air,92.0,kg,2.0,GHGRP,2011.0,110009072984.0,GERDAU AMERISTEEL JACKSONVILLE MILL,16770 REBAR ROAD,BALDWIN,FL,32234,30.28835,-81.977729,DUVAL COUNTY,331111,,1002216,126386-65-0
Carbon Dioxide,air,74342400.0,kg,4.409058626033058,GHGRP,2011.0,110000609707.0,"Quemetco, Inc.",720 South Seventh Avenue,City of Industry,CA,91746,34.025026,-117.98347,LOS ANGELES,331492,,1002231,18923-20-1
Methane,air,300.0,kg,2.0,GHGRP,2011.0,110000609707.0,"Quemetco, Inc.",720 South Seventh Avenue,City of Industry,CA,91746,34.025026,-117.98347,LOS ANGELES,331492,,1002231,74-82-8
Nitrous Oxide,air,30.0,kg,2.0,GHGRP,2011.0,110000609707.0,"Quemetco, Inc.",720 South Seventh Avenue,City of Industry,CA,91746,34.025026,-117.98347,LOS ANGELES,331492,,1002231,126386-65-0
Carbon Dioxide,air,475226800.0,kg,3.8327539608456425,GHGRP,2011.0,110000353527.0,NUCOR STEEL - BERKELEY,1455 HAGAN AVENUE,HUGER,SC,29450,33.006008,-79.882331,BERKELEY,331111,,1002266,18923-20-1
Methane,air,4130.0,kg,2.464891041162228,GHGRP,2011.0,110000353527.0,NUCOR STEEL - BERKELEY,1455 HAGAN AVENUE,HUGER,SC,29450,33.006008,-79.882331,BERKELEY,331111,,1002266,74-82-8
Nitrous Oxide,air,413.0,kg,2.464891041162228,GHGRP,2011.0,110000353527.0,NUCOR STEEL - BERKELEY,1455 HAGAN AVENUE,HUGER,SC,29450,33.006008,-79.882331,BERKELEY,331111,,1002266,126386-65-0
Carbon Dioxide,air,8418000.0,kg,2.0,GHGRP,2011.0,110000451369.0,EVRAZ STRATCOR INC,4285 MALVERN ROAD,HOT SPRINGS,AR,71901,34.463889,-92.944167,GARLAND COUNTY,331492,,1002288,18923-20-1
Methane,air,160.0,kg,2.0,GHGRP,2011.0,110000451369.0,EVRAZ STRATCOR INC,4285 MALVERN ROAD,HOT SPRINGS,AR,71901,34.463889,-92.944167,GARLAND COUNTY,331492,,1002288,74-82-8
Nitrous Oxide,air,20.0,kg,2.0,GHGRP,2011.0,110000451369.0,EVRAZ STRATCOR INC,4285 MALVERN ROAD,HOT SPRINGS,AR,71901,34.463889,-92.944167,GARLAND COUNTY,331492,,1002288,126386-65-0
Carbon Dioxide,air,95155200.0,kg,3.655934725585149,GHGRP,2011.0,110038174098.0,"NUCOR STEEL KANKAKEE, INC.",ONE NUCOR WAY,BOURBONNAIS,IL,60914,41.18133,-87.85664,KANKAKEE,331111,,1002621,18923-20-1
Methane,air,800.0,kg,2.0,GHGRP,2011.0,110038174098.0,"NUCOR STEEL KANKAKEE, INC.",ONE NUCOR WAY,BOURBONNAIS,IL,60914,41.18133,-87.85664,KANKAKEE,331111,,1002621,74-82-8
Nitrous Oxide,air,80.0,kg,2.0,GHGRP,2011.0,110038174098.0,"NUCOR STEEL KANKAKEE, INC.",ONE NUCOR WAY,BOURBONNAIS,IL,60914,41.18133,-87.85664,KANKAKEE,331111,,1002621,126386-65-0
Carbon Dioxide,air,93872000.0,kg,2.0,GHGRP,2011.0,110000385645.0,Republic Steel - Lorain Plant,1807 E. 28th St.,Lorain,OH,44055,41.448518,-82.133082,LORAIN,331111,,1002714,18923-20-1
Methane,air,1770.0,kg,2.0,GHGRP,2011.0,110000385645.0,Republic Steel - Lorain Plant,1807 E. 28th St.,Lorain,OH,44055,41.448518,-82.133082,LORAIN,331111,,1002714,74-82-8
Nitrous Oxide,air,177.0,kg,2.0,GHGRP,2011.0,110000385645.0,Republic Steel - Lorain Plant,1807 E. 28th St.,Lorain,OH,44055,41.448518,-82.133082,LORAIN,331111,,1002714,126386-65-0
Carbon Dioxide,air,810563700.0,kg,4.999424474597123,GHGRP,2011.0,110054816703.0,"HAVERHILL COKE COMPANY, LLC",2446 GALLIA PIKE,FRANKLIN FURNACE,OH,45629,38.60056,-82.825,SCIOTO,324199,,1002777,18923-20-1
Methane,air,190.0,kg,4.842105263157895,GHGRP,2011.0,110054816703.0,"HAVERHILL COKE COMPANY, LLC",2446 GALLIA PIKE,FRANKLIN FURNACE,OH,45629,38.60056,-82.825,SCIOTO,324199,,1002777,74-82-8
