,TRIFD,FACILITY NAME,PRIMARY NAICS,NAICS 2,NAICS 3,NAICS 4,NAICS 5,NAICS 6,PARENT CO NAME,FRS ID,FRS_ID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,FacilityID,Source,_merge
1021,2770WPLMST312PL,ARGOS READY MIX PLUM ST CONCRETE PLANT,327310,issues,issues,issues,issues,issues,ARGOS USA CORP,110018847836,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1022,61021DXNMR1914W,ST MARYS CEMENT INC - DIXON PLANT,327310,issues,issues,issues,issues,issues,ST MARYS CEMENT INC,110000436476,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1033,9597WCNCRT3578E,A&A CONCRETE SUPPLY INC CHICO PLANT,327310,issues,issues,issues,issues,issues,CAILLIER INVESTMENTS INC,110021137134,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1054,14020MRCNS102CE,ANCHOR AN OLDCASTLE CO,327999,issues,issues,issues,issues,issues,CRH AMERICAS INC,110001570130,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1062,28091BNSLMHWY74,ADAMS AN OLDCASTLE CO-LILESVILLE,327999,issues,issues,issues,issues,issues,CRH AMERICAS INC,110037983983,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1063,3732WPSRDY1768H,P & S READY MIX - PLANT 3,327310,issues,issues,issues,issues,issues,issues,110064239104,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1086,4521WBNSLM5155F,OLDCASTLE APG - CINCINNATI,327999,issues,issues,issues,issues,issues,CRH AMERICAS INC,110046123798,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1088,1610WBPNCN1RCKW,BPI INC NEW CASTLE PLANT,327999,issues,issues,issues,issues,issues,BPI INC (BY PRODUCT INDUSTRIES INC),110059538139,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1092,9458WCNCRT389BI,A&A CONCRETE SUPPLY INC,327310,issues,issues,issues,issues,issues,CAILLIER INVESTMENTS INC,110038095824,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1095,37401DMSTW1200E,STEWARD ADVANCED MATERIALS LLC,327999,issues,issues,issues,issues,issues,issues,110042060462,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1100,92665HMLTN345WE,WESTPAC MATERIALS,327999,issues,issues,issues,issues,issues,issues,110000480131,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1102,9237WSLMNC1371L,SOLOMON COLORS INC.,327999,issues,issues,issues,issues,issues,SOLOMON COLORS INC,110070071470,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1103,9261WSSCTD2591T,ASSOCIATED READY MIXED CONCRETE INC.,327310,issues,issues,issues,issues,issues,CAILLIER INVESTMENTS INC,110041408893,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1105,75050CSTMB17131,CUSTOM BUILDING PRODUCTS,327999,issues,issues,issues,issues,issues,CUSTOM BUILDING PRODUCTS INC,110000456382,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1110,49946CLTXC200SO,CERTAINTEED CEILINGS CORP,327999,issues,issues,issues,issues,issues,SAINT-GOBAIN CORP,110001825231,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1113,92025HNSNG55NTU,HANSON AGGREGATES PACIFIC SOUTHWEST INC,327310,issues,issues,issues,issues,issues,LEHIGH HANSON,110025333137,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1116,30331STCRP6175R,STO CORP,327999,issues,issues,issues,issues,issues,STO AG,110005692054,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1117,95828CNCRT8272B,A&A CONCRETE SUPPLY INC SACRAMENTO PLANT,327310,issues,issues,issues,issues,issues,CAILLIER INVESTMENTS INC,110022811741,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1119,0810WSSRCC595MR,LEHIGH CEMENT CO.,327310,issues,issues,issues,issues,issues,LEHIGH HANSON INC,110069556260,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1121,08014CSTMB210HI,CUSTOM BUILDING PRODUCTS,327999,issues,issues,issues,issues,issues,CUSTOM BUILDING PRODUCTS INC,110041598731,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1122,8908WCSTMB3115E,CUSTOM BUILDING PRODUCTS,327999,issues,issues,issues,issues,issues,CUSTOM BUILDING PRODUCTS INC,110027842397,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1123,01540MRCNSOLDWE,ANCHOR AN OLDCASTLE CO,327999,issues,issues,issues,issues,issues,CRH AMERICAS INC,110010327066,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1124,00733PRTRCPUBLI,CEMEX DE PUERTO RICO INC,327310,issues,issues,issues,issues,issues,issues,110022868413,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1127,9135WSSCTD8946B,ASSOCIATED READY MIXED CONCRETE INC.,327310,issues,issues,issues,issues,issues,CAILLIER INVESTMENTS INC,110063002227,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1128,7611WBNSLM921TR,HURST BAGGING FACILITY,327999,issues,issues,issues,issues,issues,CRH AMERICAS INC,110005145360,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
