FRS_ID,Source,Flows,CO2 missing,FacilityName,City,State,Latitude,Longitude,city
110000600369.0,GHGRP NEI TRI,"['2-Methylnaphthalene', 'Ammonia', 'Arsenic', 'Arsenic compounds', 'Benzene', 'Cadmium', 'Carbon Dioxide', 'Carbon Monoxide', 'Chlorine', 'Chromium (VI)', 'Chromium III', 'Chromium compounds (except for chromite ore mined in the Transvaal Region)', 'Cobalt', 'Fluoranthene', 'Fluorene', 'Formaldehyde', 'Hexane', 'Hydrogen Fluoride', 'Lead', 'Lead compounds', 'Manganese', 'Manganese compounds', 'Mercury', 'Methane', 'Naphthalene', 'Nickel', 'Nickel compounds', 'Nitrogen Oxides', 'Nitrous Oxide', 'PM10-PM2.5', 'PM2.5 Primary (Filt + Cond)', 'Phenanthrene', 'Pyrene', 'Selenium compounds', 'Sulfur Dioxide', 'Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)', 'Toluene', 'Volatile Organic Compounds']",False,Rock Springs Fertilizer Complex,Sweetwater County,WY,41.5383,-109.128,sweetwater county
110007411915.0,GHGRP,"['Carbon Dioxide', 'Methane', 'Nitrous Oxide']",False,EL DORADO CHEMICAL COMPANY,EL DORADO,AR,33.26584,-92.688678,el dorado
110071162506.0,GHGRP,"['Carbon Dioxide', 'Methane', 'Nitrous Oxide']",False,"CF Industries Nitrogen, LLC - Yazoo City Facility",YAZOO,MS,32.904368,-90.383137,yazoo
110070753886.0,GHGRP,"['Carbon Dioxide', 'Methane', 'Nitrous Oxide']",False,"PCS NITROGEN FERTILIZER, L.P.",AUGUSTA,GA,33.426976,-81.932898,augusta
110000606158.0,GHGRP NEI TRI,"['1,3-Butadiene', 'Acenaphthene', 'Acenaphthylene', 'Acetaldehyde', 'Acrolein', 'Ammonia', 'Anthracene', 'Arsenic', 'Benz[a]Anthracene', 'Benzene', 'Benzo[a]Pyrene', 'Benzo[b]Fluoranthene', 'Benzo[g,h,i,]Perylene', 'Benzo[k]Fluoranthene', 'Beryllium', 'Cadmium', 'Carbon Dioxide', 'Carbon Monoxide', 'Chromium (VI)', 'Chromium III', 'Chrysene', 'Cobalt', 'Copper compounds', 'Cyanide', 'Dibenzo[a,h]Anthracene', 'Ethyl Benzene', 'Fluoranthene', 'Fluorene', 'Formaldehyde', 'Hexane', 'Hydrogen Sulfide', 'Indeno[1,2,3-c,d]Pyrene', 'Lead', 'Manganese', 'Mercury', 'Methane', 'Methanol', 'Naphthalene', 'Nickel', 'Nickel compounds', 'Nitric acid', 'Nitrogen Oxides', 'Nitrous Oxide', 'PM10-PM2.5', 'PM2.5 Primary (Filt + Cond)', 'Phenanthrene', 'Phenol', 'Phosphorus', 'Propylene Oxide', 'Pyrene', 'Selenium', 'Sulfur Dioxide', 'Toluene', 'Volatile Organic Compounds', 'Xylenes (Mixed Isomers)', 'Zinc compounds']",False,"East Dubuque Nitrogen Fertilizers, LLC",EAST DUBUQUE,IL,42.44311,-90.55686,east dubuque
110071160489.0,GHGRP,"['Carbon Dioxide', 'Methane', 'Nitrous Oxide']",False,Dyno Nobel,Deer Island,OR,45.9122,-122.8286,deer island
110070081925.0,GHGRP,"['Carbon Dioxide', 'Methane', 'Nitrous Oxide']",False,TERRA INTERNATIONAL (OKLAHOMA) INC,WOODWARD,OK,36.436389,-99.471111,woodward
110000598531.0,GHGRP NEI TRI,"['2-Methylnaphthalene', 'Ammonia', 'Arsenic', 'Benzene', 'Cadmium', 'Carbon Dioxide', 'Carbon Monoxide', 'Chlorine', 'Chromium (VI)', 'Chromium III', 'Cobalt', 'Copper compounds', 'Fluoranthene', 'Fluorene', 'Formaldehyde', 'Hexane', 'Lead', 'Manganese', 'Methane', 'Methanol', 'Naphthalene', 'Nickel', 'Nickel compounds', 'Nitric acid', 'Nitrogen Oxides', 'Nitrous Oxide', 'PM10-PM2.5', 'PM2.5 Primary (Filt + Cond)', 'Phenanthrene', 'Pyrene', 'Sulfur Dioxide', 'Toluene', 'Volatile Organic Compounds']",False,PRYOR CHEMICAL COMPANY,PRYOR,OK,36.241247,-95.278349,pryor
110000468066.0,GHGRP NEI TRI,"['2-Methylnaphthalene', 'Acetaldehyde', 'Acrolein', 'Ammonia', 'Arsenic', 'Benzene', 'Cadmium', 'Carbon Dioxide', 'Carbon Monoxide', 'Chlorine dioxide', 'Chromium (VI)', 'Chromium III', 'Cobalt', 'Ethylene Glycol', 'Fluoranthene', 'Fluorene', 'Formaldehyde', 'Hexane', 'Lead', 'Manganese', 'Methane', 'Naphthalene', 'Nickel', 'Nitric acid', 'Nitrogen Oxides', 'Nitrous Oxide', 'PM10-PM2.5', 'PM2.5 Primary (Filt + Cond)', 'Phenanthrene', 'Pyrene', 'Sulfur Dioxide', 'Toluene', 'Volatile Organic Compounds', 'Xylenes (Mixed Isomers)']",False,Cheyenne Plant,Cheyenne,WY,41.0949,-104.9063,cheyenne
110000468066.0,GHGRP NEI TRI,"['2-Methylnaphthalene', 'Acetaldehyde', 'Acrolein', 'Ammonia', 'Arsenic', 'Benzene', 'Cadmium', 'Carbon Dioxide', 'Carbon Monoxide', 'Chlorine dioxide', 'Chromium (VI)', 'Chromium III', 'Cobalt', 'Ethylene Glycol', 'Fluoranthene', 'Fluorene', 'Formaldehyde', 'Hexane', 'Lead', 'Manganese', 'Methane', 'Naphthalene', 'Nickel', 'Nitric acid', 'Nitrogen Oxides', 'Nitrous Oxide', 'PM10-PM2.5', 'PM2.5 Primary (Filt + Cond)', 'Phenanthrene', 'Pyrene', 'Sulfur Dioxide', 'Toluene', 'Volatile Organic Compounds', 'Xylenes (Mixed Isomers)']",False,Fertilizer Plant,Laramie County,WY,41.0937,-104.909,laramie county
110000414089.0,GHGRP NEI TRI,"['2-Methylnaphthalene', 'Ammonia', 'Arsenic', 'Benzene', 'Cadmium', 'Carbon Dioxide', 'Carbon Monoxide', 'Chromium (VI)', 'Chromium III', 'Cobalt', 'Fluoranthene', 'Fluorene', 'Formaldehyde', 'Hexane', 'Manganese', 'Methane', 'Methanol', 'Naphthalene', 'Nickel', 'Nitric acid', 'Nitrogen Oxides', 'Nitrous Oxide', 'PM10-PM2.5', 'PM2.5 Primary (Filt + Cond)', 'Phenanthrene', 'Pyrene', 'Sulfur Dioxide', 'Toluene', 'Volatile Organic Compounds']",False,"CF Industries Nitrogen, LLC-Port Neal Nitrogen Complex",SERGEANT BLUFF,IA,42.32786,-96.36489,sergeant bluff
110055232243.0,GHGRP,"['Carbon Dioxide', 'Methane', 'Nitrous Oxide']",False,"KOCH FERTILIZER DODGE CITY, LLC",DODGE CITY,KS,37.777013,-99.929746,dodge city
110000596846.0,GHGRP NEI TRI,"['2-Methylnaphthalene', 'Ammonia', 'Anthracene', 'Antimony', 'Arsenic', 'Benz[a]Anthracene', 'Benzene', 'Beryllium', 'Cadmium', 'Carbon Dioxide', 'Carbon Monoxide', 'Chlorine', 'Chromium (VI)', 'Chromium III', 'Chrysene', 'Cobalt', 'Copper compounds', 'Dibutyl Phthalate', 'Fluoranthene', 'Fluorene', 'Formaldehyde', 'Hexane', 'Lead', 'Manganese', 'Mercury', 'Methane', 'Methanol', 'Naphthalene', 'Nickel', 'Nitric acid', 'Nitrogen Oxides', 'Nitrous Oxide', 'PM10-PM2.5', 'PM2.5 Primary (Filt + Cond)', 'Phenanthrene', 'Pyrene', 'Sulfur Dioxide', 'Toluene', 'Volatile Organic Compounds', 'Zinc compounds']",False,"KOCH FERTILIZER BEATRICE, LLC",BEATRICE,NE,40.319147,-96.841297,beatrice
110010507861.0,GHGRP NEI TRI,"['2-Methylnaphthalene', 'Ammonia', 'Arsenic', 'Benzene', 'Cadmium', 'Carbon Dioxide', 'Carbon Monoxide', 'Chromium (VI)', 'Chromium III', 'Cobalt', 'Copper compounds', 'Fluoranthene', 'Fluorene', 'Formaldehyde', 'Hexane', 'Manganese', 'Methane', 'Methanol', 'Naphthalene', 'Nickel', 'Nitrate compounds (water dissociable; reportable only when in aqueous solution)', 'Nitric acid', 'Nitrogen Oxides', 'Nitrous Oxide', 'PM10-PM2.5', 'PM2.5 Primary (Filt + Cond)', 'Phenanthrene', 'Pyrene', 'Sulfur Dioxide', 'Toluene', 'Volatile Organic Compounds', 'Zinc compounds']",False,"Koch Fertilizer Ft. Dodge, LLC",Duncombe,IA,42.499406,-94.017177,duncombe
110010507861.0,GHGRP NEI TRI,"['2-Methylnaphthalene', 'Ammonia', 'Arsenic', 'Benzene', 'Cadmium', 'Carbon Dioxide', 'Carbon Monoxide', 'Chromium (VI)', 'Chromium III', 'Cobalt', 'Copper compounds', 'Fluoranthene', 'Fluorene', 'Formaldehyde', 'Hexane', 'Manganese', 'Methane', 'Methanol', 'Naphthalene', 'Nickel', 'Nitrate compounds (water dissociable; reportable only when in aqueous solution)', 'Nitric acid', 'Nitrogen Oxides', 'Nitrous Oxide', 'PM10-PM2.5', 'PM2.5 Primary (Filt + Cond)', 'Phenanthrene', 'Pyrene', 'Sulfur Dioxide', 'Toluene', 'Volatile Organic Compounds', 'Zinc compounds']",False,"KOCH NITROGEN COMPANY, LLC - FORT DODGE",FORT DODGE,IA,42.4989,-94.0179,fort dodge
110000589373.0,GHGRP NEI TRI,"['2-Methylnaphthalene', 'Ammonia', 'Arsenic', 'Benzene', 'Cadmium', 'Carbon Dioxide', 'Carbon Monoxide', 'Chlorine', 'Chromium compounds (except for chromite ore mined in the Transvaal Region)', 'Cobalt', 'Copper compounds', 'Fluoranthene', 'Fluorene', 'Formaldehyde', 'Hexane', 'Lead', 'Manganese', 'Methane', 'Methanol', 'Naphthalene', 'Nickel', 'Nickel compounds', 'Nitric acid', 'Nitrogen Oxides', 'Nitrous Oxide', 'PM10-PM2.5', 'PM2.5 Primary (Filt + Cond)', 'Phenanthrene', 'Pyrene', 'Sulfur Dioxide', 'Toluene', 'Volatile Organic Compounds']",False,CHEROKEE NITROGEN,CHEROKEE,AL,34.80302,-87.93974,cherokee
110070915484.0,GHGRP,"['Carbon Dioxide', 'Methane', 'Nitrous Oxide']",False,Tampa Port Services,St. James,LA,30.08367,-90.91325,st. james
