,TRIFD,FACILITY NAME,PRIMARY NAICS,NAICS 2,NAICS 3,NAICS 4,NAICS 5,NAICS 6,PARENT CO NAME,FRS ID,FRS_ID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,FacilityID,Source,_merge
685,70734VLCNMASHLA,OCCIDENTAL CHEMICAL HOLDING CORP - GEISMAR PLANT,325199,issues,issues,issues,issues,issues,OCCIDENTAL CHEMICAL HOLDING CORP,110000449774,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
707,15931CMBRC243RU,CAMBRIA COGEN CO,221112,issues,issues,issues,issues,issues,NORTHERN STAR GENERATION LLC,110000330641,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
718,77720BMNTMHWY34,OCI BEAUMONT LLC,325199,325311.0,issues,issues,issues,issues,OCI BEAUMONT LLC,110000743900,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
722,74434MSKGG5501T,MUSKOGEE GENERATING STATION,221112,issues,issues,issues,issues,issues,OGE ENERGY CORP,110000860854,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
735,31326SVNNHHWY27,MCINTOSH ELECTRIC GENERATING PLANT,221112,issues,issues,issues,issues,issues,SOUTHERN CO,110000516273,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
738,29673RTCNC465LD,ORTEC INC PIEDMONT,325199,325411.0,issues,issues,issues,issues,ORTEC INC,110002371068,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
741,78359CCDNTHWY36,OCCIDENTAL CHEMICAL CORP,325199,issues,issues,issues,issues,issues,OCCIDENTAL CHEMICAL HOLDING CORP,110000599807,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
783,9024WSTBND1722W,STABOND CORP,325199,issues,issues,issues,issues,issues,issues,110066597542,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
785,75691MRTNL8850F,MARTIN LAKE STEAM ELECTRIC STATION & LIGNITE MINE,221112,212111.0,issues,issues,issues,issues,VISTRA CORP,110043787220,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
804,26050DTCNV2567C,CAMPBELL TRANSPORTATION CO INC,325199,488390.0,488310.0,483211.0,488330.0,issues,BLUE DANUBE INC,110007886109,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
808,53527HYDRT150WD,HYDRITE CHEMICAL CO.,325199,issues,issues,issues,issues,issues,HYDRITE CHEMICAL CO,110000419609,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
836,26041KMMRPRTE2X,AMERICAN ELECTRIC POWER KAMMER/MITCHELL PLANT,221112,issues,issues,issues,issues,issues,AMERICAN ELECTRIC POWER,110013725077,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
857,77511SLTNCFM291,ASCEND PERFORMANCE MATERIALS-CHOCOLATE BAYOU PLANT,325199,issues,issues,issues,issues,issues,ASCEND PERFORMANCE MATERIALS HOLDINGS INC,110000503722,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
859,77511SLTNCFM291,ASCEND PERFORMANCE MATERIALS-CHOCOLATE BAYOU PLANT,325199,325180.0,issues,issues,issues,issues,ASCEND PERFORMANCE MATERIALS HOLDINGS INC,110000503722,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
905,75607TXSSTOFFHI,EASTMAN CHEMICAL CO TEXAS OPERATIONS,325199,issues,issues,issues,issues,issues,EASTMAN CHEMICAL CO,110000743704,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
946,70094KMRWT18RIV,KEMIRA CHEMICALS INC,325199,issues,issues,issues,issues,issues,KEMIRA CHEMICALS INC,110049249076,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
949,77520DVNCD5501B,MONUMENT CHEMICAL BAYTOWN LLC,325199,issues,issues,issues,issues,issues,MONUMENT CHEMICAL LLC,110000463070,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
959,84513PCFCR3MILE,PACIFICORP HUNTER PLANT,221112,issues,issues,issues,issues,issues,BERKSHIRE HATHAWAY INC,110000600608,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
973,47630SGCFB3711D,SIGECO F B CULLEY GENERATING STATION,221112,issues,issues,issues,issues,issues,CENTERPOINT ENERGY INC,110000403723,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
988,68025CTYFF2701E,CITY OF FREMONT DEPARTMENT OF UTILITIES LON D WRIGHT POWER,221112,issues,issues,issues,issues,issues,CITY OF FREMONT DEPARTMENT OF UTILITIES,110040983308,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
997,07304DNLPR400CL,ELEMENTIS SPECIALTIES,325199,issues,issues,issues,issues,issues,ELEMENTIS,110000319806,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1000,77511MCCHM2MISO,INEOS USA LLC - CHOCOLATE BAYOU PLANT,325199,issues,issues,issues,issues,issues,INEOS USA LLC,110000606933,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1018,44146FRRCR7050K,POLYMER ADDITIVES INC DBA VALTRIS SPECIALTY CHEMICALS,325199,issues,issues,issues,issues,issues,POLYMER ADDITIVES INC,110000701483,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1027,77545CHMPN3130H,NALCO FRESNO FACILITY,325199,issues,issues,issues,issues,issues,ECOLAB INC,110000463454,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1048,70776RPRDCHIGHW,TAMINCO US LLC,325199,issues,issues,issues,issues,issues,EASTMAN CHEMICAL CO,110056972432,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1057,25303NNCRB437MA,UNION CARBIDE CORP SOUTH CHARLESTON FACILITY,325199,issues,issues,issues,issues,issues,DOW INC.,110000745114,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1069,40310KNTCKCURDS,KENTUCKY UTILITIES CO. - E. W. BROWN STATION,221112,issues,issues,issues,issues,issues,PPL CORP,110000872397,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1083,77536LBRZL41TID,LUBRIZOL CORP DEER PARK FACILITY,325199,issues,issues,issues,issues,issues,BERKSHIRE HATHAWAY INC,110056537804,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1102,77503MCCHM1500N,PURITY ISOBUTYLENE PLANT,325199,issues,issues,issues,issues,issues,ENTERPRISE PRODUCTS OPERATING LLC,110000462678,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1104,20842DCKRS21200,GENON MID ATLANTIC LLC DICKERSON GENERATING STATION,221112,issues,issues,issues,issues,issues,GENON ENERGY HOLDINGS INC.,110000339303,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1109,29044STHCR142WA,DOMINION ENERGY SOUTH CAROLINA - WATEREE STATION,221112,issues,issues,issues,issues,issues,DOMINION ENERGY INC,110015337198,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1124,72503RKNSSSTATE,FUTUREFUEL CHEMICAL CO,325199,325320.0,issues,issues,issues,issues,FUTUREFUEL CORP,110017432937,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1161,58523TTRTL62401,OTTER TAIL POWER CO COYOTE STATION,221112,issues,issues,issues,issues,issues,OTTER TAIL CORP,110000428378,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1174,74951SSHDY3MILE,OGE ENERGY CORP RIVER VALLEY GENERATING STATION,221112,325120.0,issues,issues,issues,issues,OGE ENERGY CORP,110056955460,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1186,90704PBBLY1PEBB,CATALINA UTILITIES CENTER,221112,issues,issues,issues,issues,issues,EDISON INTERNATIONAL,110002420425,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1191,85936CRNDG7MINE,CORONADO GENERATING STATION,221112,issues,issues,issues,issues,issues,SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DIST,110017431242,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1207,29445WLLMS2242B,DOMINION ENERGY OF SOUTH CAROLINA - WILLIAMS STATION GENCO,221112,issues,issues,issues,issues,issues,GENCO,110000353509,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1221,42029WSTLK2468I,WESTLAKE VINYLS INC,325199,325180.0,issues,issues,issues,issues,WESTLAKE CHEMICAL CORP,110027373072,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1266,08611MRCRGLAMBE,MERCER GENERATING STATION,221112,issues,issues,issues,issues,issues,PUBLIC SERVICE ENTERPRISE GROUP,110000582236,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1271,77507LBRZL12801,LUBRIZOL CORP BAYPORT FACILITY,325199,issues,issues,issues,issues,issues,BERKSHIRE HATHAWAY INC,110000462936,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1289,20664MRGNT12620,MORGANTOWN GENERATING STATION,221112,issues,issues,issues,issues,issues,GENON HOLDINGS INC,110000339143,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1305,27573CGNTR331AL,CPI USA NORTH CAROLINA LLC,221112,221117.0,issues,issues,issues,issues,issues,110000347045,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1314,70669NTRGY3500H,ROY S. NELSON PLANT,221112,issues,issues,issues,issues,issues,ENTERGY CORP,110003271049,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1327,38108WTCCR1231P,PMC BIOGENIX INC,325199,issues,issues,issues,issues,issues,PMC GROUP INC,110000373998,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1333,32514GLFPW11999,GULF CLEAN ENERGY CENTER,221112,issues,issues,issues,issues,issues,NEXTERA ENERGY INC,110002526847,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1347,46392NRTHR2723E,NIPSCO R.M.SCHAHFER GENERATING STATION,221112,issues,issues,issues,issues,issues,NISOURCE INC,110000493706,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1363,74053NRTHSJCTHW,AMERICAN ELECTRIC POWER NORTHEASTERN PLANT,221112,issues,issues,issues,issues,issues,AMERICAN ELECTRIC POWER,110000750740,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1377,85606RZNLCHWY19,ARIZONA ELECTRIC POWER COOPERATIVE INC,221112,issues,issues,issues,issues,issues,issues,110043804390,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1391,23860LLDSGPOBOX,ADVANSIX INC HOPEWELL PLANT,325199,325998.0,325180.0,325311.0,221330.0,325120.0,ADVANSIX INC,110000620221,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1401,3537WDYCHM97IND,HERAEUS EPURIO LLC,325199,issues,issues,issues,issues,issues,issues,110004656961,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1404,77641KMCNC2450S,MONUMENT CHEMICAL PORT ARTHUR LLC,325199,issues,issues,issues,issues,issues,issues,110000464042,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1425,77651TXCCHHWY36,HUNTSMAN PETROCHEMICAL LLC PORT NECHES FACILITY,325199,issues,issues,issues,issues,issues,HUNTSMAN INTERNATIONAL LLC,110000599567,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1460,47882MRMGNHWY54,MEROM GENERATING STATION,221112,issues,issues,issues,issues,issues,HOOSIER ENERGY REC INC,110000592831,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1477,79108STHWSNLAKE,SOUTHWESTERN PUBLIC SERVICE CO HARRINGTON STATION,221112,issues,issues,issues,issues,issues,XCEL ENERGY,110042010999,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1492,48732DKRNJNWEAD,DE KARN JC WEADOCK GENERATING PLANT,221112,issues,issues,issues,issues,issues,CMS ENERGY,110000593171,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1504,44012FRSTN33570,AVON LAKE POWER PLANT,221112,issues,issues,issues,issues,issues,GENON HOLDINGS INC.,110000385173,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1528,03801NWNGT165GO,NEWINGTON STATION,221112,issues,issues,issues,issues,issues,GSP NEWINGTON LLC,110045448262,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1533,44077LBRZL155FR,LUBRIZOL CORP PAINESVIL LE PLANT,325199,issues,issues,issues,issues,issues,BERKSHIRE HATHAWAY INC,110000385896,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1560,75840BGBRW11MIE,BIG BROWN STEAM ELECTRIC STATION & LIGNITE MINE,221112,212111.0,issues,issues,issues,issues,VISTRA ENERGY CORP,110000598988,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1576,96705KLCTR4392W,PORT ALLEN GENERATING STATION,221112,issues,issues,issues,issues,issues,KAUAI ISLAND UTILITY COOPERATIVE,110064110652,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1579,53154KCRKP4801E,OAK CREEK SITE,221112,issues,issues,issues,issues,issues,WEC ENERGY GROUP,110000417709,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1599,24534CLVRPRTE92,CLOVER POWER STATION,221112,issues,issues,issues,issues,issues,DOMINION ENERGY INC,110007008175,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1616,31046SCHRR10986,SCHERER STEAM ELECTRIC GENERATING PLANT,221112,issues,issues,issues,issues,issues,SOUTHERN CO CO-OWNED,110007356066,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1637,38109STVLL2574P,U.S. TVA ALLEN COMBINED CYCLE PLANT,221112,issues,issues,issues,issues,issues,US TENNESSEE VALLEY AUTHORITY,110070828169,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1652,63353RCNCRHIGHW,DYNO NOBEL INC.--LOMO PLANT,325311,issues,issues,issues,issues,issues,DYNO NOBEL INC,110000595954,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1655,46304NRTHR246BA,NIPSCO BAILLY GENERATING STATION,221112,issues,issues,issues,issues,issues,NISOURCE INC,110000397730,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1668,32571RPRDC4575E,TAMINCO US LLC,325199,issues,issues,issues,issues,issues,issues,110041158136,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1679,08876FSHRS755RT,FISHER SCIENTIFIC CO. L.L.C.,325199,issues,issues,issues,issues,issues,THERMO FISHER SCIENTIFIC INC,110030750364,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1693,30060NRTHC1525C,KEMIRA CHEMICALS INC,325199,issues,issues,issues,issues,issues,KEMIRA CHEMICALS INC,110000355838,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1726,45153CNCNN1781U,DYNEGY ZIMMER LLC,221112,issues,issues,issues,issues,issues,VISTRA CORP,110000392860,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1748,51101GRGNL2761P,MIDAMERICAN ENERGY-GEORGE NEAL SOUTH,221112,issues,issues,issues,issues,issues,BERKSHIRE HATHAWAY INC,110000414114,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1756,70069DPNTPHIGHW,DUPONT PONTCHARTRAIN WORKS,325199,325220.0,325110.0,issues,issues,issues,DUPONT DE NEMOURS INC,110000597131,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1779,32905FRRSR2210W,"FAR RESEARCH INC. (DBA FAR CHEMICAL, INC.)",325199,issues,issues,issues,issues,issues,issues,110000363357,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1785,17931WHLBRMOREA,WHEELABRATOR FRACKVILLE ENERGY CO INC,221112,issues,issues,issues,issues,issues,WHEELABRATOR ENVIRONMENTAL SYSTEMS INC,110014012157,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1798,77571QNTMC1515M,EQUISTAR CHEMICALS LP,325199,issues,issues,issues,issues,issues,LYONDELLBASELL INDUSTRIES,110034641635,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1820,33860MCFRTHIGHW,MOSAIC FERTILIZER LLC-NEW WALES PLANT,325312,issues,issues,issues,issues,issues,THE MOSAIC CO,110056968866,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1829,70734RCDNCHIGHW,PCS NITROGEN FERTILIZER LP,325311,325312.0,issues,issues,issues,issues,POTASH HOLDING CO INC,110000748059,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1845,62448MRNCR6725N,NEWTON ENERGY CENTER,221112,issues,issues,issues,issues,issues,DYNEGY INC,110000439393,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1861,11777PRTJFBEECH,NATIONAL GRID  PORT JEFFERSON POWER STATION,221112,issues,issues,issues,issues,issues,NATIONAL GRID USA,110008025528,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1872,29045HRDWC2114L,WEYLCHEM US INC.,325199,issues,issues,issues,issues,issues,WEYLCHEM US INC,110000351930,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1892,35601MNSNTCOURT,ASCEND PERFORMANCE MATERIALS OPERATIONS LLC-DECATUR PLANT,325199,issues,issues,issues,issues,issues,ASCEND PERFORMANCE MATERIALS HOLDINGS INC,110007235269,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
1906,61537BFGDRRR1BO,EMERALD PERFORMANCE MATERIALS LLC,325199,issues,issues,issues,issues,issues,EMERALD PERFORMANCE MATERIALS LLC,110016660451,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
