,TRIFD,FACILITY NAME,PRIMARY NAICS,NAICS 2,NAICS 3,NAICS 4,NAICS 5,NAICS 6,PARENT CO NAME,FRS ID,FRS_ID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,FacilityID,Source,_merge
5038,1864WPNNSY3ARMS,PENNSY SUPPLY INC PITTSTON FACILITY,324121,issues,issues,issues,issues,issues,CRH AMERICAS INC,110060261602.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5057,0096WPTRLMCARRE,PETROLEUM PRODUCTS SUPPLY LLC,324121,issues,issues,issues,issues,issues,issues,110069263861.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5063,06040TLCNC301HA,TILCON CONNECTICUT INC,324121,issues,issues,issues,issues,issues,CRH AMERICAS INC,110001729363.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5074,42055KTTWKHWY81,MARATHON PETROLEUM CO - KUTTAWA KY TERMINAL,324121,issues,issues,issues,issues,issues,MARATHON PETROLEUM CORP,110056960622.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5078,0433WBLRCK177LY,PIKE INDUSTRIES INC. - SIDNEY,324121,issues,issues,issues,issues,issues,CRH AMERICAS INC.,110008437236.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5082,7865WRGNSP13811,ERGON ASPHALT & EMULSIONS INC. - MANOR,324121,issues,issues,issues,issues,issues,ERGON INC,110070232571.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5086,80022KCHPR4310E,BKEP MATERIALS LLC-DENVER,324121,issues,issues,issues,issues,issues,BLUEKNIGHT ENERGY PARTNERS LP,110001430531.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5091,4950WMCHGN11MAR,MICHIGAN PAVING & MATERIALS CO. - GR SOUTH,324121,issues,issues,issues,issues,issues,CRH AMERICAS INC,110009599960.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5093,7003WBTTSP1268L,BARRIERE CONSTRUCTION CO LLC - BOUTTE ASPHALT PLANT,324121,issues,issues,issues,issues,issues,issues,110071043384.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5109,06708TLCNC567SL,TILCON CONNECTICUT INC,324121,issues,issues,issues,issues,issues,CRH AMERICAS INC,110008053907.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5114,4920WMCHGN16NEL,MICHIGAN PAVING & MATERIALS CO - JACKSON,324121,issues,issues,issues,issues,issues,CRH AMERICAS INC,110007275965.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5119,9505WGRNTC38BAS,GRANITE CONSTRUCTION COMPANY-SANTA CLARA ASPHALT FACILITY,324121,issues,issues,issues,issues,issues,issues,110066412901.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5126,1705WPNNSY28NRT,PENNSY SUPPLY INC FIDDLER ELBOW NORTH FACILITY,324121,327320.0,issues,issues,issues,issues,OLDCASTLE INC,110060257163.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5128,8820WWRSTR49EMA,ERGON ASPHALT & EMULSIONS INC. - ROSWELL,324121,issues,issues,issues,issues,issues,ERGON INC,110046347761.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5130,4831WCDLLC12345,CADILLAC ASPHALT - SHELBY PLANT,324121,issues,issues,issues,issues,issues,CRH AMERICAS INC,110040874925.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5132,80216WNSCR5201B,OWENS CORNING ROOFING & ASPHALT LLC,324121,issues,issues,issues,issues,issues,OWENS CORNING INC,110011372184.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5134,3380WTHLNC335RE,LAKELAND HMA PLANT,324121,237310.0,issues,issues,issues,issues,HUBBARD CONSTRUCTION,110001737318.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5138,77701PCTXS86PIN,GULF COAST PINE STREET ASPHALT PLANT,324121,issues,issues,issues,issues,issues,CRH AMERICAS INC,110037147156.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5139,91784HLLDY2006N,HOLLIDAY ROCK CO INC - CAMPUS,324121,327320.0,212321.0,issues,issues,issues,HOLLIDAY ROCK CO INC,110012701898.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5141,8900WLSVGSVETER,LAS VEGAS PAVING CORP,324121,issues,issues,issues,issues,issues,LAS VEGAS PAVING CORP,110070244640.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5145,29205SCNCX2700W,ASSOCIATED ASPHALT COLUMBIA LLC,324121,issues,issues,issues,issues,issues,ASSOCIATED ASPHALT PARTNERS LLC,110017202445.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5153,7813WSPHLT29649,ASPHALT INC. GARDEN RIDGE,324121,issues,issues,issues,issues,issues,ASPHALT INC. LLC,110070244798.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5157,8575WSWNRD931SS,SWAN RD. ASPHALT PLANT,324121,issues,issues,issues,issues,issues,GRANITE CONSTRUCTION INC,110067123507.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5161,38113WNSCR2301C,OWENS CORNING ROOFING & ASPHALT LLC MEMPHIS TRUMBULL ASPHALT,324121,issues,issues,issues,issues,issues,OWENS CORNING,110001857866.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5171,03051BRXND85GRE,BROX INDUSTRIES INC,324121,issues,issues,issues,issues,issues,BROX INDUSTRIES INC,110013336390.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5173,7650WRGNSP4648W,ERGON ASPHALT & EMULSIONS INC. - TEMPLE,324121,issues,issues,issues,issues,issues,ERGON INC,110069521734.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5175,7080WBTNRG1261S,BARRIERE CONSTRUCTION CO LLC - BATON ROUGE ASPHALT PLA,324121,issues,issues,issues,issues,issues,issues,110071043404.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5178,0409WPKNDS95WAR,PIKE INDUSTRIES - WESTBROOK,324121,issues,issues,issues,issues,issues,CRH AMERICAS INC.,110064777193.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5181,2123WMRYLN619BA,MARYLAND PAVING ROSEDALE LLC,324121,issues,issues,issues,issues,issues,MARYLAND PAVING INC,110001276262.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5190,7872WSPHLT11824,ASPHALT INC. HAROLD GREEN,324121,issues,issues,issues,issues,issues,ASPHALT INC. LLC,110070071547.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5193,8565WTNGRN9499W,TANGERINE RD ASPHALT PLANT,324121,issues,issues,issues,issues,issues,GRANITE CONSTRUCTION INC,110070244647.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5212,39212PCMSS2902M,APAC-MISSISSIPPI & PRECISION PACKAGING,324121,issues,issues,issues,issues,issues,CRH AMERICAS INC,110002214130.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5213,1462WRQSRC6RIDG,IROQUOIS ROCK PRODUCTS/ HENRIETTA DRUM,324121,issues,issues,issues,issues,issues,OLDCASTLE MATERIALS INC,110070234692.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5217,7866WSPHLT6755E,ASPHALT INC. SPICEWOOD,324121,issues,issues,issues,issues,issues,ASPHALT INC. LLC,110070071546.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5218,9538WWNTNP1165N,SANTA FE MATERIALS WINTON PLANT,324121,212321.0,issues,issues,issues,issues,A TEICHERT & SON INC,110046371591.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5219,9540WTDDRD26GHI,SYAR INDUSTRIES,324121,issues,issues,issues,issues,issues,issues,110070232611.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5221,06353TLCNC4753C,TILCON CONNECTICUT INC,324121,issues,issues,issues,issues,issues,OLDCASTLE INC,110003021168.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5222,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,110031267064.0,WESTLAKE EPOXY INC.- DEER PARK SITE,5900 HIGHWAY 225 - GATE 7B,DEER PARK,TX,77536,29.722222,-95.126944,HARRIS,325211,nan,77536RSLTN5900H,TRI,right_only
5223,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,110031267064.0,SHELL CHEMICAL LP,5900 HWY 225 EAST,DEER PARK,TX,77536,29.722222,-95.126944,HARRIS,325110,nan,77536SHLLLHIGHW,TRI,right_only
