,TRIFD,FACILITY NAME,PRIMARY NAICS,NAICS 2,NAICS 3,NAICS 4,NAICS 5,NAICS 6,PARENT CO NAME,FRS ID,FRS_ID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,FacilityID,Source,_merge
4306,88260LRFNNSOUTH,HOLLYFRONTIER NAVAJO REFINING LLC - LEA REFINERY,324110,issues,issues,issues,issues,issues,HOLLYFRONTIER CORP,110000600886.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4324,90744LTRMR961LA,ULTRAMAR INC. MARINE TERMINAL,324110,issues,issues,issues,issues,issues,VALERO ENERGY CORP,110000476057.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4334,89030LSVGS34N5T,LAS VEGAS PAVING CORP,324121,issues,issues,issues,issues,issues,LAS VEGAS PAVING CORP,110025332263.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4374,71067CLMTRHC62B,CALUMET PRINCETON REFINING LLC,324110,issues,issues,issues,issues,issues,CALUMET REFINING LLC,110000597499.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4409,03106HKSTT38HAC,HOOKSETT CRUSHED STONE PIKE INDUSTRIES INC,324121,212321.0,212319.0,issues,issues,issues,CRH AMERICAS INC,110004109054.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4487,39181RGNRFPOBOX,ERGON REFINING INC,324110,issues,issues,issues,issues,issues,ERGON INC,110000376575.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4494,91786HLLDY2193W,HOLLIDAY ROCK - FOOTHILL,324121,212321.0,327320.0,issues,issues,issues,HOLLIDAY ROCK CO INC,110002414691.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4533,96002JFSHC1538F,J.F. SHEA CONSTRUCTION INC FAWNDALE ROCK & ASPHALT,324121,issues,issues,issues,issues,issues,JF SHEA CONSTRUCTION INC,110039018880.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4537,7545WRGNSP29AIR,ERGON ASPHALT & EMULSIONS INC. - MT. PLEASANT,324121,issues,issues,issues,issues,issues,ERGON INC.,110005166676.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4539,78223HWLLH7811S,THE SAN ANTONIO REFINERY LLC,324110,issues,issues,issues,issues,issues,STARLIGHT RELATIVITY ACQUISITION CO LLC,110000464854.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4576,77580DMNDS316SO,EAST STORAGE / SPLITTER III FACILITY,324110,issues,issues,issues,issues,issues,ENTERPRISE PRODUCTS OPERATING LLC,110006533359.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4591,94572TSCSF2101F,PHILLIPS 66 CARBON PLANT,324199,issues,issues,issues,issues,issues,PHILLIPS 66 CO,110000483478.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4618,26050RGNWSSTATE,ERGON WEST VIRGINIA INC,324110,issues,issues,issues,issues,issues,ERGON INC,110027982565.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4640,6204WGTWYN2585E,GATEWAY ENERGY & COKE CO,324199,issues,issues,issues,issues,issues,SUNCOKE ENERGY INC,110043807538.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4646,21001MRYLN141CA,MARYLAND PAVING INC,324121,issues,issues,issues,issues,issues,MARYLAND PAVING INC,110009684092.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4648,47805VPRCN41EST,VP RACING FUELS INC.,324199,issues,issues,issues,issues,issues,VP RACING FUELS INC,110022523241.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4657,23661BRNSC1922W,BRANSCOME-HAMPTON,324121,issues,issues,issues,issues,issues,COLAS INC.,110001890437.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4660,21162MRCNS10300,OLDCASTLE APG MID-ATLANTIC WHITE MARSH MD,324199,324122.0,issues,issues,issues,issues,CRH AMERICAS INC,110001276976.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4742,8504WMSMTR7845W,VULCAN MATERIALS CO WEST BROADWAY,324121,issues,issues,issues,issues,issues,VULCAN MATERIALS CO,110017398430.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4746,89301FRLNDHC34B,FORELAND REFINING CORP EAGLE SPRINGS REFINERY,324110,issues,issues,issues,issues,issues,DEERFIELD PRODUCTION & REFINING CORP,110020516529.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4751,51111JBRNC233BR,JEBRO INC,324121,issues,issues,issues,issues,issues,MDU RESOURCES GROUP INC,110017713410.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4756,0549WPKNDS346AV,PIKE INDUSTRIES INC. - WILLISTON VT (P800),324121,issues,issues,issues,issues,issues,CRH AMERICAS INC,110043670113.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4759,78409TRFNR6600U,POTAC LLC,324110,issues,issues,issues,issues,issues,PIN OAK CORPUS CHRISTI LLC,110002345249.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4761,83687DHSPH8NSUG,IDAHO ASPHALT SUPPLY INC NAMPA PLANT,324121,issues,issues,issues,issues,issues,IDAHO ASPHALT SUPPLY INC,110001805958.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4764,47170DVMRCJUNCT,DAVE O'MARA CONTRACTOR INC.,324121,issues,issues,issues,issues,issues,DAVE O'MARA CONTRACTOR INC,110012704332.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4772,93308TXCRF3663G,BAKERSFIELD RENEWABLE FUELS LLC - AREA 3,324110,issues,issues,issues,issues,issues,GLOBAL CLEAN ENERGY HOLDINGS INC,110000526805.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4783,1415WMDLND64YUN,MIDLAND ASPHALT MATERIALS INC.,324121,issues,issues,issues,issues,issues,BARRETT INDUSTRIES CORP,110019375059.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4785,8200WCRFCN325RA,CRAFCO INC. - CHEYENNE,324121,issues,issues,issues,issues,issues,ERGON INC,110043694794.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4787,47042DVMRP6496S,DAVE O'MARA CONTRACTOR INC.,324121,issues,issues,issues,issues,issues,DAVE O'MARA CONTRACTOR INC,110022523198.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4788,45241NYRND10700,NEYRA INDUSTRIES INC,324121,issues,issues,issues,issues,issues,issues,110004577912.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4792,23504BRNSC3425W,BRANSCOME INC-NORFOLK WESTMINSTER,324121,issues,issues,issues,issues,issues,COLAS INC.,110001889886.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4795,16050WTCCRHWY26,SONNEBORN LLC,324199,issues,issues,issues,issues,issues,HF SINCLAIR CORP,110059338220.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4798,70807GRTLK2200B,OXBOW CALCINING LLC,324199,issues,issues,issues,issues,issues,OXBOW CARBON & MINERALS HOLDINGS INC.,110003360372.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4814,23607KCHPT801TE,BKEP MATERIALS LLC -- NEWPORT NEWS VA,324121,issues,issues,issues,issues,issues,BLUEKNIGHT ENERGY PARTNERS LP,110000342273.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4817,83854PSPHL2732N,POE ASPHALT PAVING INC.,324121,issues,issues,issues,issues,issues,issues,110010328412.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4818,60439NCLCH317WE,OXBOW MIDWEST CALCINING LLC,324199,issues,issues,issues,issues,issues,OXBOW CARBON & MINERALS HOLDINGS INC,110000432862.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4825,84087CRWNS1710W,PEAK ASPHALT LLC - COWBOY ASPHALT TERMINAL,324121,issues,issues,issues,issues,issues,IDAHO ASPHALT SUPPLY INC,110058916053.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4829,7875WRGNSP883NR,ERGON ASPHALT & EMULSIONS INC. - AUSTIN,324121,issues,issues,issues,issues,issues,ERGON INC.,110005038280.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4831,52339BTMNS3380L,BITUMINOUS MATERIALS & SUPPLY LP,324121,issues,issues,issues,issues,issues,HERITAGE GROUP,110001754726.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4835,06050TLCNC642BL,TILCON CONNECTICUT INC.,324121,issues,issues,issues,issues,issues,CRH AMERICAS INC,110002476348.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4838,56258KCHMT901N7,FLINT HILLS RESOURCES PINE BEND LLC MARSHALL,324121,issues,issues,issues,issues,issues,KOCH INDUSTRIES INC,110000427119.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4844,82301CRWNS1523E,PEAK ASPHALT LLC RAWLINS PLANT,324121,issues,issues,issues,issues,issues,IDAHO ASPHALT SUPPLY INC,110002136171.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4846,1422WBFFLC5CMPA,NESL - COMO PARK HOT MIX ASPHALT,324121,issues,issues,issues,issues,issues,issues,110067200264.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4850,03784LBNNC335PL,LEBANON CRUSHED STONE PIKE INDUSTRIES INC,324121,212319.0,issues,issues,issues,issues,CRH AMERICAS INC,110009420643.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4855,7220WRGNSP61SHA,ERGON ASPHALT & EMULSIONS INC. - LITTLE ROCK,324121,issues,issues,issues,issues,issues,ERGON INC.,110001700142.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4857,16041PNNZLRD2BO,CALUMET KARNS CITY REFINING LLC,324199,issues,issues,issues,issues,issues,CALUMET SPECIALTY PRODUCTS PARTNERS LP,110012413628.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4860,58078KCHMT600CE,FLINT HILLS RESOURCES PINE BEND LLC WEST FARGO,324121,issues,issues,issues,issues,issues,KOCH INDUSTRIES INC,110010350208.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4863,59714JTLGR2173F,JTL GROUP BELGRADE DBA KNIFE RIVER - BELGRADE,324121,issues,issues,issues,issues,issues,MDU RESOURCES GROUP INC,110001473799.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4866,13078JMSVL48SLV,JAMESVILLE MIX PLANT,324121,issues,issues,issues,issues,issues,BARRETT INDUSTRIES CORP,110037142874.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4868,83709BSSPH545WG,BOISE FACILITY,324121,issues,issues,issues,issues,issues,MDU RESOURCES GROUP INC,110064845477.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4871,14701STKTC57LIS,SUIT-KOTE JAMESTOWN,324121,issues,issues,issues,issues,issues,SUIT-KOTE CORP,110008054666.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4873,70043CHLMT7CKEP,RAIN CII CARBON LLC,324199,issues,issues,issues,issues,issues,RAIN CII CARBON LLC,110012818497.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4887,34744PCKSS733ED,PREFERRED MATERIALS INC-KISSIMMEE ASPHALT PLANT,324121,issues,issues,issues,issues,issues,CRH AMERICAS INC,110037145005.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4894,02072GGRGT1101T,AGGREGATE INDUSTRIES NORTHEAST REGION INC,324121,issues,issues,issues,issues,issues,HOLCIM (US) INC,110015681724.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4898,85041VLCNM483S4,VULCAN MATERIALS CO WEST 43RD,324121,212321.0,issues,issues,issues,issues,VULCAN MATERIALS CO,110039497167.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4906,97756RDMND1248N,MDU RESOURCES REDMOND CONCRETE,324121,issues,issues,issues,issues,issues,MDU RESOURCES GROUP INC,110067124445.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4920,97408GGSND952CB,EUGENE SAND & GRAVEL--COBURG,324121,issues,issues,issues,issues,issues,OLDCASTLE INC,110037149984.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4921,64130KCHMT4915C,VANCE BROTHERS INC,324121,issues,issues,issues,issues,issues,VANCE BROTHERS INC,110000443342.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4923,83221DHSPH75N55,IDAHO ASPHALT SUPPLY INC BLACKFOOT PLANT,324121,issues,issues,issues,issues,issues,IDAHO ASPHALT SUPPLY INC,110001287526.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4926,63601LDBLT6MILL,LEAD BELT MATERIALS CO INC,324121,212312.0,issues,issues,issues,issues,issues,110012608044.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4927,60501WNSCR5824S,OWENS CORNING ROOFING & ASPHALT LLC,324121,issues,issues,issues,issues,issues,OWENS CORNING,110000433371.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4935,92126VLCNM151BL,VULCAN MATERIALS CARROLL CANYON,324121,issues,issues,issues,issues,issues,VULCAN MATERIALS CO,110034175755.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4955,59105KNFRV1927D,KNIFE RIVER BILLINGS EAST SITE,324121,issues,issues,issues,issues,issues,MDU RESOURCES GROUP INC,110037143864.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4958,14891CNTRL20FAI,CENTRAL ASPHALT,324121,issues,issues,issues,issues,issues,SUIT-KOTE CORP,110019606611.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4966,83501PSPHL4341S,POE ASPHALT PAVING INC.,324121,issues,issues,issues,issues,issues,POE ASPHALT PAVING INC,110044954412.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4968,7411WPCCNT14115,APAC-CENTRAL INC TULSA GENCOR ASPHALT 4053,324121,212312.0,562111.0,issues,issues,issues,CRH AMERICAS INC,110046279497.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4971,7340WRGNSP25REF,ERGON ASPHALT & EMULSIONS INC.  - ARDMORE,324121,issues,issues,issues,issues,issues,ERGON INC.,110017358866.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4976,8200WMNTNS4511S,ERGON ASPHALT & EMULSIONS INC. - CHEYENNE,324121,issues,issues,issues,issues,issues,ERGON INC,110042003051.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4978,1448WMDLND3CLER,MIDLAND ASPHALT MATERIALS INC.,324121,issues,issues,issues,issues,issues,BARRETT INDUSTRIES CORP,110006701514.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4980,03835PKNDS383FA,PIKE INDUSTRIES INC FARMINGTON,324121,212321.0,212319.0,issues,issues,issues,CRH AMERICAS INC,110007132432.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
4987,38040CRFCN121IN,CRAFCO INC-HALLS,324121,issues,issues,issues,issues,issues,ERGON INC,110012705563.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5000,4320WSHLLY395FR,SHELLY MATERIALS PLANT 90,324121,issues,issues,issues,issues,issues,CRH AMERICAS INC,110004738115.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5006,3912WWBLNS1STAT,WEBLAIN&SONS INC NATCHEZ ASPHALT PLANT,324121,issues,issues,issues,issues,issues,WEBLAIN&SONS INC,110001473405.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5008,97140CFFLK12TNQ,COFFEE LAKE CONCRETE,324121,issues,issues,issues,issues,issues,MDU RESOURCES,110037149644.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5012,38113RGNSP1655H,ERGON ARMOR-MEMPHIS,324121,issues,issues,issues,issues,issues,ERGON INC,110020518055.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5020,4413WLLDCR2214W,ALLIED CORP PLANT 76,324121,issues,issues,issues,issues,issues,CRH AMERICAS INC,110046424749.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5025,76131KCHMT600MI,ERGON ASPHALT & EMULSIONS INC - SAGINAW,324121,issues,issues,issues,issues,issues,ERGON INC,110008060383.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5027,85226CRFCN6975W,CRAFCO INC - CHANDLER,324121,issues,issues,issues,issues,issues,ERGON INC,110002583623.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5029,33610PCFLR6701E,PREFERRED MATERIALS INC-TAMPA ASPHALT PLANT,324121,issues,issues,issues,issues,issues,CRH AMERICAS INC,110008056539.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5033,35404MRCHMONEWA,MERICHEM CO,324199,325180.0,issues,issues,issues,issues,MERICHEM CO,110000367175.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5040,67801KCHMT2600B,ERGON ASPHALT & EMULSIONS INC. - DODGE CITY,324121,issues,issues,issues,issues,issues,ERGON INC.,110039508789.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5042,1366WNRWDM7971S,NORWOOD MIX PLANT,324121,issues,issues,issues,issues,issues,BARRETT INDUSTRIES CORP,110030899080.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5044,47265DVMRP485NC,DAVE O'MARA CONTRACTOR INC,324121,issues,issues,issues,issues,issues,DAVE O'MARA CONTRACTOR INC,110031114773.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5045,9970WMLSNP25HLL,EMULSION PRODUCTS CO - NORTH POLE FACILITY,324121,issues,issues,issues,issues,issues,COLASKA,110039075489.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5047,7511WRGNSP23CEA,ERGON ASPHALT & EMULSIONS INC. - ENNIS,324121,issues,issues,issues,issues,issues,ERGON INC,110043671130.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5050,67056SMMTR3INDU,ERGON ASPHALT & EMULSIONS INC. - HALSTEAD,324121,issues,issues,issues,issues,issues,ERGON INC.,110024523933.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5052,15025MRTHN1100G,MARATHON PETROLEUM CO - FLOREFFE PA ASPHALT TERMINAL,324121,424710.0,issues,issues,issues,issues,MARATHON PETROLEUM CORP,110025330586.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5056,64836BLVNSHWY71,BLEVINS ASPHALT CONSTRUCTION CO INC,324121,issues,issues,issues,issues,issues,BLEVINS ASPHALT CONSTRUCTION CO INC,110017990227.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5058,74401KCHMT2501P,BKEP MATERIALS LLC - PORT OF MUSKOGEE,324121,issues,issues,issues,issues,issues,BLUEKNIGHT ENERGY PARTNERS LP,110001645783.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5061,48801TRRYM1950W,MICHIGAN PAVING & MATERIALS CO,324121,issues,issues,issues,issues,issues,CRH AMERICAS INC,110012705144.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5065,7312WVNCBR498NR,VANCE BROTHERS INC,324121,issues,issues,issues,issues,issues,VANCE BROTHERS INC,110064388700.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5069,01887WKFLD900SA,BENEVENTO SAND & STONE CORP,324121,327320.0,issues,issues,issues,issues,issues,110013335603.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5072,7670WRGNSP182EA,ERGON ASPHALT & EMULSIONS INC - WACO,324121,issues,issues,issues,issues,issues,ERGON INC.,110006133380.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5073,64683CTYFT19E16,CITY OF TRENTON STREET DEPARTMENT,324121,issues,issues,issues,issues,issues,CITY OF TRENTON,110001449415.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5081,99163PSPHL5991S,POE ASPHALT PAVING INC.,324121,issues,issues,issues,issues,issues,issues,110031001822.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5084,43616SPHLT940NW,ASPHALT MATERIALS INC,324121,issues,issues,issues,issues,issues,HERITAGE GROUP,110004606980.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5088,59901JTLGR3131H,JTL GROUP-KALISPELL DBA KNIFE RIVER - KALISPELL,324121,issues,issues,issues,issues,issues,MDU RESOURCES GROUP INC,110020322658.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5094,0547WPKNDS326CA,PIKE INDUSTRIES INC. - NEW HAVEN (C600 & P736),324121,issues,issues,issues,issues,issues,CRH AMERICAS INC,110007329275.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5097,46268SPHLT4900W,ASPHALT MATERIALS INC,324121,issues,issues,issues,issues,issues,HERITAGE GROUP,110032883896.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5099,83854DHSPH16425,IDAHO ASPHALT SUPPLY INC HAUSER PLANT,324121,issues,issues,issues,issues,issues,IDAHO ASPHALT SUPPLY INC,110025317538.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5102,37405RGNTR617TE,ERGON TERMINALING INC-CHATTANOOGA,324121,issues,issues,issues,issues,issues,ERGON INC.,110017754358.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5105,97303SLMSP971WH,SALEM ASPHALT,324121,issues,issues,issues,issues,issues,MDU RESOURCES GROUP INC,110037149911.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5107,74015SMMTR585AR,ERGON ASPHALT & EMULSIONS INC. - CATOOSA,324121,issues,issues,issues,issues,issues,ERGON INC.,110038106288.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5112,06450SZSPHWESTF,SUZIO YORK HILL COS,324121,issues,issues,issues,issues,issues,issues,110001730609.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5116,80216VNCBR38W62,VANCE BROTHERS INC,324121,issues,issues,issues,issues,issues,VANCE BROTHERS INC,110043694785.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5118,95126RDGRH69SUN,REED & GRAHAM INC,324121,issues,issues,issues,issues,issues,issues,110001181328.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5121,0883WTRPRCFTFCR,TRAP ROCK INDUSTRIES LLC,324121,237310.0,issues,issues,issues,issues,CRH AMERICAS INC,110030807303.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5123,55106KCHMT2209C,FLINT HILLS RESOURCES PINE BEND LLC ST PAUL,324121,issues,issues,issues,issues,issues,KOCH INDUSTRIES INC,110001444884.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5136,97060MDRSR57NES,MDU RESOURCES KNIFE RIVER SUNDIAL ASPHALT,324121,issues,issues,issues,issues,issues,MDU RESOURCES GROUP INC,110037149163.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5143,06708GNDST566SL,O&G INDUSTRIES INC.,324121,issues,issues,issues,issues,issues,O & G INDUSTRIES INC,110007241626.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5147,21030MRYLN1BEAV,MARYLAND PAVING INC,324121,issues,issues,issues,issues,issues,MARYLAND PAVING INC,110023128738.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5149,3885WRGNSP35CR3,ERGON ASPHALT & EMULSIONS INC. - YELLOW CREEK,324121,424710.0,issues,issues,issues,issues,ERGON INC.,110046279175.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5151,02322TLDWR100WA,TL EDWARDS INC.,324121,issues,issues,issues,issues,issues,issues,110024350263.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5154,19714VPRCN16BRO,VP RACING FUELS,324199,issues,issues,issues,issues,issues,VP RACING FUELS INC,110012707801.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5155,92602LLMRC16JEF,ALL AMERICAN ASPHALT,324121,212321.0,issues,issues,issues,issues,issues,110031001582.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5158,1422WBFFLC8615W,NESL - WEHRLE/BARTON FACILITY,324121,327320.0,issues,issues,issues,issues,issues,110067200291.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
5164,0581WPKNDS2884D,PIKE INDUSTRIES INC. - WATERFORD VT (P702 & C603),324121,issues,issues,issues,issues,issues,CRH AMERICAS INC,110010911834.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
