TIER123_BIOGENIC_CO2_EMISSIONS,AGGR_HIGH_HEAT_CAPACITY_UOM,IND_UNIT_HEATINPUTCAPACITY_UOM,PART_75_CO2_EMISSIONS_METHOD,PART_75_CO2_METHOD,TIER_4_TOTAL_CO2_EMISSIONS,TOTAL_AMT_SORBENT_USED,CS_USEIVTIND,AGG_USEIVTIND,PART_75_METHODOLOGY_ENDDATE,UNIT_TYPE_OTHER,CP_USEIVTIND,REPORTING_YEAR,TIER_4_OP_HRS_STACK_MOIST_SUB,UNIT_TYPE,PART_75_HEAT_INPUT_METHOD,TIER_4_OPERATING_HOURS,TIER4_NONBIOGENIC_CO2EMISSION,TIER_4_OP_HRS_CO2_CONC_SUB,PLANT_CODE,PART_75_METHOD_STARTDATE,FACILITY_NAME,TIER_4_BIOGENIC_CO2_EMISSIONS,TIER4_ANNUAL_BIO_CO2_EMISSION,FACILITY_ID,AGGR_HIGH_HEAT_CAPACITY,AGG_CUMULATIVE_HEAT_INPUTCAP,IND_USE_IVT_IND,SORBENT_RATIO,PART_75_OP_HRS_FLOWRATE_SUB,COMMON_STACK_COMBINED_HEAT_UOM,TIER4_V_BIO,TIER4_VFF,BIOGENIC_CO2_MASS_EMISS_MSW,TIER_4_OP_HRS_STACK_FLOWRT_SUB,TIER4_V_TOTAL,TIER_4_METHODOLOGY_START_DATE,SORBENT_MOLECULAR_WEIGHT,PART_75_OP_HRS_HHV_SUB,UNIT_NAME,COMMON_PIPE_HEAT_CAPACITY,TIER_4_METHODOLOGY_END_DATE,PART_75_OP_HRS_MOISTURE_SUB,TIER_123_SORBENT_CO2_EMISSIONS,COMMON_PIPE_HEAT_CAPACITY_UOM,COMMON_STACK_NUMBER_OF_UNITS,TIER_1_2_3_FOSSIL_CO2_EMISSION,IND_UNIT_HEAT_INPUT_CAPACITY,IND_UNIT_HEATCAPACITY_UOM_OTHR,CP_CUMULATIVE_MAXHEAT_INPUTCAP,PART_75_OP_HRS_FUEL_FLOWRATE,PART_75_OP_HRS_CO2_CONC_SUB,COMMON_STACK_COMBINED_HEAT
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,"Mad Dog. MMS Platform ID 02481, Complex ID 1215-1",,,1003774,74.0,347.0,,,,,,,,,,,,,GP-2,,,,0.0,,,0.0,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Magnolia,,,1000457,0.5,,,,,,,,,,,,,,GP-MPP/Warehouse Comfort/Water Heating,,,,0.0,,,22.6,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Magnolia Amine Plant,,,1003483,86.0,242.0,,,,,,,,,,,,,GP-1,,,,0.0,,,102575.7,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Mainline Compressor Station,,,1006918,13.8,75.78,,,,,,,,,,,,,GP-01,,,,0.0,,,0.0,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Main Pass 300 B,,,1008279,52.0,67.0,,,,,,,,,,,,,GP-NGEngines,,,,0.0,,,13951.2,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Mallet CO2 Recovery Plant,,,1002451,53.0,153.5,,,,,,,,,,,,,GP-Mallet,,,,0.0,,,73573.9,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,MALLINCKRODT,,,1005077,96.8,193.6,,,,,,,,,,,,,GP-Plant Total Usage (Main Meter/Diesel),,,,0.0,,,31735.0,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Malvern Compressor Station,,,1003279,52.8,98.7,,,,,,,,,,,,,GP-1,,,,0.0,,,3662.1,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,MARATHON COUNTY LANDFILL,,,1002307,0.1,,,,,,,,,,,,,,GP-Liquid Propane Emissions,,,,0.0,,,28.7,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Marathon El Paso Refinery,,,1003564,151.0,554.0,,,,,,,,,,,,,GP-M41FURN,,,,0.0,,,0.0,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Marathon El Paso Refinery,,,1003564,164.0,198.0,,,,,,,,,,,,,GP-F9006,,,,0.0,,,0.0,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Marathon El Paso Refinery,,,1003564,169.0,269.0,,,,,,,,,,,,,GP-FG1601,,,,0.0,,,0.0,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Marathon El Paso Refinery,,,1003564,183.0,625.0,,,,,,,,,,,,,GP-M90FGMD,,,,0.0,,,0.0,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Marathon El Paso Refinery,,,1003564,250.0,354.0,,,,,,,,,,,,,GP-FG1011,,,,0.0,,,0.0,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Marathon El Paso Refinery,,,1003564,74.0,141.0,,,,,,,,,,,,,GP-FG3901,,,,0.0,,,0.0,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Marathon El Paso Refinery,,,1003564,90.0,288.15,,,,,,,,,,,,,GP-NG,,,,0.0,,,0.0,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Marathon Petroleum Corporation,,,1011549,24.8,74.4,,,,,,,,,,,,,GP-Boilers,,,,0.0,,,34114.8,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Marion County Mine,,,1008760,10.0,60.0,,,,,,,,,,,,,GP-Degas Wells,,,,0.0,,,2886.2,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,MARKHAM GAS PROCESSING PLANT,,,1002256,102.887987,277.565806,,,,,,,,,,,,,GP-1,,,,0.0,,,77100.4,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,MARQUEZ PLANT,,,1003077,40.0,106.45,,,,,,,,,,,,,GP-Marquez,,,,0.0,,,1663.7,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Marquis Energy - Illinois LLC,,,1005374,20.0,40.0,,,,,,,,,,,,,GP- South Unit Thermal Oxidizers,,,,0.0,,,3055.7,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Marquis Energy - Illinois LLC,,,1005374,20.0,40.0,,,,,,,,,,,,,GP-Thermal Oxidizers,,,,0.0,,,3279.0,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Marquis Energy - Illinois LLC,,,1005374,245.0,735.0,,,,,,,,,,,,,GP-Boilers,,,,0.0,,,235000.8,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Marquis Energy - Illinois LLC,,,1005374,245.0,735.0,,,,,,,,,,,,,GP- South Unit Boilers,,,,0.0,,,273663.7,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,"Marquis Energy - Wisconsin, LLC",,,1005051,140.0,240.0,,,,,,,,,,,,,GP-RTO and Dryers,,,,0.0,,,90488.0,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Marshall County Mine,,,1008761,10.0,150.0,,,,,,,,,,,,,GP-Degas Wells,,,,0.0,,,6160.1,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Marshall County Mine,,,1008761,238.7,238.7,,,,,,,,,,,,,GP-RTO,,,,0.0,,,86007.8,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Marsh Landing Generating Station,,,1011303,5.0,,,,,,,,,,,,,,GP-Natural Gas Fired Fuel Preheaters,,,,0.0,,,199.9,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,"Mars Petcare US, Inc.",,,1010654,59.9,134.9,,,,,,,,,,,,,GP-SiteBoilers&Oven,,,,0.0,,,23515.2,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Martinez Renewable Fuel Facility,,,1007390,10.0,108.0,,,,,,,,,,,,,GP-Chem Plant NG,,,,0.0,,,8242.1,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Martinez Renewable Fuel Facility,,,1007390,220.0,500.0,,,,,,,,,,,,,GP-40 # RFG Furnaces,,,,0.0,,,136671.0,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Martinez Renewable Fuel Facility,,,1007390,230.0,1041.0,,,,,,,,,,,,,GP-Aggregated RFG Combustion,,,,0.0,,,235393.7,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Martinez Renewable Fuel Facility,,,1007390,230.0,944.0,,,,,,,,,,,,,GP-Aggregated NG Combustion,,,,0.0,,,242993.5,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,"MARTIN MARIETTA MAGNESIA SPECIALTIES, LLC",,,1004097,125.0,250.0,,,,,,,,,,,,,GP-2,,,,0.0,,,126856.6,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,"MARTIN MARIETTA MAGNESIA SPECIALTIES, LLC",,,1004097,190.0,620.0,,,,,,,,,,,,,GP-1,,,,0.0,,,461020.2,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,"MARTIN MARIETTA MAGNESIA SPECIALTIES, LLC",,,1005855,150.0,513.1,,,,,,,,,,,,,GP-MARTIN MARIETTA MANISTEE PLANT,,,,0.0,,,102902.9,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Mastronardi Produce,,,1012034,48.0,312.0,,,,,,,,,,,,,GP-NaturalGas,,,,0.0,,,37032.3,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Matalco Inc.,,,1010531,45.0,125.0,,,,,,,,,,,,,GP-1,,,,0.0,,,26580.0,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,"MATALCO (U.S.), INC.",,,1013125,45.0,272.83,,,,,,,,,,,,,GP-LORDSTOWN,,,,0.0,,,27608.7,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,"Materion Brush, Inc.",,,1011243,20.58,42.38,,,,,,,,,,,,,GP-Columbia Gas Supply,,,,0.0,,,24258.0,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Matheson - LIMA II PLANT,,,1002043,0.1,,,,,,,,,,,,,,GP-1-3,,,,0.0,,,55.7,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,MAYPEARL CMP STN,,,1003332,31.48,211.86,,,,,,,,,,,,,GP-01,,,,0.0,,,0.0,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,MBI NGLP Mont Belvieu Plant,,,1005045,199.0,641.8,,,,,,,,,,,,,GP-1,,,,0.0,,,137120.2,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,MC 736 A-Thunder Hawk (Complex ID # 2045),,,1002139,7.9,,,,,,,,,,,,,,GP-Diesel,,,,0.0,,,182.7,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,MC 807 A,,,1002679,192.0,1143.0,,,,,,,,,,,,,GP-Mars MC-807,,,,0.0,,,175364.3,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,MC 807 B,,,1011639,38.7,193.3317,,,,,,,,,,,,,GP- Olympus MC-807B,,,,0.0,,,92508.1,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,MC 809 A,,,1002569,245.0,1352.0,,,,,,,,,,,,,GP-Ursa MC-809,,,,0.0,,,223486.4,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,MCFS-CONWAY FRACTIONATOR,,,1002255,222.6744668,475.958364,,,,,,,,,,,,,GP-1,,,,0.0,,,154461.0,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,McKinley Paper WI Company,,,1001762,59.38,149.3,,,,,,,,,,,,,GP-MM,,,,0.0,,,4757.0,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,McWane Ductile-New Jersey,,,1001878,75.2,91.2,,,,,,,,,,,,,GP-Combustion Units,,,,0.0,,,39997.0,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,MEDICAL AREA TOTAL ENERGY PLANT,,,1000580,244.0,2193.0,,,,,,,,,,,,,GP-1,,,,0.0,,,244166.7,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,MEDORA SANITARY LANDFILL,,,1003240,0.2905,,,,,,,,,,,,,,GP-Space Heaters,,,,0.0,,,30.5,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,"MEP Atlanta Station 2, TX",,,1002931,54.06,216.24,,,,,,,,,,,,,GP-01,,,,0.0,,,47471.6,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,"MEP Station 3 Perryville, LA",,,1002409,61.4,256.09,,,,,,,,,,,,,GP-01,,,,0.0,,,67511.3,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,"MEP Station 4 Vicksburg, MS",,,1002849,40.54,162.16,,,,,,,,,,,,,GP-01,,,,0.0,,,54770.0,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,MERAUX REFINERY,,,1007059,0.04,,,,,,,,,,,,,,GP-0002 (Gasoline),,,,0.0,,,4.8,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,MERAUX REFINERY,,,1007059,175.0,350.0,,,,,,,,,,,,,GP-HC BLR FD,,,,0.0,,,65490.1,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,MERAUX REFINERY,,,1007059,186.0,303.0,,,,,,,,,,,,,GP-HC HTR FD,,,,0.0,,,70972.4,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,MERAUX REFINERY,,,1007059,198.0,1508.1,,,,,,,,,,,,,GP-Area 2,,,,0.0,,,472528.4,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,MERAUX REFINERY,,,1007059,221.0,442.0,,,,,,,,,,,,,GP- Area 1,,,,0.0,,,79282.8,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,MERAUX REFINERY,,,1007059,28.93,48.21,,,,,,,,,,,,,GP-Natual Gas,,,,0.0,,,15185.5,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,MERAUX REFINERY,,,1007059,8.09,,,,,,,,,,,,,,GP-0001 (Diesel),,,,0.0,,,1695.1,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Mercer Generating Station,,,1000748,0.1,,,,,,,,,,,,,,GP-2,,,,0.0,,,149.2,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Mercer Generating Station,,,1000748,0.1,,,,,,,,,,,,,,GP-3,,,,0.0,,,57.3,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Merck Sharp & Dohme LLC,,,1001262,0.599,,,,,,,,,,,,,,GP-Misc Building Sources,,,,0.0,,,392.7,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Merck Sharp & Dohme LLC,,,1001262,21.4,164.4,,,,,,,,,,,,,GP-Generators,,,,0.0,,,125.3,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Merck Sharp & Dohme LLC,,,1001262,249.0,872.2,,,,,,,,,,,,,GP-Boilers,,,,0.0,,,34482.3,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Merck Sharp & Dohme LLC,,,1001262,46.15,61.15,,,,,,,,,,,,,GP-Incinerators,,,,0.0,,,637.2,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,MERCK SHARP & DOHME LLC - RAHWAY,,,1003261,19.8,19.8,,,,,,,,,,,,,GP- U990000,,,,0.0,,,111.8,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,MERCK SHARP & DOHME LLC - RAHWAY,,,1003261,249.0,1045.5,,,,,,,,,,,,,GP- U750001,,,,0.0,,,69549.3,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,MERCK SHARP & DOHME LLC - Stonewall Plant,,,1003595,137.0,399.4,,,,,,,,,,,,,GP-1,,,,0.0,,,228.3,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,MERCK SHARP & DOHME LLC - Stonewall Plant,,,1003595,9.0,,,,,,,,,,,,,,GP-2,,,,0.0,,,8.6,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Mertzon Gas Plant,,,1003347,10.44,76.2,,,,,,,,,,,,,GP-All Combustion Units,,,,0.0,,,33889.7,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,MESABI NUGGET DELAWARE LLC,,,1005144,0.35,,,,,,,,,,,,,,GP-02,,,,0.0,,,111.0,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,MESABI NUGGET DELAWARE LLC,,,1005144,13.6,13.6,,,,,,,,,,,,,GP-01,,,,0.0,,,0.0,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,MESSER LLC CORTEZ PLANT,,,1007715,2.5,,,,,,,,,,,,,,GP-02,,,,0.0,,,188.3,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,MESSER LLC CORTEZ PLANT,,,1007715,5.0,,,,,,,,,,,,,,GP-01,,,,0.0,,,650.7,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,METROPOLITAN AIRPORTS COMMISSION,,,1005105,18.7,86.054,,,,,,,,,,,,,GP-004,,,,0.0,,,157.2,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,METROPOLITAN AIRPORTS COMMISSION,,,1005105,22.05,66.15,,,,,,,,,,,,,GP-002,,,,0.0,,,2668.3,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,METROPOLITAN AIRPORTS COMMISSION,,,1005105,71.36,285.44,,,,,,,,,,,,,GP-001,,,,0.0,,,18801.0,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,METROPOLITAN AIRPORTS COMMISSION,,,1005105,9.0,,,,,,,,,,,,,,GP-003,,,,0.0,,,3652.0,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,MGM RESORTS INTERNATIONAL,,,1006611,44.0,679.101703024778,,,,,,,,,,,,,GP-1,,,,0.0,,,128310.3,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,"MGPI Processing, Inc.",,,1002865,183.4,483.4,,,,,,,,,,,,,GP-01,,,,0.0,,,132823.5,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,MGS Platform A,,,1005410,7.0,,,,,,,,,,,,,,GP-1,,,,0.0,,,2247.7,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,MGS Platform C,,,1006029,7.0,,,,,,,,,,,,,,GP-1,,,,0.0,,,2305.6,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,MGT CS Portland 2101,,,1004000,21.9,96.8,,,,,,,,,,,,,GP-1,,,,0.0,,,4447.2,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,MGT Potomac 2118,,,1004002,44.6,99.2,,,,,,,,,,,,,GP-1,,,,0.0,,,11489.0,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,MIAMI UNIVERSITY (1409090081),,,1005305,10.0,10.0,,,,,,,,,,,,,GP-Propane Units,,,,0.0,,,4.2,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,MIAMI UNIVERSITY (1409090081),,,1005305,95.0,285.0,,,,,,,,,,,,,GP-CF Boilers,,,,0.0,,,0.0,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Michigan City Generating Station,,,1001539,0.67,,,,,,,,,,,,,,GP-miscellaneous heaters,,,,0.0,,,2945.5,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Michigan Milk Producers Association,,,1011582,46.28,247.14,,,,,,,,,,,,,GP-Ovid,,,,0.0,,,31481.7,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Microchip Technology,,,1009792,19.0,107.4,,,,,,,,,,,,,GP-Facility Natural Gas Usage,,,,0.0,,,15979.2,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,MID AMERICA AGRI PRODUCTS WHEATLAND LLC,,,1005476,92.05,184.1,,,,,,,,,,,,,GP-1,,,,0.0,,,50722.6,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Mid American Steel & Wire,,,1004453,74.0,103.0,,,,,,,,,,,,,GP-NG Use,,,,0.0,,,26855.8,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Milagro Gas Plant,,,1001286,245.0,1308.519841,,,,,,,,,,,,,GP-1,,,,0.0,,,275223.2,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,MILLIKEN & CO MAGNOLIA PLT,,,1004950,88.0,264.0,,,,,,,,,,,,,GP-Coal Boilers,,,,0.0,,,109364.0,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,MILLIKEN & CO MAGNOLIA PLT,,,1004950,88.0,440.5,,,,,,,,,,,,,GP-Natural Gas Boilers and Process,,,,0.0,,,29543.0,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,MINNESOTA SOYBEAN PROCESSORS - BREWSTER,,,1006609,90.0,180.0,,,,,,,,,,,,,GP-1,,,,0.0,,,53525.3,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,"Mission Creek OpCo, LLC - Dorcheat Plant",,,1010271,0.011393,,,,,,,,,,,,,,GP-Compressors and Re-Boilers,,,,0.0,,,16163.6,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Mississippi Canyon 109 A,,,1010064,11.04,53.82,,,,,,,,,,,,,GP-01,,,,0.0,,,27217.1,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Mississippi Canyon 109 A,,,1010064,7.0425,,,,,,,,,,,,,,GP-02,,,,0.0,,,74.2,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,MISSISSIPPI COUNTY LANDFILL,,,1004480,0.04,,,,,,,,,,,,,,GP-02,,,,0.0,,,0.0,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,MISSISSIPPI COUNTY LANDFILL,,,1004480,0.05,,,,,,,,,,,,,,GP-01,,,,0.0,,,5.9,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,MISSISSIPPI LIME CO - HURON PLANT,,,1000379,195.0,535.0,,,,,,,,,,,,,GP-1,,,,0.0,,,172237.7,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,MISSISSIPPI LIME COMPANY,,,1004386,200.0,2092.0,,,,,,,,,,,,,GP-1,,,,0.0,,,587760.4,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Mississippi Silicon,,,1013819,10.0,30.0,,,,,,,,,,,,,GP-202,,,,0.0,,,0.0,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,"MITSUBISHI CHEMICAL AMERICA, INC. - POLYESTER FILM DIVISION",,,1004315,90.5,328.0,,,,,,,,,,,,,GP-MPF-Greer-Site,,,,0.0,,,36976.0,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Mivida Treater Plant,,,1005215,50.85,313.86,,,,,,,,,,,,,GP-01,,,,0.0,,,0.0,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Mobile 916,,,1002344,12.3,36.95,,,,,,,,,,,,,GP-MO916 Generators,,,,0.0,,,6345.3,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Mohegan Tribe of Indians of Connecticut,,,1003597,0.199,,,,,,,,,,,,,,GP-003,,,,0.0,,,304.5,,,,,,
0.0,mmBtu/hr,,,,,,,Y,,,,2017,,OCS (Other combustion source),,,,,,,Mohegan Tribe of Indians of Connecticut,,,1003597,0.2,,,,,,,,,,,,,,GP-007,,,,0.0,,,265.0,,,,,,
