eis facility id,site name,FRS_ID,FacilityName,FacilityID,Source
issues,issues,nan,May Creek,10551611,NEI
issues,issues,nan,Middleton Island,10551811,NEI
issues,issues,nan,Whittier,10551911,NEI
issues,issues,nan,Gulkana,10552011,NEI
issues,issues,nan,Chisana,10552111,NEI
issues,issues,nan,Chitina,10552211,NEI
issues,issues,nan,Cordova Muni,10554511,NEI
issues,issues,nan,Merle K (Mudhole) Smith,10554611,NEI
issues,issues,nan,Tatitlek,10554711,NEI
issues,issues,nan,Mc Carthy Nr 2,10554811,NEI
issues,issues,nan,"PS #10, TAPS Pump Station",10556011,NEI
issues,issues,nan,Pogo Mine,10594011,NEI
issues,issues,nan,CROSSWIND LAKE,11028311,NEI
issues,issues,nan,ELLAMAR,11042611,NEI
issues,issues,nan,LONG LAKE,11159911,NEI
issues,issues,nan,JACOBUS FIELD,11272911,NEI
issues,issues,nan,SPORTS MANS PARADISE,11285411,NEI
issues,issues,nan,SWIFT CREEK,11297011,NEI
issues,issues,nan,BOSWELL BAY,11298211,NEI
issues,issues,nan,DUFFYS TAVERN,11320011,NEI
issues,issues,nan,PAXSON,11422611,NEI
issues,issues,nan,PERRY ISLAND,11422711,NEI
issues,issues,nan,COPPER CENTER 2,11473311,NEI
issues,issues,nan,VALDEZ HOSPITAL,11486211,NEI
issues,issues,nan,YOUNG CREEK,11518711,NEI
issues,issues,nan,Griffith Micro Science Inc,1157811,NEI
issues,issues,nan,JAKES BAR,11623511,NEI
issues,issues,nan,STRAWBERRY POINT,11626011,NEI
issues,issues,nan,TAZLINA /SMOKEY LAKE/,11833011,NEI
issues,issues,nan,MANKOMEN LAKE,11844411,NEI
issues,issues,nan,JOHNSTONE POINT,11980811,NEI
issues,issues,nan,TOLSONA LAKE,12038811,NEI
issues,issues,nan,TAZLINA,12106511,NEI
issues,issues,nan,CHISTOCHINA,12309011,NEI
issues,issues,nan,Unicircuit Inc,1238411,NEI
issues,issues,nan,THOMPSON PASS,12410311,NEI
issues,issues,nan,GLACIER CREEK,12411311,NEI
issues,issues,nan,ROBE LAKE,12413611,NEI
issues,issues,nan,DEVILS MOUNTAIN LODGE,12528011,NEI
issues,issues,nan,Klamath Generation Peakers,12659811,NEI
issues,issues,nan,Orca Power Plant,12660911,NEI
issues,issues,nan,HAARP Research Site,12662511,NEI
issues,issues,nan,CAT PVM-2500 Asphalt Plant,12663111,NEI
issues,issues,nan,MUSTANG STATION UNIT 4 & 5,13411811,NEI
issues,issues,nan,Monterey Regional Waste Management District,1353811,NEI
issues,issues,nan,Sevenmile Gulch Compressor Station,14555111,NEI
issues,issues,nan,Kivetts Incorporated,15605411,NEI
issues,issues,nan,MADERA GLASS COMPANY,1565611,NEI
issues,issues,nan,POPLAR MUNI,16089311,NEI
issues,issues,nan,CVTC FIELD,16091611,NEI
issues,issues,nan,SHERMAN HOSPITAL RANDALL ROAD,16110611,NEI
issues,issues,nan,Fulton County,16133411,NEI
issues,issues,nan,Skaneateles Aero Drome,16134211,NEI
issues,issues,nan,GENCO ANADARKO PLT,16154811,NEI
issues,issues,nan,PREMIER ETHANOL LLC D/B/A/ POET BIOREFINING - PORTLAND,16668411,NEI
issues,issues,nan,POET BIOREFINING North Manchester,16668711,NEI
issues,issues,nan,Frenchie Draw Graham Unit Central Tank Battery,16675411,NEI
issues,issues,nan,Kirby Creek Pipeline Station,16679911,NEI
issues,issues,nan,KLUNE INDUSTRIES INC,16721911,NEI
issues,issues,nan,Crown Cork & Seal Co (USA),1785211,NEI
issues,issues,nan,Shell Oil Prods U S Sulfur Recovery Plant,2123411,NEI
issues,issues,nan,CITY OF MOUNTAIN VIEW (SHORELINE LANDFILL),2339811,NEI
issues,issues,nan,Arlon Inc,2439811,NEI
issues,issues,nan,EMPIRE LUMBER CO (DBA KAMIAH MILLS),2467111,NEI
issues,issues,nan,SOUTHEAST COUNTY LANDFILL,2594511,NEI
issues,issues,nan,Monroe Auto Equipment Co,2653211,NEI
issues,issues,nan,Mcclarin Plastics Inc,3002211,NEI
issues,issues,nan,Tex Par Energy Inc,3704911,NEI
issues,issues,nan,U S Marine Corps Logistics Base Albany,3710411,NEI
issues,issues,nan,Global Stone Tenn Luttrell Company,3933111,NEI
issues,issues,nan,FRITO-LAY INC.,422611,NEI
issues,issues,nan,WHEELER RECYCLING & DISPOSAL FACILITY,5436211,NEI
issues,issues,nan,Osram Sylvania Prods Inc,5454011,NEI
issues,issues,nan,Innovative Coating Tech Inc,563511,NEI
issues,issues,nan,CONSOLIDATED FABRICATORS,5688011,NEI
issues,issues,nan,Alcoa Inc,6195911,NEI
issues,issues,nan,CPFILMS - PLANT II,6326011,NEI
issues,issues,nan,East Central Mixed Mun (kanabec),6451211,NEI
issues,issues,nan,MHBA CB LLLP,6583711,NEI
issues,issues,nan,SILGAN CONTAINERS MFR. CORP.,6592411,NEI
issues,issues,nan,Northeast Nebraska Solid Waste Coalition (NNSWC),6898411,NEI
issues,issues,nan,G J Chemical Co Inc,7196011,NEI
issues,issues,nan,Cwc Industries Inc,7202411,NEI
issues,issues,nan,Poly Foam Intl Inc Style Crest Prods,7294511,NEI
issues,issues,nan,Gibson Tube Inc,7493411,NEI
issues,issues,nan,Prestone Prods Corp,7541111,NEI
issues,issues,nan,Kennecott Utah Copper Mine Concentrators & Power Plant,7697611,NEI
issues,issues,nan,GE Advanced Ceramics,7750211,NEI
issues,issues,nan,Machinery Recovery Services/Convertapax,7769211,NEI
issues,issues,nan,Schmidt Progressive L L C,7771811,NEI
issues,issues,nan,REPUBLIC STEEL LACKAWANNA,7797411,NEI
issues,issues,nan,Owens-Brockway Glass Container Inc Plant #35,7805311,NEI
issues,issues,nan,Blazer Fabricating Inc,7919111,NEI
issues,issues,nan,Jmc (Usa) Inc,8052711,NEI
issues,issues,nan,Trinity Inds Inc,8102011,NEI
issues,issues,nan,Whemco Ohio Fndy Div Inc,8103111,NEI
issues,issues,nan,"Newco Metals Processing, Inc.",8225511,NEI
issues,issues,nan,Btlsr Toledo Inc,8262511,NEI
issues,issues,nan,ASHLAND INC,8285711,NEI
issues,issues,nan,Columbus Chemical Industries Inc,8316411,NEI
issues,issues,nan,Kemmerer Mine,8419311,NEI
issues,issues,nan,Bunzl Extrusion,8510211,NEI
issues,issues,nan,HEARTHSIDE FOOD SOLUTIONS,8543911,NEI
issues,issues,nan,Valdez Marine Terminal,865711,NEI
issues,issues,nan,J.R. SIMPLOT COMPANY,8811,NEI
issues,issues,nan,Hexcel Corp,884811,NEI
issues,issues,nan,Sherwin Alumina Lp,9143811,NEI
issues,issues,nan,Dunmore Corp,9245311,NEI
issues,issues,nan,MASCO CABINETRY,9248011,NEI
issues,issues,nan,Robinson Nevada Mining Co,9371711,NEI
issues,issues,nan,Conocophillips Co Gulf Coast Lubes Plant,9607411,NEI
issues,issues,nan,HB Fuller Construction Products Inc,9730311,NEI
issues,issues,nan,Emd Chemicals Inc.,9752211,NEI
issues,issues,nan,W. M. Sheppard Lumber Co. Inc.,9757511,NEI
issues,issues,nan,Plummer Forest Products,9774411,NEI
