,TRIFD,FACILITY NAME,PRIMARY NAICS,NAICS 2,NAICS 3,NAICS 4,NAICS 5,NAICS 6,PARENT CO NAME,FRS ID,FRS_ID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,FacilityID,Source,_merge
80,69044TRNTNHC2PB,TRENTON AGRI PRODUCTS LLC,325193,issues,issues,issues,issues,issues,issues,110017696340.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
81,5801WTHRLD35491,THARALDSON ETHANOL PLANT I LLC,325193,issues,issues,issues,issues,issues,issues,110038887915.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
87,57216NRTHR48416,POET BIOREFINING-BIG STONE LLC,325193,issues,issues,issues,issues,issues,POET HOLDING CO LLC,110020518992.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
88,50542CRNLP133HW,CORN LP,325193,issues,issues,issues,issues,issues,issues,110024286191.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
91,61048DKNSN4350W,ADKINS ENERGY LLC,325193,311119.0,issues,issues,issues,issues,ADKINS ENERGY LLC,110008978552.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
92,6933WBRDGP9216R,BRIDGEPORT ETHANOL LLC,325193,issues,issues,issues,issues,issues,issues,110038367380.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
94,50672PNLKS33371,PINE LAKE CORN PROCESSORS,325193,issues,issues,issues,issues,issues,issues,110025332192.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
99,57034SXRVR29619,POET BIOREFINING - HUDSON,325193,issues,issues,issues,issues,issues,POET HOLDING CO LLC,110017775433.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
103,54904TCNRG4995S,FOX RIVER VALLEY ETHANOL LLC,325193,issues,issues,issues,issues,issues,ACE ETHANOL LLC,110056339886.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
104,6132WMRQSN11953,MARQUIS ENERGY LLC,325193,issues,issues,issues,issues,issues,issues,110024470240.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
106,56156GRNRG502SW,AGRI-ENERGY,325193,issues,issues,issues,issues,issues,GEVO,110000427020.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
107,50130PTBRF26132,POET BIOREFINING,325193,issues,issues,issues,issues,issues,POET HOLDING CO LLC,110031001305.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
111,50058TLLCR1015G,POET BIOREFINING COON RAPIDS LLC,325193,issues,issues,issues,issues,issues,POET HOLDING CO LLC,110008988051.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
113,51035LTTLS488FA,LITTLE SIOUX CORN PROCESSORS LLC,325193,issues,issues,issues,issues,issues,LITTLE SIOUX CORN PROCESSORS LLC,110036382018.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
114,56098CRNPL7116T,GREENFIELD GLOBAL WINNEBAGO LLC,325193,issues,issues,issues,issues,issues,issues,110000426995.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
118,56007GRRSR1MILE,AGRA RESOURCES LLC (DBA POET GLENVILLE),325193,issues,issues,issues,issues,issues,POET HOLDING CO LLC,110032967957.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
123,69165MDWST27532,MIDWEST RENEWABLE ENERGY LLC,325193,issues,issues,issues,issues,issues,issues,110017696331.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
129,56267MRRSGHWY59,DENCO II LLC,325193,issues,issues,issues,issues,issues,issues,110056972655.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
140,46680NWNRG3201W,SOUTH BEND ETHANOL LLC,325193,issues,issues,issues,issues,issues,MERCURIA INVESTMENTS US INC,110000399970.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
142,50536VYGRT47243,POET BIOREFINING - EMMETSBURG LLC,325193,issues,issues,issues,issues,issues,POET HOLDING CO LLC,110020579907.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
143,68467HGHPL1414C,GREEN PLAINS YORK LLC,325193,issues,issues,issues,issues,issues,GREEN PLAINS RENEWABLE ENERGY INC,110000606504.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
144,67661PRRHR1664E,SUMMIT SUSTAINABLE INGREDIENTS LLC DBA AMBER WAVE,325193,issues,issues,issues,issues,issues,issues,110024930994.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
146,68959KPTHN845KA,KAAPA ETHANOL LLC,325193,issues,issues,issues,issues,issues,issues,110017358811.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
149,68818NBRSK1205S,PACIFIC ETHANOL -AURORA EAST LLC,325193,issues,issues,issues,issues,issues,PACIFIC ETHANOL CENTRAL LLC,110000448329.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
150,50543PTBRF15623,POET BIOREFINING-GOWRIE LLC,325193,issues,issues,issues,issues,issues,POET LLC,110031018565.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
151,4762WVNTNR721PR,VALERO RENEWABLE FUELS-MOUNT VERNON,325193,issues,issues,issues,issues,issues,VALERO ENERGY CORP,110043222982.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
152,56241GRNTF1545H,GRANITE FALLS ENERGY LLC,325193,issues,issues,issues,issues,issues,issues,110020653808.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
154,50444WTHNL3638F,POET BIOREFINING - HANLONTOWN LLC,325193,issues,issues,issues,issues,issues,POET HOLDING CO LLC,110015723010.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
157,53563NTDTH125CH,UNITED ETHANOL LLC,325193,issues,issues,issues,issues,issues,issues,110023153969.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
166,53935NTDWSW1231,UNITED WISCONSIN GRAIN PRODUCERS,325193,issues,issues,issues,issues,issues,issues,110031001421.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
169,48723MCHGN1551E,POET BIOREFINING-CARO LLC,325193,issues,issues,issues,issues,issues,POET HOLDING CO LLC,110013399072.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
170,63352PTBRF89NPI,POET BIOREFINING LADDONIA,325193,issues,issues,issues,issues,issues,POET HOLDING CO LLC,110031173726.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
171,57059BRNNT851WA,POET RESEARCH CENTER INC.,325193,issues,issues,issues,issues,issues,POET HOLDING CO LLC,110010367334.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
